episode,step,max_tile,avg_max_tile,epsilon,buffer_size
153,763,128,99.200,0.0500,30055
154,517,64,97.280,0.0500,30572
155,689,128,97.280,0.0500,31261
156,436,128,97.920,0.0500,31697
157,409,32,96.960,0.0500,32106
158,304,64,96.960,0.0500,32410
159,563,128,97.600,0.0500,32973
160,591,64,97.920,0.0500,33564
161,378,64,97.920,0.0500,33942
162,461,64,97.920,0.0500,34403
163,618,128,97.920,0.0500,35021
164,1036,128,98.560,0.0500,36057
165,625,64,97.920,0.0500,36682
166,515,128,97.920,0.0500,37197
167,600,128,98.560,0.0500,37797
168,480,64,98.880,0.0500,38277
169,380,64,98.880,0.0500,38657
170,764,64,98.880,0.0500,39421
171,1077,128,98.880,0.0500,40498
172,444,32,98.560,0.0500,40942
173,307,64,98.560,0.0500,41249
174,483,64,97.920,0.0500,41732
175,453,64,97.920,0.0500,42185
176,132,32,95.680,0.0500,42317
177,2068,256,96.960,0.0500,44385
178,370,32,96.000,0.0500,44755
179,181,32,95.680,0.0500,44936
180,599,128,95.680,0.0500,45535
181,417,64,95.040,0.0500,45952
182,704,128,96.000,0.0500,46656
183,716,128,96.640,0.0500,47372
184,321,64,96.640,0.0500,47693
185,499,64,96.000,0.0500,48192
186,707,128,96.000,0.0500,48899
187,519,32,93.760,0.0500,49418
188,355,64,93.120,0.0500,49773
189,76,32,90.880,0.0500,49849
190,466,64,90.880,0.0500,50315
191,795,128,91.520,0.0500,51110
192,406,64,91.520,0.0500,51516
193,181,64,91.520,0.0500,51697
194,294,32,91.200,0.0500,51991
195,59,16,88.800,0.0500,52050
196,823,128,88.800,0.0500,52873
197,326,64,88.800,0.0500,53199
198,595,128,89.440,0.0500,53794
199,147,32,89.120,0.0500,53941
200,249,32,88.800,0.0500,54190
201,239,64,88.800,0.0500,54429
202,408,64,89.120,0.0500,54837
203,188,64,89.440,0.0500,55025
204,609,128,90.080,0.0500,55634
205,256,64,89.440,0.0500,55890
206,406,128,90.080,0.0500,56296
207,158,32,87.840,0.0500,56454
208,208,64,87.200,0.0500,56662
209,452,128,88.160,0.0500,57114
210,377,128,88.160,0.0500,57491
211,380,64,86.240,0.0500,57871
212,128,32,85.920,0.0500,57999
213,418,128,86.560,0.0500,58417
214,529,64,84.640,0.0500,58946
215,251,128,84.640,0.0500,59197
216,191,64,84.000,0.0500,59388
217,528,128,84.640,0.0500,59916
218,433,128,85.280,0.0500,60349
219,348,128,86.240,0.0500,60697
220,164,32,85.280,0.0500,60861
221,127,64,85.280,0.0500,60988
222,63,32,84.960,0.0500,61051
223,462,128,85.920,0.0500,61513
224,250,128,84.640,0.0500,61763
225,126,64,84.640,0.0500,61889
226,180,64,84.960,0.0500,62069
227,184,64,84.960,0.0500,62253
228,106,64,84.320,0.0500,62359
229,182,64,84.640,0.0500,62541
230,101,64,84.000,0.0500,62642
231,346,128,84.000,0.0500,62988
232,261,64,84.320,0.0500,63249
233,102,64,84.320,0.0500,63351
234,623,128,84.960,0.0500,63974
235,58,32,84.640,0.0500,64032
236,152,128,84.640,0.0500,64184
237,250,128,85.280,0.0500,64434
238,152,64,85.280,0.0500,64586
239,278,64,84.640,0.0500,64864
240,572,128,84.640,0.0500,65436
241,527,128,85.280,0.0500,65963
242,80,64,85.280,0.0500,66043
243,106,64,84.640,0.0500,66149
244,154,64,84.000,0.0500,66303
245,57,32,81.760,0.0500,66360
246,245,64,81.120,0.0500,66605
247,333,64,81.120,0.0500,66938
248,151,64,81.120,0.0500,67089
249,92,64,81.440,0.0500,67181
250,171,64,80.800,0.0500,67352
251,60,32,80.800,0.0500,67412
252,115,128,81.760,0.0500,67527
253,206,128,81.760,0.0500,67733
254,79,64,81.760,0.0500,67812
255,148,128,81.760,0.0500,67960
256,304,128,81.760,0.0500,68264
257,170,128,82.720,0.0500,68434
258,68,32,82.400,0.0500,68502
259,392,128,82.400,0.0500,68894
260,71,32,82.080,0.0500,68965
261,152,32,81.760,0.0500,69117
262,259,128,82.400,0.0500,69376
263,235,32,81.440,0.0500,69611
264,248,128,81.440,0.0500,69859
265,149,32,81.120,0.0500,70008
266,412,128,81.120,0.0500,70420
267,555,128,81.120,0.0500,70975
268,70,32,80.800,0.0500,71045
269,385,128,81.440,0.0500,71430
270,410,128,82.080,0.0500,71840
271,302,128,82.080,0.0500,72142
272,191,128,83.040,0.0500,72333
273,162,128,83.680,0.0500,72495
274,115,32,83.360,0.0500,72610
275,82,64,83.360,0.0500,72692
276,114,64,83.680,0.0500,72806
277,74,64,81.760,0.0500,72880
278,134,64,82.080,0.0500,73014
279,109,64,82.400,0.0500,73123
280,63,32,81.440,0.0500,73186
281,134,64,81.440,0.0500,73320
282,413,256,82.720,0.0500,73733
283,387,128,82.720,0.0500,74120
284,520,128,83.360,0.0500,74640
285,225,64,83.360,0.0500,74865
286,207,64,82.720,0.0500,75072
287,109,32,82.720,0.0500,75181
288,536,64,82.720,0.0500,75717
289,230,128,83.680,0.0500,75947
290,231,128,84.320,0.0500,76178
291,218,64,83.680,0.0500,76396
292,310,64,83.680,0.0500,76706
293,69,32,83.360,0.0500,76775
294,384,64,83.680,0.0500,77159
295,193,256,86.080,0.0500,77352
296,91,64,85.440,0.0500,77443
297,170,128,86.080,0.0500,77613
298,326,256,87.360,0.0500,77939
299,50,32,87.360,0.0500,77989
300,165,128,88.320,0.0500,78154
301,130,64,88.320,0.0500,78284
302,67,32,88.000,0.0500,78351
303,361,256,89.920,0.0500,78712
304,41,16,88.800,0.0500,78753
305,134,128,89.440,0.0500,78887
306,159,64,88.800,0.0500,79046
307,393,64,89.120,0.0500,79439
308,109,64,89.120,0.0500,79548
309,76,64,88.480,0.0500,79624
310,209,128,88.480,0.0500,79833
311,89,64,88.480,0.0500,79922
312,85,64,88.800,0.0500,80007
313,108,64,88.160,0.0500,80115
314,55,32,87.840,0.0500,80170
315,87,64,87.200,0.0500,80257
316,83,64,87.200,0.0500,80340
317,170,128,87.200,0.0500,80510
318,184,64,86.560,0.0500,80694
319,214,64,85.920,0.0500,80908
320,228,64,86.240,0.0500,81136
321,207,128,86.880,0.0500,81343
322,568,256,89.120,0.0500,81911
323,79,32,88.160,0.0500,81990
324,254,128,88.160,0.0500,82244
325,166,256,90.080,0.0500,82410
326,194,128,90.720,0.0500,82604
327,383,128,91.360,0.0500,82987
328,157,128,92.000,0.0500,83144
329,101,128,92.640,0.0500,83245
330,170,128,93.280,0.0500,83415
331,298,64,92.640,0.0500,83713
332,333,64,92.640,0.0500,84046
333,168,64,92.640,0.0500,84214
334,150,128,92.640,0.0500,84364
335,210,128,93.600,0.0500,84574
336,86,64,92.960,0.0500,84660
337,265,64,92.320,0.0500,84925
338,146,32,92.000,0.0500,85071
339,55,32,91.680,0.0500,85126
340,399,128,91.680,0.0500,85525
341,169,64,91.040,0.0500,85694
342,74,32,90.720,0.0500,85768
343,130,128,91.360,0.0500,85898
344,146,128,92.000,0.0500,86044
345,105,128,92.960,0.0500,86149
346,173,128,93.600,0.0500,86322
347,170,128,94.240,0.0500,86492
348,643,128,94.880,0.0500,87135
349,164,128,95.520,0.0500,87299
350,104,64,95.520,0.0500,87403
351,84,64,95.840,0.0500,87487
352,363,64,95.200,0.0500,87850
353,173,64,94.560,0.0500,88023
354,262,64,94.560,0.0500,88285
355,123,128,94.560,0.0500,88408
356,78,64,93.920,0.0500,88486
357,245,128,93.920,0.0500,88731
358,174,256,96.160,0.0500,88905
359,298,256,97.440,0.0500,89203
360,280,64,97.760,0.0500,89483
361,91,64,98.080,0.0500,89574
362,122,128,98.080,0.0500,89696
363,170,128,99.040,0.0500,89866
364,52,16,97.920,0.0500,89918
365,138,128,98.880,0.0500,90056
366,769,128,98.880,0.0500,90825
367,239,64,98.240,0.0500,91064
368,160,128,99.200,0.0500,91224
369,132,64,98.560,0.0500,91356
370,311,128,98.560,0.0500,91667
371,80,64,97.920,0.0500,91747
372,103,64,97.280,0.0500,91850
373,147,64,96.640,0.0500,91997
374,371,128,97.600,0.0500,92368
375,207,128,98.240,0.0500,92575
376,58,32,97.920,0.0500,92633
377,168,128,98.560,0.0500,92801
378,91,64,98.560,0.0500,92892
379,73,64,98.560,0.0500,92965
380,141,64,98.880,0.0500,93106
381,171,128,99.520,0.0500,93277
382,152,128,98.240,0.0500,93429
383,165,128,98.240,0.0500,93594
384,153,64,97.600,0.0500,93747
385,122,64,97.600,0.0500,93869
386,149,128,98.240,0.0500,94018
387,222,128,99.200,0.0500,94240
388,165,128,99.840,0.0500,94405
389,216,128,99.840,0.0500,94621
390,138,128,99.840,0.0500,94759
391,87,64,99.840,0.0500,94846
392,175,128,100.480,0.0500,95021
393,113,64,100.800,0.0500,95134
394,147,64,100.800,0.0500,95281
395,64,32,98.560,0.0500,95345
396,277,128,99.200,0.0500,95622
397,137,64,98.560,0.0500,95759
398,145,64,96.640,0.0500,95904
399,269,64,96.960,0.0500,96173
400,92,16,95.840,0.0500,96265
401,77,64,95.840,0.0500,96342
402,308,256,98.080,0.0500,96650
403,175,128,96.800,0.0500,96825
404,234,128,97.920,0.0500,97059
405,217,128,97.920,0.0500,97276
406,448,128,98.560,0.0500,97724
407,324,256,100.480,0.0500,98048
408,117,64,100.480,0.0500,98165
409,136,64,100.480,0.0500,98301
410,154,128,100.480,0.0500,98455
411,138,128,101.120,0.0500,98593
412,126,128,101.760,0.0500,98719
413,305,256,103.680,0.0500,99024
414,524,128,104.640,0.0500,99548
415,110,128,105.280,0.0500,99658
416,246,128,105.920,0.0500,99904
417,157,64,105.280,0.0500,100061
418,194,128,105.920,0.0500,100255
419,302,64,105.920,0.0500,100557
420,297,128,106.560,0.0500,100854
421,174,64,105.920,0.0500,101028
422,131,64,104.000,0.0500,101159
423,191,128,104.960,0.0500,101350
424,73,64,104.320,0.0500,101423
425,128,128,103.040,0.0500,101551
426,124,128,103.040,0.0500,101675
427,234,128,103.040,0.0500,101909
428,123,128,103.040,0.0500,102032
429,491,256,104.320,0.0500,102523
430,166,64,103.680,0.0500,102689
431,232,128,104.320,0.0500,102921
432,85,64,104.320,0.0500,103006
433,220,128,104.960,0.0500,103226
434,66,32,104.000,0.0500,103292
435,574,256,105.280,0.0500,103866
436,172,128,105.920,0.0500,104038
437,102,64,105.920,0.0500,104140
438,191,128,106.880,0.0500,104331
439,91,64,107.200,0.0500,104422
440,350,256,108.480,0.0500,104772
441,213,64,108.480,0.0500,104985
442,690,256,110.720,0.0500,105675
443,356,256,112.000,0.0500,106031
444,86,64,111.360,0.0500,106117
445,193,128,111.360,0.0500,106310
446,299,256,112.640,0.0500,106609
447,172,256,113.920,0.0500,106781
448,156,128,113.920,0.0500,106937
449,140,128,113.920,0.0500,107077
450,162,128,114.560,0.0500,107239
451,228,64,114.560,0.0500,107467
452,234,256,116.480,0.0500,107701
453,118,128,117.120,0.0500,107819
454,145,64,117.120,0.0500,107964
455,119,128,117.120,0.0500,108083
456,310,128,117.760,0.0500,108393
457,431,256,119.040,0.0500,108824
458,338,128,117.760,0.0500,109162
459,166,128,116.480,0.0500,109328
460,138,128,117.120,0.0500,109466
461,428,128,117.760,0.0500,109894
462,121,64,117.120,0.0500,110015
463,192,64,116.480,0.0500,110207
464,259,256,118.880,0.0500,110466
465,404,256,120.160,0.0500,110870
466,243,128,120.160,0.0500,111113
467,144,128,120.800,0.0500,111257
468,143,128,120.800,0.0500,111400
469,472,128,121.440,0.0500,111872
470,199,128,121.440,0.0500,112071
471,424,256,123.360,0.0500,112495
472,187,256,125.280,0.0500,112682
473,106,64,125.280,0.0500,112788
474,174,128,125.280,0.0500,112962
475,122,128,125.280,0.0500,113084
476,191,256,127.520,0.0500,113275
477,146,64,126.880,0.0500,113421
478,384,256,128.800,0.0500,113805
479,127,128,129.440,0.0500,113932
480,280,256,131.360,0.0500,114212
481,266,256,132.640,0.0500,114478
482,261,128,132.640,0.0500,114739
483,119,64,132.000,0.0500,114858
484,171,128,132.640,0.0500,115029
485,81,64,132.640,0.0500,115110
486,230,256,133.920,0.0500,115340
487,257,256,135.200,0.0500,115597
488,253,256,136.480,0.0500,115850
489,89,64,135.840,0.0500,115939
490,84,64,135.200,0.0500,116023
491,184,128,135.840,0.0500,116207
492,197,128,135.840,0.0500,116404
493,204,128,136.480,0.0500,116608
494,165,128,137.120,0.0500,116773
495,217,256,139.360,0.0500,116990
496,133,128,139.360,0.0500,117123
497,149,128,140.000,0.0500,117272
498,156,128,140.640,0.0500,117428
499,129,64,140.640,0.0500,117557
500,191,128,141.760,0.0500,117748
