episode,step,max_tile,avg_max_tile,epsilon,buffer_size
211,653,128,79.920,0.0500,87500
212,440,32,79.600,0.0500,87940
213,556,64,79.600,0.0500,88496
214,510,64,78.960,0.0500,89006
215,669,64,78.320,0.0500,89675
216,371,64,77.680,0.0500,90046
217,762,128,78.640,0.0500,90808
218,533,64,78.640,0.0500,91341
219,289,32,77.680,0.0500,91630
220,494,64,77.040,0.0500,92124
221,366,64,76.400,0.0500,92490
222,983,128,77.360,0.0500,93473
223,566,128,78.480,0.0500,94039
224,798,128,79.120,0.0500,94837
225,418,64,78.480,0.0500,95255
226,1075,128,79.440,0.0500,96330
227,556,128,80.080,0.0500,96886
228,428,64,79.440,0.0500,97314
229,906,128,80.400,0.0500,98220
230,484,128,81.040,0.0500,98704
231,302,64,81.040,0.0500,99006
232,393,64,81.040,0.0500,99399
233,1104,128,81.680,0.0500,100503
234,744,128,82.320,0.0500,101247
235,476,64,82.640,0.0500,101723
236,882,64,82.960,0.0500,102605
237,330,32,82.640,0.0500,102935
238,564,256,83.920,0.0500,103499
239,1154,128,84.560,0.0500,104653
240,805,128,85.200,0.0500,105458
241,851,128,85.840,0.0500,106309
242,273,32,84.880,0.0500,106582
243,215,32,84.560,0.0500,106797
244,609,64,84.560,0.0500,107406
245,296,64,84.880,0.0500,107702
246,356,64,85.360,0.0500,108058
247,554,128,86.320,0.0500,108612
248,487,64,86.640,0.0500,109099
249,592,64,86.000,0.0500,109691
250,390,64,86.480,0.0500,110081
251,745,128,87.120,0.0500,110826
252,437,128,88.080,0.0500,111263
253,1023,256,90.000,0.0500,112286
254,327,32,89.680,0.0500,112613
255,389,64,89.680,0.0500,113002
256,386,64,89.040,0.0500,113388
257,522,64,89.040,0.0500,113910
258,640,64,89.360,0.0500,114550
259,419,64,87.440,0.0500,114969
260,289,64,86.800,0.0500,115258
261,567,64,87.120,0.0500,115825
262,103,16,86.000,0.0500,115928
263,427,64,86.320,0.0500,116355
264,273,32,85.360,0.0500,116628
265,180,32,85.040,0.0500,116808
266,801,64,85.040,0.0500,117609
267,382,64,85.040,0.0500,117991
268,441,32,84.080,0.0500,118432
269,599,128,84.720,0.0500,119031
270,654,64,84.080,0.0500,119685
271,261,64,84.080,0.0500,119946
272,445,64,82.160,0.0500,120391
273,448,128,82.800,0.0500,120839
274,1193,256,84.080,0.0500,122032
275,275,64,84.080,0.0500,122307
276,603,128,85.040,0.0500,122910
277,327,64,85.040,0.0500,123237
278,451,64,84.400,0.0500,123688
279,309,32,83.440,0.0500,123997
280,525,64,83.760,0.0500,124522
281,695,128,83.760,0.0500,125217
282,252,64,83.760,0.0500,125469
283,266,64,83.120,0.0500,125735
284,578,128,83.760,0.0500,126313
285,432,128,84.400,0.0500,126745
286,402,64,83.760,0.0500,127147
287,300,64,83.760,0.0500,127447
288,456,128,84.400,0.0500,127903
289,846,128,85.360,0.0500,128749
290,565,64,85.920,0.0500,129314
291,1002,128,86.560,0.0500,130316
292,500,64,85.920,0.0500,130816
293,426,64,85.280,0.0500,131242
294,753,128,86.240,0.0500,131995
295,663,256,87.520,0.0500,132658
296,284,64,87.840,0.0500,132942
297,467,64,87.200,0.0500,133409
298,468,128,87.200,0.0500,133877
299,704,64,86.560,0.0500,134581
300,511,64,86.880,0.0500,135092
301,653,64,86.880,0.0500,135745
302,397,32,86.880,0.0500,136142
303,367,64,86.880,0.0500,136509
304,164,32,86.560,0.0500,136673
305,621,64,85.920,0.0500,137294
306,541,128,86.560,0.0500,137835
307,319,128,87.200,0.0500,138154
308,413,128,87.200,0.0500,138567
309,412,128,87.840,0.0500,138979
310,866,128,88.480,0.0500,139845
311,631,128,88.480,0.0500,140476
312,671,128,89.440,0.0500,141147
313,280,32,89.120,0.0500,141427
314,211,64,89.120,0.0500,141638
315,891,256,91.040,0.0500,142529
316,32,16,90.560,0.0500,142561
317,946,128,90.560,0.0500,143507
318,486,128,91.200,0.0500,143993
319,674,128,92.160,0.0500,144667
320,288,64,92.160,0.0500,144955
321,162,64,92.160,0.0500,145117
322,194,128,92.160,0.0500,145311
323,319,64,91.520,0.0500,145630
324,525,128,91.520,0.0500,146155
325,189,64,91.520,0.0500,146344
326,405,64,90.880,0.0500,146749
327,276,128,90.880,0.0500,147025
328,875,128,91.520,0.0500,147900
329,202,64,90.880,0.0500,148102
330,485,128,90.880,0.0500,148587
331,352,32,90.560,0.0500,148939
332,232,64,90.560,0.0500,149171
333,305,64,89.920,0.0500,149476
334,944,128,89.920,0.0500,150420
335,464,128,90.560,0.0500,150884
336,48,16,90.080,0.0500,150932
337,188,32,90.080,0.0500,151120
338,369,128,88.800,0.0500,151489
339,432,128,88.800,0.0500,151921
340,438,128,88.800,0.0500,152359
341,61,32,87.840,0.0500,152420
342,557,64,88.160,0.0500,152977
343,245,64,88.480,0.0500,153222
344,351,64,88.480,0.0500,153573
345,248,64,88.480,0.0500,153821
346,203,128,89.120,0.0500,154024
347,249,128,89.120,0.0500,154273
348,383,64,89.120,0.0500,154656
349,358,64,89.120,0.0500,155014
350,103,64,89.120,0.0500,155117
351,105,64,88.480,0.0500,155222
352,292,128,88.480,0.0500,155514
353,454,128,87.200,0.0500,155968
354,201,64,87.520,0.0500,156169
355,801,64,87.520,0.0500,156970
356,145,64,87.520,0.0500,157115
357,259,128,88.160,0.0500,157374
358,82,32,87.840,0.0500,157456
359,129,64,87.840,0.0500,157585
360,361,64,87.840,0.0500,157946
361,246,64,87.840,0.0500,158192
362,369,128,88.960,0.0500,158561
363,195,128,89.600,0.0500,158756
364,302,128,90.560,0.0500,159058
365,371,64,90.880,0.0500,159429
366,156,32,90.560,0.0500,159585
367,619,128,91.200,0.0500,160204
368,927,256,93.440,0.0500,161131
369,638,128,93.440,0.0500,161769
370,189,64,93.440,0.0500,161958
371,291,128,94.080,0.0500,162249
372,362,64,94.080,0.0500,162611
373,234,64,93.440,0.0500,162845
374,552,128,92.160,0.0500,163397
375,220,128,92.800,0.0500,163617
376,186,32,91.840,0.0500,163803
377,402,64,91.840,0.0500,164205
378,185,64,91.840,0.0500,164390
379,302,64,92.160,0.0500,164692
380,116,32,91.840,0.0500,164808
381,149,64,91.200,0.0500,164957
382,339,32,90.880,0.0500,165296
383,198,64,90.880,0.0500,165494
384,110,64,90.240,0.0500,165604
385,398,64,89.600,0.0500,166002
386,400,128,90.240,0.0500,166402
387,372,128,90.880,0.0500,166774
388,706,128,90.880,0.0500,167480
389,267,64,90.240,0.0500,167747
390,199,64,90.240,0.0500,167946
391,249,128,90.240,0.0500,168195
392,106,32,89.920,0.0500,168301
393,284,128,90.560,0.0500,168585
394,258,128,90.560,0.0500,168843
395,261,64,88.640,0.0500,169104
396,277,64,88.640,0.0500,169381
397,310,32,88.320,0.0500,169691
398,294,32,87.360,0.0500,169985
399,54,32,87.040,0.0500,170039
400,156,64,87.040,0.0500,170195
401,683,128,87.680,0.0500,170878
402,188,64,88.000,0.0500,171066
403,438,64,88.000,0.0500,171504
404,492,128,88.960,0.0500,171996
405,489,128,89.600,0.0500,172485
406,505,128,89.600,0.0500,172990
407,302,64,88.960,0.0500,173292
408,236,256,90.240,0.0500,173528
409,317,128,90.240,0.0500,173845
410,157,64,89.600,0.0500,174002
411,560,128,89.600,0.0500,174562
412,180,128,89.600,0.0500,174742
413,119,128,90.560,0.0500,174861
414,432,64,90.560,0.0500,175293
415,600,64,88.640,0.0500,175893
416,317,128,89.760,0.0500,176210
417,718,128,89.760,0.0500,176928
418,333,128,89.760,0.0500,177261
419,412,64,89.120,0.0500,177673
420,214,64,89.120,0.0500,177887
421,70,32,88.800,0.0500,177957
422,275,64,88.160,0.0500,178232
423,385,128,88.800,0.0500,178617
424,173,128,88.800,0.0500,178790
425,160,32,88.480,0.0500,178950
426,81,64,88.480,0.0500,179031
427,459,128,88.480,0.0500,179490
428,378,128,88.480,0.0500,179868
429,155,64,88.480,0.0500,180023
430,105,64,87.840,0.0500,180128
431,322,128,88.800,0.0500,180450
432,154,64,88.800,0.0500,180604
433,189,128,89.440,0.0500,180793
434,310,128,89.440,0.0500,181103
435,177,64,88.800,0.0500,181280
436,95,32,88.960,0.0500,181375
437,88,64,89.280,0.0500,181463
438,213,32,88.320,0.0500,181676
439,88,16,87.200,0.0500,181764
440,467,64,86.560,0.0500,182231
441,195,64,86.880,0.0500,182426
442,250,64,86.880,0.0500,182676
443,451,128,87.520,0.0500,183127
444,515,128,88.160,0.0500,183642
445,108,32,87.840,0.0500,183750
446,96,64,87.200,0.0500,183846
447,98,32,86.240,0.0500,183944
448,228,64,86.240,0.0500,184172
449,66,32,85.920,0.0500,184238
450,319,128,86.560,0.0500,184557
451,70,32,86.240,0.0500,184627
452,107,64,85.600,0.0500,184734
453,178,128,85.600,0.0500,184912
454,310,128,86.240,0.0500,185222
455,134,32,85.920,0.0500,185356
456,89,64,85.920,0.0500,185445
457,204,128,85.920,0.0500,185649
458,179,64,86.240,0.0500,185828
459,375,128,86.880,0.0500,186203
460,123,64,86.880,0.0500,186326
461,112,64,86.880,0.0500,186438
462,211,128,86.880,0.0500,186649
463,274,128,86.880,0.0500,186923
464,390,128,86.880,0.0500,187313
465,240,128,87.520,0.0500,187553
466,285,128,88.480,0.0500,187838
467,152,64,87.840,0.0500,187990
468,206,128,86.560,0.0500,188196
469,127,64,85.920,0.0500,188323
470,87,64,85.920,0.0500,188410
471,212,64,85.280,0.0500,188622
472,448,64,85.280,0.0500,189070
473,61,16,84.800,0.0500,189131
474,195,128,84.800,0.0500,189326
475,52,32,83.840,0.0500,189378
476,339,128,84.800,0.0500,189717
477,229,64,84.800,0.0500,189946
478,353,256,86.720,0.0500,190299
479,270,128,87.360,0.0500,190569
480,695,128,88.320,0.0500,191264
481,526,128,88.960,0.0500,191790
482,139,64,89.280,0.0500,191929
483,123,128,89.920,0.0500,192052
484,427,32,89.600,0.0500,192479
485,609,64,89.600,0.0500,193088
486,231,64,88.960,0.0500,193319
487,146,64,88.320,0.0500,193465
488,433,128,88.320,0.0500,193898
489,169,128,88.960,0.0500,194067
490,186,32,88.640,0.0500,194253
491,114,64,88.000,0.0500,194367
492,103,64,88.320,0.0500,194470
493,218,64,87.680,0.0500,194688
494,350,128,87.680,0.0500,195038
495,257,128,88.320,0.0500,195295
496,441,64,88.320,0.0500,195736
497,162,64,88.640,0.0500,195898
498,275,128,89.600,0.0500,196173
499,218,64,89.920,0.0500,196391
500,252,128,90.560,0.0500,196643
