episode,step,max_tile,avg_max_tile,epsilon,buffer_size
299,195,128,108.800,0.0500,72312
300,213,128,109.760,0.0500,72525
301,198,128,110.400,0.0500,72723
302,433,256,112.320,0.0500,73156
303,313,128,112.320,0.0500,73469
304,139,128,112.320,0.0500,73608
305,129,128,112.960,0.0500,73737
306,248,256,114.880,0.0500,73985
307,220,128,114.880,0.0500,74205
308,138,128,115.520,0.0500,74343
309,294,128,116.160,0.0500,74637
310,96,64,116.160,0.0500,74733
311,217,128,116.160,0.0500,74950
312,149,128,116.160,0.0500,75099
313,85,64,116.160,0.0500,75184
314,126,128,116.800,0.0500,75310
315,174,128,116.800,0.0500,75484
316,85,64,116.160,0.0500,75569
317,131,128,116.160,0.0500,75700
318,165,128,117.120,0.0500,75865
319,155,128,118.080,0.0500,76020
320,180,256,120.000,0.0500,76200
321,392,128,120.000,0.0500,76592
322,101,64,120.000,0.0500,76693
323,337,256,121.920,0.0500,77030
324,78,64,121.280,0.0500,77108
325,316,256,123.200,0.0500,77424
326,116,128,123.840,0.0500,77540
327,145,128,123.840,0.0500,77685
328,98,64,123.200,0.0500,77783
329,186,128,123.840,0.0500,77969
330,292,128,124.480,0.0500,78261
331,350,128,125.120,0.0500,78611
332,88,64,125.120,0.0500,78699
333,59,32,124.160,0.0500,78758
334,111,128,124.160,0.0500,78869
335,164,64,123.520,0.0500,79033
336,262,128,122.240,0.0500,79295
337,159,128,122.240,0.0500,79454
338,192,256,122.240,0.0500,79646
339,288,256,124.160,0.0500,79934
340,180,128,125.120,0.0500,80114
341,158,128,125.120,0.0500,80272
342,201,128,125.760,0.0500,80473
343,76,64,126.080,0.0500,80549
344,216,128,124.800,0.0500,80765
345,323,256,126.720,0.0500,81088
346,461,256,128.640,0.0500,81549
347,155,64,128.000,0.0500,81704
348,161,128,128.640,0.0500,81865
349,266,64,128.000,0.0500,82131
350,119,128,128.640,0.0500,82250
351,215,64,128.640,0.0500,82465
352,162,128,129.280,0.0500,82627
353,313,128,129.280,0.0500,82940
354,167,128,129.280,0.0500,83107
355,146,128,129.280,0.0500,83253
356,126,128,129.920,0.0500,83379
357,269,128,129.920,0.0500,83648
358,183,128,129.920,0.0500,83831
359,284,256,131.200,0.0500,84115
360,177,128,131.200,0.0500,84292
361,146,128,129.920,0.0500,84438
362,301,256,131.200,0.0500,84739
363,77,64,131.200,0.0500,84816
364,96,64,130.560,0.0500,84912
365,272,256,131.840,0.0500,85184
366,200,128,131.840,0.0500,85384
367,48,32,130.880,0.0500,85432
368,378,256,132.800,0.0500,85810
369,214,64,132.160,0.0500,86024
370,134,128,132.160,0.0500,86158
371,164,128,133.120,0.0500,86322
372,397,256,134.400,0.0500,86719
373,139,128,134.400,0.0500,86858
374,120,128,133.120,0.0500,86978
375,121,64,131.200,0.0500,87099
376,713,256,132.480,0.0500,87812
377,358,128,133.120,0.0500,88170
378,496,256,134.400,0.0500,88666
379,97,64,133.760,0.0500,88763
380,359,128,133.760,0.0500,89122
381,345,256,135.040,0.0500,89467
382,232,256,136.960,0.0500,89699
383,107,64,136.320,0.0500,89806
384,268,128,136.320,0.0500,90074
385,160,64,135.680,0.0500,90234
386,122,64,135.040,0.0500,90356
387,210,64,133.120,0.0500,90566
388,252,128,131.840,0.0500,90818
389,113,128,131.840,0.0500,90931
390,180,128,131.840,0.0500,91111
391,216,256,133.760,0.0500,91327
392,113,128,133.760,0.0500,91440
393,145,128,134.400,0.0500,91585
394,149,128,135.040,0.0500,91734
395,135,64,135.040,0.0500,91869
396,266,256,136.320,0.0500,92135
397,110,64,136.320,0.0500,92245
398,118,128,136.960,0.0500,92363
399,197,128,136.960,0.0500,92560
400,409,512,140.800,0.0500,92969
401,95,64,140.160,0.0500,93064
402,91,64,138.240,0.0500,93155
403,156,128,138.240,0.0500,93311
404,143,128,138.240,0.0500,93454
405,118,64,137.600,0.0500,93572
406,96,64,135.680,0.0500,93668
407,125,128,135.680,0.0500,93793
408,202,128,135.680,0.0500,93995
409,190,128,135.680,0.0500,94185
410,253,256,137.600,0.0500,94438
411,174,256,138.880,0.0500,94612
412,415,256,140.160,0.0500,95027
413,381,512,144.640,0.0500,95408
414,139,128,144.640,0.0500,95547
415,218,128,144.640,0.0500,95765
416,96,64,144.640,0.0500,95861
417,316,256,145.920,0.0500,96177
418,447,256,147.200,0.0500,96624
419,126,128,147.200,0.0500,96750
420,74,32,144.960,0.0500,96824
421,146,128,144.960,0.0500,96970
422,305,256,146.880,0.0500,97275
423,183,128,145.600,0.0500,97458
424,154,128,146.240,0.0500,97612
425,160,128,144.960,0.0500,97772
426,565,256,146.240,0.0500,98337
427,255,128,146.240,0.0500,98592
428,204,128,146.880,0.0500,98796
429,260,256,148.160,0.0500,99056
430,145,128,148.160,0.0500,99201
431,217,256,149.440,0.0500,99418
432,333,256,151.360,0.0500,99751
433,148,128,152.320,0.0500,99899
434,208,256,153.600,0.0500,100107
435,203,128,154.240,0.0500,100310
436,161,128,154.240,0.0500,100471
437,294,128,154.240,0.0500,100765
438,241,64,152.320,0.0500,101006
439,251,256,152.320,0.0500,101257
440,181,128,152.320,0.0500,101438
441,406,128,152.320,0.0500,101844
442,565,512,156.160,0.0500,102409
443,309,256,158.080,0.0500,102718
444,136,128,158.080,0.0500,102854
445,412,256,158.080,0.0500,103266
446,163,128,156.800,0.0500,103429
447,124,128,157.440,0.0500,103553
448,139,128,157.440,0.0500,103692
449,248,256,159.360,0.0500,103940
450,310,256,160.640,0.0500,104250
451,232,256,162.560,0.0500,104482
452,74,64,161.920,0.0500,104556
453,398,256,163.200,0.0500,104954
454,325,256,164.480,0.0500,105279
455,198,256,165.760,0.0500,105477
456,128,128,165.760,0.0500,105605
457,353,128,165.760,0.0500,105958
458,169,128,165.760,0.0500,106127
459,252,256,165.760,0.0500,106379
460,86,64,165.120,0.0500,106465
461,185,64,164.480,0.0500,106650
462,143,128,163.200,0.0500,106793
463,297,128,163.840,0.0500,107090
464,107,64,163.840,0.0500,107197
465,309,256,163.840,0.0500,107506
466,476,128,163.840,0.0500,107982
467,173,128,164.800,0.0500,108155
468,487,256,164.800,0.0500,108642
469,114,128,165.440,0.0500,108756
470,144,128,165.440,0.0500,108900
471,129,128,165.440,0.0500,109029
472,166,128,164.160,0.0500,109195
473,140,128,164.160,0.0500,109335
474,150,128,164.160,0.0500,109485
475,181,128,164.800,0.0500,109666
476,199,256,164.800,0.0500,109865
477,214,256,166.080,0.0500,110079
478,166,128,164.800,0.0500,110245
479,160,256,166.720,0.0500,110405
480,206,128,166.720,0.0500,110611
481,191,256,166.720,0.0500,110802
482,208,128,165.440,0.0500,111010
483,148,128,166.080,0.0500,111158
484,89,64,165.440,0.0500,111247
485,156,128,166.080,0.0500,111403
486,334,128,166.720,0.0500,111737
487,126,128,167.360,0.0500,111863
488,148,128,167.360,0.0500,112011
489,211,256,168.640,0.0500,112222
490,196,128,168.640,0.0500,112418
491,251,256,168.640,0.0500,112669
492,171,128,168.640,0.0500,112840
493,147,128,168.640,0.0500,112987
494,298,128,168.640,0.0500,113285
495,140,128,169.280,0.0500,113425
496,224,256,169.280,0.0500,113649
497,236,128,169.920,0.0500,113885
498,134,128,169.920,0.0500,114019
499,231,256,171.200,0.0500,114250
500,209,256,168.640,0.0500,114459
