episode,step,max_tile,avg_max_tile,epsilon,buffer_size
76,96,64,108.211,0.6118,10933
77,161,128,108.468,0.6060,11094
78,90,64,107.897,0.6028,11184
79,128,128,108.152,0.5983,11312
80,72,32,107.200,0.5957,11384
81,144,128,107.457,0.5906,11528
82,212,128,107.707,0.5831,11740
83,87,64,107.181,0.5800,11827
84,119,64,106.667,0.5758,11946
85,85,32,105.788,0.5728,12031
86,190,128,106.047,0.5660,12221
87,116,64,105.563,0.5619,12337
88,73,32,104.727,0.5593,12410
89,160,128,104.989,0.5536,12570
90,151,128,105.244,0.5483,12721
91,246,128,105.495,0.5395,12967
92,208,128,105.739,0.5321,13175
93,129,64,105.290,0.5276,13304
94,141,128,105.532,0.5226,13445
95,99,64,105.095,0.5190,13544
96,161,128,105.333,0.5133,13705
97,117,64,104.907,0.5092,13822
98,248,128,105.143,0.5004,14070
99,104,32,104.404,0.4967,14174
100,181,128,104.640,0.4902,14355
101,157,128,105.280,0.4847,14512
102,163,128,106.240,0.4789,14675
103,185,128,106.240,0.4723,14860
104,116,64,105.600,0.4682,14976
105,126,64,105.600,0.4637,15102
106,189,128,106.240,0.4570,15291
107,106,64,105.600,0.4532,15397
108,125,64,104.960,0.4488,15522
109,148,64,104.320,0.4435,15670
110,213,128,104.960,0.4360,15883
111,140,64,104.960,0.4310,16023
112,169,128,105.600,0.4250,16192
113,83,32,105.280,0.4221,16275
114,123,128,105.280,0.4177,16398
115,111,64,104.640,0.4137,16509
116,138,64,104.000,0.4088,16647
117,70,64,104.000,0.4064,16717
118,120,64,104.000,0.4021,16837
119,191,128,104.960,0.3953,17028
120,158,128,103.680,0.3897,17186
121,102,64,101.760,0.3861,17288
122,148,128,101.760,0.3808,17436
123,79,32,101.760,0.3780,17515
124,162,128,101.760,0.3723,17677
125,118,128,102.400,0.3681,17795
126,202,128,102.400,0.3609,17997
127,145,128,102.400,0.3558,18142
128,153,128,103.040,0.3503,18295
129,156,128,103.680,0.3448,18451
130,179,128,103.680,0.3384,18630
131,246,128,103.680,0.3297,18876
132,175,128,103.680,0.3235,19051
133,162,64,103.040,0.3177,19213
134,192,128,103.680,0.3109,19405
135,175,128,103.680,0.3047,19580
136,69,32,102.720,0.3022,19649
137,192,64,102.080,0.2954,19841
138,112,64,101.440,0.2914,19953
139,181,128,101.440,0.2850,20134
140,310,256,102.720,0.2740,20444
141,346,256,102.720,0.2617,20790
142,92,32,102.400,0.2585,20882
143,127,64,102.400,0.2540,21009
144,169,128,102.400,0.2479,21178
145,236,128,102.400,0.2396,21414
146,76,32,100.160,0.2369,21490
147,299,128,100.160,0.2263,21789
148,119,32,99.200,0.2220,21908
149,183,128,99.840,0.2155,22091
150,328,128,98.560,0.2039,22419
151,174,128,99.200,0.1977,22593
152,96,64,98.560,0.1943,22689
153,263,128,98.560,0.1850,22952
154,172,64,97.920,0.1788,23124
155,67,32,97.920,0.1765,23191
156,130,64,97.920,0.1718,23321
157,92,64,97.280,0.1686,23413
158,61,32,96.320,0.1664,23474
159,273,128,96.960,0.1567,23747
160,118,64,96.960,0.1525,23865
161,95,64,96.320,0.1492,23960
162,92,32,96.000,0.1459,24052
163,199,128,96.000,0.1388,24251
164,231,128,96.640,0.1306,24482
165,121,64,96.000,0.1263,24603
166,201,64,95.360,0.1192,24804
167,70,16,95.200,0.1167,24874
168,319,128,95.200,0.1054,25193
169,69,32,94.240,0.1029,25262
170,97,64,94.240,0.0995,25359
171,262,128,94.240,0.0902,25621
172,67,32,93.280,0.0878,25688
173,741,256,95.200,0.0615,26429
174,430,128,95.200,0.0500,26859
175,143,64,95.200,0.0500,27002
176,219,64,95.200,0.0500,27221
177,406,64,94.560,0.0500,27627
178,237,128,95.200,0.0500,27864
179,265,128,95.200,0.0500,28129
180,231,128,96.160,0.0500,28360
181,289,128,96.160,0.0500,28649
182,333,128,96.160,0.0500,28982
183,178,128,96.800,0.0500,29160
184,233,64,96.800,0.0500,29393
185,215,128,97.760,0.0500,29608
186,120,64,97.120,0.0500,29728
187,92,64,97.120,0.0500,29820
188,183,128,98.080,0.0500,30003
189,112,32,97.120,0.0500,30115
190,165,128,97.120,0.0500,30280
191,93,32,96.160,0.0500,30373
192,87,32,95.200,0.0500,30460
193,50,32,94.880,0.0500,30510
194,240,64,94.240,0.0500,30750
195,126,64,94.240,0.0500,30876
196,361,128,94.240,0.0500,31237
197,341,64,94.240,0.0500,31578
198,141,64,93.600,0.0500,31719
199,122,32,93.600,0.0500,31841
200,247,64,92.960,0.0500,32088
201,139,64,92.320,0.0500,32227
202,208,64,91.680,0.0500,32435
203,374,256,92.960,0.0500,32809
204,215,128,93.600,0.0500,33024
205,204,32,93.280,0.0500,33228
206,127,64,92.640,0.0500,33355
207,454,128,93.280,0.0500,33809
208,136,64,93.280,0.0500,33945
209,388,256,95.200,0.0500,34333
210,177,64,94.560,0.0500,34510
211,380,128,95.200,0.0500,34890
212,161,128,95.200,0.0500,35051
213,864,256,97.440,0.0500,35915
214,142,128,97.440,0.0500,36057
215,393,128,98.080,0.0500,36450
216,265,128,98.720,0.0500,36715
217,380,64,98.720,0.0500,37095
218,370,128,99.360,0.0500,37465
219,90,64,98.720,0.0500,37555
220,303,128,98.720,0.0500,37858
221,350,256,100.640,0.0500,38208
222,159,128,100.640,0.0500,38367
223,208,128,101.600,0.0500,38575
224,111,64,100.960,0.0500,38686
225,163,128,100.960,0.0500,38849
226,245,64,100.320,0.0500,39094
227,149,64,99.680,0.0500,39243
228,142,128,99.680,0.0500,39385
229,149,64,99.040,0.0500,39534
230,159,64,98.400,0.0500,39693
231,249,128,98.400,0.0500,39942
232,442,256,99.680,0.0500,40384
233,132,64,99.680,0.0500,40516
234,399,256,100.960,0.0500,40915
235,149,128,100.960,0.0500,41064
236,153,64,101.280,0.0500,41217
237,251,64,101.280,0.0500,41468
238,181,128,101.920,0.0500,41649
239,360,128,101.920,0.0500,42009
240,170,128,100.640,0.0500,42179
241,204,128,99.360,0.0500,42383
242,224,64,99.680,0.0500,42607
243,68,32,99.360,0.0500,42675
244,116,64,98.720,0.0500,42791
245,140,128,98.720,0.0500,42931
246,325,256,100.960,0.0500,43256
247,181,128,100.960,0.0500,43437
248,73,64,101.280,0.0500,43510
249,130,128,101.280,0.0500,43640
250,437,128,101.280,0.0500,44077
251,332,128,101.280,0.0500,44409
252,114,128,101.920,0.0500,44523
253,620,256,103.200,0.0500,45143
254,237,128,103.840,0.0500,45380
255,285,256,106.080,0.0500,45665
256,318,128,106.720,0.0500,45983
257,212,128,107.360,0.0500,46195
258,250,128,108.320,0.0500,46445
259,360,256,109.600,0.0500,46805
260,517,128,110.240,0.0500,47322
261,451,256,112.160,0.0500,47773
262,136,128,113.120,0.0500,47909
263,337,256,114.400,0.0500,48246
264,107,32,113.440,0.0500,48353
265,178,128,114.080,0.0500,48531
266,183,128,114.720,0.0500,48714
267,122,64,115.200,0.0500,48836
268,164,256,116.480,0.0500,49000
269,228,64,116.800,0.0500,49228
270,238,128,117.440,0.0500,49466
271,462,256,118.720,0.0500,49928
272,249,128,119.680,0.0500,50177
273,81,64,117.760,0.0500,50258
274,427,128,117.760,0.0500,50685
275,207,64,117.760,0.0500,50892
276,236,256,119.680,0.0500,51128
277,422,256,121.600,0.0500,51550
278,137,128,121.600,0.0500,51687
279,265,128,121.600,0.0500,51952
280,401,256,122.880,0.0500,52353
281,182,128,122.880,0.0500,52535
282,193,64,122.240,0.0500,52728
283,182,128,122.240,0.0500,52910
284,475,256,124.160,0.0500,53385
285,83,64,123.520,0.0500,53468
286,195,128,124.160,0.0500,53663
287,120,128,124.800,0.0500,53783
288,199,128,124.800,0.0500,53982
289,267,64,125.120,0.0500,54249
290,89,64,124.480,0.0500,54338
291,165,128,125.440,0.0500,54503
292,290,128,126.400,0.0500,54793
293,371,256,128.640,0.0500,55164
294,84,64,128.640,0.0500,55248
295,176,128,129.280,0.0500,55424
296,126,128,129.280,0.0500,55550
297,212,256,131.200,0.0500,55762
298,299,256,133.120,0.0500,56061
299,121,128,134.080,0.0500,56182
300,237,128,134.720,0.0500,56419
301,181,128,135.360,0.0500,56600
302,161,128,136.000,0.0500,56761
303,168,128,134.720,0.0500,56929
304,230,256,136.000,0.0500,57159
305,176,128,136.960,0.0500,57335
306,314,256,138.880,0.0500,57649
307,228,128,138.880,0.0500,57877
308,143,128,139.520,0.0500,58020
309,181,256,139.520,0.0500,58201
310,120,64,139.520,0.0500,58321
311,444,256,140.800,0.0500,58765
312,315,256,142.080,0.0500,59080
313,195,128,140.800,0.0500,59275
314,139,128,140.800,0.0500,59414
315,164,128,140.800,0.0500,59578
316,215,128,140.800,0.0500,59793
317,228,128,141.440,0.0500,60021
318,300,256,142.720,0.0500,60321
319,166,128,143.360,0.0500,60487
320,274,256,144.640,0.0500,60761
321,317,256,144.640,0.0500,61078
322,143,128,144.640,0.0500,61221
323,82,64,144.000,0.0500,61303
324,112,64,144.000,0.0500,61415
325,211,128,144.000,0.0500,61626
326,470,256,145.920,0.0500,62096
327,167,128,146.560,0.0500,62263
328,197,256,147.840,0.0500,62460
329,168,128,148.480,0.0500,62628
330,160,128,149.120,0.0500,62788
331,174,128,149.120,0.0500,62962
332,118,64,147.200,0.0500,63080
333,148,128,147.840,0.0500,63228
334,204,128,146.560,0.0500,63432
335,290,256,147.840,0.0500,63722
336,276,128,148.480,0.0500,63998
337,402,256,150.400,0.0500,64400
338,199,128,150.400,0.0500,64599
339,100,64,149.760,0.0500,64699
340,164,128,149.760,0.0500,64863
341,412,256,151.040,0.0500,65275
342,142,128,151.680,0.0500,65417
343,195,128,152.640,0.0500,65612
344,449,256,154.560,0.0500,66061
345,134,128,154.560,0.0500,66195
346,192,256,154.560,0.0500,66387
347,143,128,154.560,0.0500,66530
348,305,256,156.480,0.0500,66835
349,124,128,156.480,0.0500,66959
350,236,256,157.760,0.0500,67195
351,439,256,159.040,0.0500,67634
352,230,128,159.040,0.0500,67864
353,179,256,159.040,0.0500,68043
354,310,256,160.320,0.0500,68353
355,390,128,159.040,0.0500,68743
356,174,128,159.040,0.0500,68917
357,187,128,159.040,0.0500,69104
358,123,128,159.040,0.0500,69227
359,99,64,157.120,0.0500,69326
360,179,128,157.120,0.0500,69505
361,187,128,155.840,0.0500,69692
362,300,256,157.120,0.0500,69992
363,254,256,157.120,0.0500,70246
364,309,256,159.360,0.0500,70555
365,255,256,160.640,0.0500,70810
366,260,128,160.640,0.0500,71070
367,145,128,161.280,0.0500,71215
368,263,128,160.000,0.0500,71478
369,291,128,160.640,0.0500,71769
370,149,64,160.000,0.0500,71918
371,159,128,158.720,0.0500,72077
372,180,128,158.720,0.0500,72257
373,159,128,159.360,0.0500,72416
374,274,256,160.640,0.0500,72690
375,239,256,162.560,0.0500,72929
376,279,256,162.560,0.0500,73208
377,83,64,160.640,0.0500,73291
378,391,256,161.920,0.0500,73682
379,235,256,163.200,0.0500,73917
380,229,256,163.200,0.0500,74146
381,268,256,164.480,0.0500,74414
382,129,128,165.120,0.0500,74543
383,126,128,165.120,0.0500,74669
384,160,128,163.840,0.0500,74829
385,372,128,164.480,0.0500,75201
386,247,128,164.480,0.0500,75448
387,142,128,164.480,0.0500,75590
388,277,128,164.480,0.0500,75867
389,89,64,164.480,0.0500,75956
390,163,128,165.120,0.0500,76119
391,198,128,165.120,0.0500,76317
392,121,128,165.120,0.0500,76438
393,513,256,165.120,0.0500,76951
394,211,256,167.040,0.0500,77162
395,448,256,168.320,0.0500,77610
396,125,128,168.320,0.0500,77735
397,257,256,168.320,0.0500,77992
398,277,256,168.320,0.0500,78269
399,374,256,169.600,0.0500,78643
400,312,256,170.880,0.0500,78955
401,144,128,170.880,0.0500,79099
402,142,128,170.880,0.0500,79241
403,148,128,170.880,0.0500,79389
404,133,128,169.600,0.0500,79522
405,125,128,169.600,0.0500,79647
406,86,64,167.680,0.0500,79733
407,135,128,167.680,0.0500,79868
408,165,128,167.680,0.0500,80033
409,338,256,167.680,0.0500,80371
410,265,256,169.600,0.0500,80636
411,192,128,168.320,0.0500,80828
412,95,64,166.400,0.0500,80923
413,155,128,166.400,0.0500,81078
414,280,256,167.680,0.0500,81358
415,152,128,167.680,0.0500,81510
416,195,128,167.680,0.0500,81705
417,276,128,167.680,0.0500,81981
418,276,256,167.680,0.0500,82257
419,170,128,167.680,0.0500,82427
420,511,256,167.680,0.0500,82938
421,119,64,165.760,0.0500,83057
422,358,128,165.760,0.0500,83415
423,128,128,166.400,0.0500,83543
424,196,128,167.040,0.0500,83739
425,181,64,166.400,0.0500,83920
426,291,256,166.400,0.0500,84211
427,534,512,170.240,0.0500,84745
428,151,128,168.960,0.0500,84896
429,636,256,170.240,0.0500,85532
430,197,128,170.240,0.0500,85729
431,207,128,170.240,0.0500,85936
432,559,512,174.720,0.0500,86495
433,281,128,174.720,0.0500,86776
434,251,256,176.000,0.0500,87027
435,137,128,174.720,0.0500,87164
436,266,128,174.720,0.0500,87430
437,249,128,173.440,0.0500,87679
438,140,128,173.440,0.0500,87819
439,245,256,175.360,0.0500,88064
440,165,128,175.360,0.0500,88229
441,307,256,175.360,0.0500,88536
442,62,32,174.400,0.0500,88598
443,141,128,174.400,0.0500,88739
444,218,128,173.120,0.0500,88957
445,170,128,173.120,0.0500,89127
446,289,128,171.840,0.0500,89416
447,228,256,173.120,0.0500,89644
448,111,64,171.200,0.0500,89755
449,149,128,171.200,0.0500,89904
450,207,128,169.920,0.0500,90111
451,133,128,168.640,0.0500,90244
452,307,256,169.920,0.0500,90551
453,327,512,172.480,0.0500,90878
454,504,256,172.480,0.0500,91382
455,141,128,172.480,0.0500,91523
456,92,64,171.840,0.0500,91615
457,194,128,171.840,0.0500,91809
458,128,128,171.840,0.0500,91937
459,170,256,173.760,0.0500,92107
460,200,256,175.040,0.0500,92307
461,168,128,175.040,0.0500,92475
462,220,256,175.040,0.0500,92695
463,221,128,173.760,0.0500,92916
464,156,64,171.840,0.0500,93072
465,211,256,171.840,0.0500,93283
466,294,128,171.840,0.0500,93577
467,231,256,173.120,0.0500,93808
468,274,128,173.120,0.0500,94082
469,232,128,173.120,0.0500,94314
470,153,128,173.760,0.0500,94467
471,219,256,175.040,0.0500,94686
472,187,256,176.320,0.0500,94873
473,217,256,177.600,0.0500,95090
474,90,64,175.680,0.0500,95180
475,329,256,175.680,0.0500,95509
476,174,128,174.400,0.0500,95683
477,371,256,176.320,0.0500,96054
478,163,128,175.040,0.0500,96217
479,202,128,173.760,0.0500,96419
480,86,64,171.840,0.0500,96505
481,357,256,171.840,0.0500,96862
482,209,256,173.120,0.0500,97071
483,136,64,172.480,0.0500,97207
484,467,128,172.480,0.0500,97674
485,112,128,172.480,0.0500,97786
486,215,256,173.760,0.0500,98001
487,294,256,175.040,0.0500,98295
488,283,256,176.320,0.0500,98578
489,145,128,176.960,0.0500,98723
490,383,128,176.960,0.0500,99106
491,132,128,176.960,0.0500,99238
492,262,256,178.240,0.0500,99500
493,120,64,176.320,0.0500,99620
494,228,256,176.320,0.0500,99848
495,270,256,176.320,0.0500,100118
496,264,128,176.320,0.0500,100382
497,300,256,176.320,0.0500,100682
498,269,256,176.320,0.0500,100951
499,352,256,176.320,0.0500,101303
500,156,128,175.040,0.0500,101459
