episode,step,max_tile,avg_max_tile,epsilon,buffer_size
1,166,128,128.000,0.9914,166
2,109,64,96.000,0.9858,275
3,83,64,85.333,0.9815,358
4,136,128,96.000,0.9744,494
5,105,64,89.600,0.9690,599
6,137,128,96.000,0.9619,736
7,110,64,91.429,0.9562,846
8,91,64,88.000,0.9515,937
9,137,128,92.444,0.9444,1074
10,80,64,89.600,0.9403,1154
11,182,128,93.091,0.9308,1336
12,79,64,90.667,0.9267,1415
13,95,64,88.615,0.9218,1510
14,106,64,86.857,0.9163,1616
15,113,64,85.333,0.9105,1729
16,113,64,84.000,0.9046,1842
17,97,64,82.824,0.8996,1939
18,234,256,92.444,0.8875,2173
19,144,128,94.316,0.8800,2317
20,55,32,91.200,0.8772,2372
21,119,64,89.905,0.8710,2491
22,97,64,88.727,0.8660,2588
23,146,128,90.435,0.8585,2734
24,205,128,92.000,0.8478,2939
25,149,128,93.440,0.8401,3088
26,147,128,94.769,0.8325,3235
27,103,64,93.630,0.8272,3338
28,157,128,94.857,0.8191,3495
29,154,128,96.000,0.8111,3649
30,128,128,97.067,0.8045,3777
31,65,32,94.968,0.8011,3842
32,108,64,94.000,0.7955,3950
33,259,256,98.909,0.7821,4209
34,76,32,96.941,0.7782,4285
35,120,64,96.000,0.7719,4405
36,136,64,95.111,0.7649,4541
37,159,128,96.000,0.7567,4700
38,271,256,100.211,0.7426,4971
39,192,128,100.923,0.7327,5163
40,110,64,100.000,0.7270,5273
41,170,128,100.683,0.7182,5443
42,222,256,104.381,0.7067,5665
43,177,128,104.930,0.6976,5842
44,92,64,104.000,0.6928,5934
45,75,32,102.400,0.6889,6009
46,271,256,105.739,0.6749,6280
47,89,64,104.851,0.6703,6369
48,135,64,104.000,0.6633,6504
49,82,64,103.184,0.6590,6586
50,96,64,102.400,0.6541,6682
51,84,64,101.647,0.6497,6766
52,148,128,102.154,0.6421,6914
53,150,128,102.642,0.6343,7064
54,147,128,103.111,0.6267,7211
55,77,64,102.400,0.6227,7288
56,104,64,101.714,0.6173,7392
57,121,64,101.053,0.6110,7513
58,96,64,100.414,0.6061,7609
