episode,step,max_tile,avg_max_tile,epsilon,buffer_size
177,112,128,106.240,0.3907,24012
178,235,256,108.160,0.3847,24247
179,138,128,108.160,0.3812,24385
180,105,128,108.800,0.3785,24490
181,135,64,108.160,0.3751,24625
182,197,256,109.440,0.3701,24822
183,111,64,109.440,0.3673,24933
184,103,64,108.800,0.3647,25036
185,246,256,110.720,0.3584,25282
186,254,256,112.000,0.3520,25536
187,245,128,110.720,0.3458,25781
188,126,128,111.360,0.3426,25907
189,175,128,112.000,0.3381,26082
190,97,64,112.000,0.3357,26179
191,145,128,112.000,0.3320,26324
192,101,64,112.320,0.3294,26425
193,98,64,111.680,0.3269,26523
194,159,128,112.320,0.3229,26682
195,179,128,112.960,0.3184,26861
196,128,128,112.960,0.3151,26989
197,109,128,113.600,0.3123,27098
198,181,128,114.240,0.3077,27279
199,95,64,113.600,0.3053,27374
200,133,128,113.600,0.3020,27507
201,244,128,114.240,0.2958,27751
202,216,256,116.160,0.2903,27967
203,140,128,116.160,0.2867,28107
204,154,128,116.160,0.2828,28261
205,163,128,117.120,0.2787,28424
206,136,128,117.760,0.2752,28560
207,112,64,117.760,0.2724,28672
208,225,128,117.760,0.2667,28897
209,81,32,116.800,0.2646,28978
210,171,128,117.440,0.2603,29149
211,90,64,117.440,0.2580,29239
212,151,128,117.440,0.2542,29390
213,114,64,116.800,0.2513,29504
214,129,128,117.440,0.2480,29633
215,140,128,118.080,0.2445,29773
216,142,128,118.720,0.2409,29915
217,217,256,120.000,0.2353,30132
218,203,256,121.920,0.2302,30335
219,245,128,122.560,0.2240,30580
220,142,128,122.560,0.2204,30722
221,291,256,124.480,0.2130,31013
222,129,128,124.480,0.2097,31142
223,245,256,125.760,0.2035,31387
224,200,128,125.760,0.1984,31587
225,178,128,125.760,0.1939,31765
226,96,64,125.760,0.1915,31861
227,145,128,126.400,0.1878,32006
228,113,64,125.760,0.1849,32119
229,133,128,124.480,0.1815,32252
230,197,128,124.480,0.1766,32449
231,123,128,124.480,0.1734,32572
232,110,64,124.480,0.1706,32682
233,239,256,125.760,0.1646,32921
234,272,256,127.040,0.1577,33193
235,113,64,126.400,0.1548,33306
236,206,128,126.400,0.1496,33512
237,187,64,124.480,0.1448,33699
238,203,128,125.120,0.1397,33902
239,201,128,125.120,0.1346,34103
240,362,256,127.040,0.1254,34465
241,148,128,127.040,0.1216,34613
242,292,256,127.040,0.1142,34905
243,309,128,127.680,0.1064,35214
244,359,128,127.680,0.0973,35573
245,469,512,132.160,0.0854,36042
246,911,256,134.400,0.0623,36953
247,167,128,134.400,0.0580,37120
248,175,256,136.320,0.0536,37295
249,625,128,136.960,0.0500,37920
250,419,128,136.960,0.0500,38339
251,164,64,136.320,0.0500,38503
252,176,128,135.040,0.0500,38679
253,112,128,135.040,0.0500,38791
254,377,256,136.320,0.0500,39168
255,296,64,135.680,0.0500,39464
256,428,256,136.960,0.0500,39892
257,124,128,136.960,0.0500,40016
258,493,256,139.200,0.0500,40509
259,327,256,140.480,0.0500,40836
260,217,128,140.480,0.0500,41053
261,101,64,139.840,0.0500,41154
262,103,64,139.200,0.0500,41257
263,397,128,139.200,0.0500,41654
264,141,128,139.200,0.0500,41795
265,598,256,141.120,0.0500,42393
266,92,64,141.120,0.0500,42485
267,267,128,141.760,0.0500,42752
268,196,128,141.760,0.0500,42948
269,147,128,141.760,0.0500,43095
270,122,128,142.400,0.0500,43217
271,229,128,142.400,0.0500,43446
272,572,256,144.320,0.0500,44018
273,220,128,144.960,0.0500,44238
274,157,128,145.600,0.0500,44395
275,136,128,146.240,0.0500,44531
276,119,64,144.320,0.0500,44650
277,84,64,143.680,0.0500,44734
278,299,256,143.680,0.0500,45033
279,613,256,144.960,0.0500,45646
280,100,64,144.320,0.0500,45746
281,212,128,144.960,0.0500,45958
282,390,256,144.960,0.0500,46348
283,225,128,145.600,0.0500,46573
284,174,128,146.240,0.0500,46747
285,581,256,146.240,0.0500,47328
286,396,128,144.960,0.0500,47724
287,181,64,144.320,0.0500,47905
288,580,256,145.600,0.0500,48485
289,411,128,145.600,0.0500,48896
290,275,128,146.240,0.0500,49171
291,289,256,147.520,0.0500,49460
292,153,128,148.160,0.0500,49613
293,149,128,148.800,0.0500,49762
294,336,256,150.080,0.0500,50098
295,233,128,150.080,0.0500,50331
296,303,128,150.080,0.0500,50634
297,181,128,150.080,0.0500,50815
298,233,64,149.440,0.0500,51048
299,250,128,150.080,0.0500,51298
300,213,128,150.080,0.0500,51511
301,103,128,150.080,0.0500,51614
302,118,64,148.160,0.0500,51732
303,195,128,148.160,0.0500,51927
304,143,64,147.520,0.0500,52070
305,134,128,147.520,0.0500,52204
306,75,64,146.880,0.0500,52279
307,159,128,147.520,0.0500,52438
308,137,128,147.520,0.0500,52575
309,373,64,147.840,0.0500,52948
310,260,64,147.200,0.0500,53208
311,112,128,147.840,0.0500,53320
312,270,128,147.840,0.0500,53590
313,519,256,149.760,0.0500,54109
314,262,256,151.040,0.0500,54371
315,147,128,151.040,0.0500,54518
316,224,128,151.040,0.0500,54742
317,119,64,149.120,0.0500,54861
318,152,128,147.840,0.0500,55013
319,224,128,147.840,0.0500,55237
320,200,128,147.840,0.0500,55437
321,199,128,146.560,0.0500,55636
322,187,128,146.560,0.0500,55823
323,242,128,145.280,0.0500,56065
324,393,128,145.280,0.0500,56458
325,143,128,145.280,0.0500,56601
326,109,64,145.280,0.0500,56710
