episode,step,max_tile,avg_max_tile,epsilon,buffer_size
81,105,64,105.481,0.7689,11416
82,81,64,104.976,0.7673,11497
83,122,64,104.482,0.7648,11619
84,182,128,104.762,0.7611,11801
85,115,64,104.282,0.7588,11916
86,196,128,104.558,0.7548,12112
87,69,32,103.724,0.7534,12181
88,171,128,104.000,0.7500,12352
89,109,64,103.551,0.7478,12461
90,136,128,103.822,0.7450,12597
91,125,64,103.385,0.7425,12722
92,77,32,102.609,0.7409,12799
93,93,64,102.194,0.7390,12892
94,92,32,101.447,0.7372,12984
95,177,128,101.726,0.7336,13161
96,92,64,101.333,0.7317,13253
97,67,32,100.619,0.7304,13320
98,188,128,100.898,0.7266,13508
99,158,128,101.172,0.7234,13666
100,138,64,100.800,0.7206,13804
101,162,128,101.760,0.7173,13966
102,131,64,101.120,0.7146,14097
103,109,64,100.480,0.7124,14206
104,95,64,99.840,0.7105,14301
105,95,64,97.920,0.7086,14396
106,96,64,97.920,0.7066,14492
107,113,64,97.920,0.7044,14605
108,119,64,97.920,0.7020,14724
109,185,128,98.560,0.6982,14909
110,87,64,98.560,0.6964,14996
111,93,64,97.920,0.6946,15089
112,101,64,97.280,0.6925,15190
113,151,128,96.000,0.6895,15341
114,113,64,96.320,0.6872,15454
115,87,64,96.320,0.6854,15541
116,150,64,95.680,0.6824,15691
117,208,128,94.400,0.6782,15899
118,213,256,96.320,0.6739,16112
119,149,128,96.960,0.6708,16261
120,118,64,96.320,0.6685,16379
121,169,128,97.280,0.6650,16548
122,102,64,97.280,0.6630,16650
123,232,256,98.560,0.6583,16882
124,128,64,98.560,0.6557,17010
125,135,128,98.560,0.6529,17145
126,180,128,98.560,0.6493,17325
127,60,32,98.240,0.6481,17385
128,170,128,98.880,0.6446,17555
129,117,64,98.880,0.6423,17672
130,148,128,99.520,0.6393,17820
131,109,64,99.520,0.6371,17929
132,230,128,100.480,0.6324,18159
133,167,128,101.120,0.6290,18326
134,120,64,100.480,0.6266,18446
135,123,128,100.480,0.6241,18569
136,91,64,100.480,0.6223,18660
137,218,256,102.400,0.6179,18878
138,156,128,102.400,0.6147,19034
139,183,128,103.040,0.6110,19217
140,146,128,103.040,0.6081,19363
141,66,32,102.080,0.6067,19429
142,113,64,102.080,0.6044,19542
143,112,64,101.440,0.6022,19654
144,103,64,101.440,0.6001,19757
145,118,64,101.440,0.5977,19875
146,159,128,101.440,0.5945,20034
147,115,64,100.800,0.5921,20149
148,203,128,101.440,0.5880,20352
149,115,128,101.440,0.5857,20467
150,276,256,101.440,0.5801,20743
151,175,128,102.080,0.5766,20918
152,124,32,101.760,0.5741,21042
153,124,64,99.840,0.5716,21166
154,188,128,100.480,0.5677,21354
155,100,64,100.480,0.5657,21454
156,170,128,99.200,0.5623,21624
157,135,64,98.560,0.5595,21759
158,128,64,98.560,0.5570,21887
159,238,256,100.800,0.5521,22125
160,177,128,100.800,0.5486,22302
161,102,64,100.800,0.5465,22404
162,132,64,100.160,0.5438,22536
163,131,64,99.520,0.5412,22667
164,182,128,99.520,0.5375,22849
165,193,128,99.520,0.5336,23042
166,127,128,100.160,0.5310,23169
167,180,64,99.520,0.5274,23349
168,117,64,97.600,0.5250,23466
169,133,64,97.600,0.5223,23599
170,152,128,97.600,0.5192,23751
171,84,32,97.280,0.5175,23835
172,295,256,99.200,0.5116,24130
173,110,64,99.200,0.5093,24240
174,137,128,99.200,0.5066,24377
175,202,128,99.200,0.5025,24579
176,232,128,99.200,0.4978,24811
177,175,64,97.280,0.4942,24986
178,201,128,97.280,0.4902,25187
179,118,64,97.280,0.4878,25305
180,101,64,97.280,0.4857,25406
181,139,64,97.280,0.4829,25545
182,101,64,97.280,0.4809,25646
183,230,128,97.920,0.4762,25876
184,203,128,97.920,0.4721,26079
185,270,256,99.840,0.4666,26349
186,282,256,101.120,0.4609,26631
187,319,256,103.360,0.4545,26950
188,124,64,102.720,0.4520,27074
189,116,64,102.720,0.4496,27190
190,114,64,102.080,0.4473,27304
191,161,128,102.720,0.4440,27465
192,175,128,103.680,0.4405,27640
193,182,128,104.320,0.4368,27822
194,131,64,104.640,0.4342,27953
195,127,64,104.000,0.4316,28080
196,90,32,103.680,0.4298,28170
197,123,64,104.000,0.4273,28293
198,171,128,104.000,0.4238,28464
199,174,128,104.000,0.4203,28638
200,184,64,104.000,0.4166,28822
201,72,32,103.040,0.4151,28894
202,189,128,103.680,0.4113,29083
203,115,64,103.680,0.4090,29198
204,149,64,103.680,0.4060,29347
205,180,128,104.320,0.4023,29527
206,158,64,104.320,0.3991,29685
207,217,128,104.960,0.3947,29902
208,122,64,104.960,0.3922,30024
209,166,128,104.960,0.3889,30190
210,120,32,104.640,0.3865,30310
211,134,128,105.280,0.3837,30444
212,193,128,105.920,0.3798,30637
213,93,32,104.960,0.3780,30730
214,102,64,104.960,0.3759,30832
215,260,128,105.600,0.3706,31092
216,167,64,105.600,0.3672,31259
217,79,32,104.640,0.3656,31338
218,192,128,103.360,0.3618,31530
219,196,128,103.360,0.3578,31726
220,207,128,104.000,0.3536,31933
221,113,64,103.360,0.3513,32046
222,96,64,103.360,0.3494,32142
223,164,64,101.440,0.3461,32306
224,113,64,101.440,0.3438,32419
225,224,128,101.440,0.3392,32643
226,159,128,101.440,0.3360,32802
227,198,128,102.400,0.3320,33000
228,111,64,101.760,0.3298,33111
229,125,64,101.760,0.3272,33236
230,221,128,101.760,0.3228,33457
231,238,128,102.400,0.3179,33695
232,85,64,101.760,0.3162,33780
233,92,32,100.800,0.3144,33872
234,188,64,100.800,0.3106,34060
235,218,128,100.800,0.3061,34278
236,245,128,101.440,0.3012,34523
237,81,32,99.200,0.2995,34604
238,108,64,98.560,0.2974,34712
239,212,128,98.560,0.2931,34924
240,172,128,98.560,0.2896,35096
241,196,128,99.520,0.2856,35292
242,123,64,99.520,0.2831,35415
243,180,128,100.160,0.2795,35595
244,274,128,100.800,0.2739,35869
245,217,128,101.440,0.2695,36086
246,164,64,100.800,0.2662,36250
247,156,64,100.800,0.2631,36406
248,237,128,100.800,0.2583,36643
249,185,128,100.800,0.2545,36828
250,126,32,98.560,0.2520,36954
251,83,64,97.920,0.2503,37037
252,101,64,98.240,0.2482,37138
253,162,64,98.240,0.2450,37300
254,94,32,97.280,0.2431,37394
255,136,64,97.280,0.2403,37530
256,214,128,97.280,0.2360,37744
257,82,32,96.960,0.2343,37826
258,120,64,96.960,0.2319,37946
259,54,32,94.720,0.2308,38000
260,174,128,94.720,0.2273,38174
261,233,128,95.360,0.2226,38407
262,147,64,95.360,0.2196,38554
263,140,64,95.360,0.2167,38694
264,101,64,94.720,0.2147,38795
265,112,64,94.080,0.2124,38907
266,108,64,93.440,0.2103,39015
267,126,64,93.440,0.2077,39141
268,182,64,93.440,0.2040,39323
269,134,128,94.080,0.2013,39457
270,65,32,93.120,0.2000,39522
271,267,128,94.080,0.1946,39789
272,205,128,92.800,0.1904,39994
273,222,128,93.440,0.1859,40216
274,173,64,92.800,0.1824,40389
275,155,64,92.160,0.1793,40544
276,345,128,92.160,0.1723,40889
277,266,128,92.800,0.1669,41155
278,285,128,92.800,0.1612,41440
279,229,128,93.440,0.1565,41669
280,313,64,93.440,0.1502,41982
281,194,128,94.080,0.1463,42176
282,216,64,94.080,0.1419,42392
283,168,64,93.440,0.1385,42560
284,373,128,93.440,0.1309,42933
285,137,32,91.200,0.1282,43070
286,347,128,89.920,0.1211,43417
287,326,128,88.640,0.1145,43743
288,204,64,88.640,0.1104,43947
289,132,64,88.640,0.1077,44079
290,160,64,88.640,0.1045,44239
291,453,128,88.640,0.0953,44692
292,402,128,88.640,0.0872,45094
293,166,128,88.640,0.0838,45260
294,114,32,88.320,0.0815,45374
295,156,128,88.960,0.0784,45530
296,184,64,89.280,0.0746,45714
297,144,32,88.960,0.0717,45858
298,231,64,88.320,0.0671,46089
299,466,128,88.320,0.0576,46555
300,111,32,88.000,0.0554,46666
301,232,32,88.000,0.0507,46898
302,502,64,87.360,0.0500,47400
303,115,32,87.040,0.0500,47515
304,287,128,87.680,0.0500,47802
305,116,64,87.040,0.0500,47918
306,216,64,87.040,0.0500,48134
307,308,128,87.040,0.0500,48442
308,468,128,87.680,0.0500,48910
309,363,64,87.040,0.0500,49273
310,116,32,87.040,0.0500,49389
311,149,64,86.400,0.0500,49538
312,264,64,85.760,0.0500,49802
313,226,64,86.080,0.0500,50028
314,422,64,86.080,0.0500,50450
315,172,64,85.440,0.0500,50622
316,183,64,85.440,0.0500,50805
317,381,128,86.400,0.0500,51186
318,125,32,85.440,0.0500,51311
319,352,128,85.440,0.0500,51663
320,364,64,84.800,0.0500,52027
321,254,64,84.800,0.0500,52281
322,183,64,84.800,0.0500,52464
323,301,128,85.440,0.0500,52765
324,134,64,85.440,0.0500,52899
325,277,128,85.440,0.0500,53176
326,63,16,84.320,0.0500,53239
327,129,128,84.320,0.0500,53368
328,123,64,84.320,0.0500,53491
329,137,32,84.000,0.0500,53628
330,171,64,83.360,0.0500,53799
331,461,256,84.640,0.0500,54260
332,298,64,84.640,0.0500,54558
333,181,128,85.600,0.0500,54739
334,263,64,85.600,0.0500,55002
335,473,128,85.600,0.0500,55475
336,528,128,85.600,0.0500,56003
337,334,128,86.560,0.0500,56337
338,448,64,86.560,0.0500,56785
339,285,64,85.920,0.0500,57070
340,147,64,85.280,0.0500,57217
341,413,128,85.280,0.0500,57630
342,165,64,85.280,0.0500,57795
343,322,128,85.280,0.0500,58117
344,523,256,86.560,0.0500,58640
345,261,64,85.920,0.0500,58901
346,372,128,86.560,0.0500,59273
347,225,64,86.560,0.0500,59498
348,275,128,86.560,0.0500,59773
349,171,64,85.920,0.0500,59944
350,305,64,86.240,0.0500,60249
351,156,64,86.240,0.0500,60405
352,260,32,85.920,0.0500,60665
353,303,128,86.560,0.0500,60968
354,468,128,87.520,0.0500,61436
355,433,128,88.160,0.0500,61869
356,340,64,87.520,0.0500,62209
357,206,64,87.840,0.0500,62415
358,323,128,88.480,0.0500,62738
359,423,128,89.440,0.0500,63161
360,463,128,89.440,0.0500,63624
361,789,256,90.720,0.0500,64413
362,121,64,90.720,0.0500,64534
363,288,128,91.360,0.0500,64822
364,250,64,91.360,0.0500,65072
365,872,256,93.280,0.0500,65944
366,581,128,93.920,0.0500,66525
367,375,128,94.560,0.0500,66900
368,264,64,94.560,0.0500,67164
369,59,32,93.600,0.0500,67223
370,494,128,94.560,0.0500,67717
371,225,128,94.560,0.0500,67942
372,226,128,94.560,0.0500,68168
373,165,64,93.920,0.0500,68333
374,341,128,94.560,0.0500,68674
375,204,128,95.200,0.0500,68878
376,130,64,94.560,0.0500,69008
377,161,32,93.600,0.0500,69169
378,188,128,93.600,0.0500,69357
379,146,128,93.600,0.0500,69503
380,112,64,93.600,0.0500,69615
381,357,128,93.600,0.0500,69972
382,175,64,93.600,0.0500,70147
383,363,128,94.240,0.0500,70510
384,291,32,93.280,0.0500,70801
385,105,64,93.600,0.0500,70906
386,233,128,93.600,0.0500,71139
387,224,128,93.600,0.0500,71363
388,246,64,93.600,0.0500,71609
389,340,128,94.240,0.0500,71949
390,207,64,94.240,0.0500,72156
391,104,64,93.600,0.0500,72260
392,291,64,92.960,0.0500,72551
393,294,128,92.960,0.0500,72845
394,131,64,93.280,0.0500,72976
395,137,64,92.640,0.0500,73113
396,173,128,93.280,0.0500,73286
397,164,64,93.600,0.0500,73450
398,168,64,93.600,0.0500,73618
399,224,64,92.960,0.0500,73842
400,244,128,93.920,0.0500,74086
401,82,64,94.240,0.0500,74168
402,349,128,94.880,0.0500,74517
403,203,64,95.200,0.0500,74720
404,193,64,94.560,0.0500,74913
405,96,64,94.560,0.0500,75009
406,248,64,94.560,0.0500,75257
407,338,128,94.560,0.0500,75595
408,304,64,93.920,0.0500,75899
409,323,128,94.560,0.0500,76222
410,83,32,94.560,0.0500,76305
411,240,64,94.560,0.0500,76545
412,305,128,95.200,0.0500,76850
413,106,64,95.200,0.0500,76956
414,46,32,94.880,0.0500,77002
415,205,64,94.880,0.0500,77207
416,82,64,94.880,0.0500,77289
417,279,128,94.880,0.0500,77568
418,1051,256,97.120,0.0500,78619
419,276,128,97.120,0.0500,78895
420,204,64,97.120,0.0500,79099
421,202,64,97.120,0.0500,79301
422,585,256,99.040,0.0500,79886
423,148,64,98.400,0.0500,80034
424,217,32,98.080,0.0500,80251
425,326,128,98.080,0.0500,80577
426,154,128,99.200,0.0500,80731
427,98,64,98.560,0.0500,80829
428,166,64,98.560,0.0500,80995
429,41,32,98.560,0.0500,81036
430,257,128,99.200,0.0500,81293
431,540,128,97.920,0.0500,81833
432,234,128,98.560,0.0500,82067
433,136,64,97.920,0.0500,82203
434,448,64,97.920,0.0500,82651
435,174,64,97.280,0.0500,82825
436,178,128,97.280,0.0500,83003
437,364,128,97.280,0.0500,83367
438,121,64,97.280,0.0500,83488
439,143,64,97.280,0.0500,83631
440,567,128,97.920,0.0500,84198
441,89,64,97.280,0.0500,84287
442,262,128,97.920,0.0500,84549
443,175,128,97.920,0.0500,84724
444,125,64,96.000,0.0500,84849
445,433,128,96.640,0.0500,85282
446,236,128,96.640,0.0500,85518
447,332,256,98.560,0.0500,85850
448,230,128,98.560,0.0500,86080
449,376,64,98.560,0.0500,86456
450,167,64,98.560,0.0500,86623
451,238,128,99.200,0.0500,86861
452,171,128,100.160,0.0500,87032
453,351,256,101.440,0.0500,87383
454,118,32,100.480,0.0500,87501
455,330,128,100.480,0.0500,87831
456,173,128,101.120,0.0500,88004
457,85,64,101.120,0.0500,88089
458,333,128,101.120,0.0500,88422
459,206,128,101.120,0.0500,88628
460,199,64,100.480,0.0500,88827
461,96,64,98.560,0.0500,88923
462,312,128,99.200,0.0500,89235
463,142,128,99.200,0.0500,89377
464,88,32,98.880,0.0500,89465
465,225,128,97.600,0.0500,89690
466,80,64,96.960,0.0500,89770
467,405,128,96.960,0.0500,90175
468,281,64,96.960,0.0500,90456
469,185,64,97.280,0.0500,90641
470,173,64,96.640,0.0500,90814
471,98,64,96.000,0.0500,90912
472,153,128,96.000,0.0500,91065
473,403,128,96.640,0.0500,91468
474,180,128,96.640,0.0500,91648
475,233,256,97.920,0.0500,91881
476,106,64,97.920,0.0500,91987
477,261,128,98.880,0.0500,92248
478,195,128,98.880,0.0500,92443
479,269,128,98.880,0.0500,92712
480,138,128,99.520,0.0500,92850
481,139,64,98.880,0.0500,92989
482,204,64,98.880,0.0500,93193
483,127,128,98.880,0.0500,93320
484,179,128,99.840,0.0500,93499
485,472,128,100.480,0.0500,93971
486,154,128,100.480,0.0500,94125
487,156,128,100.480,0.0500,94281
488,69,64,100.480,0.0500,94350
489,103,32,99.520,0.0500,94453
490,75,32,99.200,0.0500,94528
491,103,64,99.200,0.0500,94631
492,87,64,99.200,0.0500,94718
493,232,128,99.200,0.0500,94950
494,418,256,101.120,0.0500,95368
495,109,64,101.120,0.0500,95477
496,298,128,101.120,0.0500,95775
497,91,64,101.120,0.0500,95866
498,303,64,101.120,0.0500,96169
499,198,128,101.760,0.0500,96367
500,150,128,101.760,0.0500,96517
