episode,step,max_tile,avg_max_tile,epsilon,buffer_size
194,149,128,110.400,0.6734,26974
195,87,64,108.480,0.6723,27061
196,60,32,107.520,0.6716,27121
197,146,128,107.520,0.6698,27267
198,142,128,108.480,0.6681,27409
199,174,128,109.120,0.6660,27583
200,96,64,109.120,0.6649,27679
201,138,128,109.760,0.6632,27817
202,224,128,109.760,0.6605,28041
203,91,64,107.840,0.6594,28132
204,146,128,107.840,0.6576,28278
205,128,128,107.840,0.6561,28406
206,105,64,108.160,0.6548,28511
207,173,128,108.160,0.6527,28684
208,172,128,108.160,0.6506,28856
209,225,128,108.800,0.6479,29081
210,126,128,108.800,0.6464,29207
211,134,128,109.440,0.6447,29341
212,163,128,109.440,0.6428,29504
213,167,128,109.440,0.6407,29671
214,192,128,110.080,0.6384,29863
215,165,128,110.080,0.6364,30028
216,170,128,110.720,0.6344,30198
217,213,256,112.000,0.6318,30411
218,129,64,111.360,0.6302,30540
219,135,128,110.080,0.6286,30675
220,154,128,110.080,0.6267,30829
221,175,128,110.720,0.6246,31004
222,175,128,109.440,0.6225,31179
223,93,64,108.800,0.6214,31272
224,97,64,108.800,0.6202,31369
225,184,128,108.800,0.6179,31553
226,171,128,109.440,0.6159,31724
227,116,128,109.440,0.6145,31840
228,53,32,109.120,0.6138,31893
229,239,256,110.400,0.6109,32132
230,196,128,111.040,0.6086,32328
231,130,64,110.400,0.6070,32458
232,164,128,110.400,0.6050,32622
233,121,64,110.400,0.6035,32743
234,134,128,111.040,0.6019,32877
235,105,128,111.680,0.6006,32982
236,149,128,111.680,0.5988,33131
237,175,128,111.680,0.5967,33306
238,79,32,110.720,0.5958,33385
239,137,128,110.720,0.5941,33522
240,123,64,110.720,0.5926,33645
241,240,256,110.720,0.5897,33885
242,81,64,110.080,0.5887,33966
243,167,128,110.080,0.5867,34133
244,247,256,111.360,0.5837,34380
245,119,128,111.360,0.5823,34499
246,163,128,111.360,0.5803,34662
247,164,256,113.600,0.5783,34826
248,125,128,114.240,0.5768,34951
249,236,256,115.520,0.5739,35187
250,158,128,116.160,0.5720,35345
251,119,64,115.520,0.5706,35464
252,120,64,115.840,0.5691,35584
253,133,64,115.840,0.5675,35717
254,200,128,115.840,0.5651,35917
255,102,64,115.840,0.5639,36019
256,202,128,115.840,0.5614,36221
257,79,64,115.200,0.5605,36300
258,131,128,116.160,0.5589,36431
259,46,32,115.840,0.5583,36477
260,116,128,114.560,0.5569,36593
261,149,128,114.560,0.5551,36742
262,170,128,114.560,0.5531,36912
263,169,128,115.200,0.5510,37081
264,107,128,115.200,0.5497,37188
265,96,64,115.200,0.5486,37284
266,118,64,114.560,0.5471,37402
267,205,256,114.560,0.5446,37607
268,186,128,115.520,0.5424,37793
269,146,128,115.520,0.5406,37939
270,165,128,115.520,0.5386,38104
271,210,128,116.160,0.5361,38314
272,210,128,116.800,0.5335,38524
273,172,128,116.800,0.5315,38696
274,110,64,116.160,0.5301,38806
275,168,128,116.800,0.5281,38974
276,79,64,117.120,0.5271,39053
277,100,64,116.480,0.5259,39153
278,175,128,117.120,0.5238,39328
279,90,32,116.800,0.5227,39418
280,87,64,116.800,0.5217,39505
281,82,64,116.160,0.5207,39587
282,230,256,118.080,0.5179,39817
283,258,256,119.360,0.5148,40075
284,199,256,120.640,0.5124,40274
285,93,64,120.000,0.5112,40367
286,154,128,120.000,0.5094,40521
287,187,128,120.000,0.5071,40708
288,66,32,119.680,0.5063,40774
289,274,256,121.600,0.5030,41048
290,170,128,121.600,0.5009,41218
291,126,128,122.240,0.4994,41344
292,190,256,123.520,0.4971,41534
293,143,128,122.240,0.4954,41677
294,141,64,121.600,0.4937,41818
295,140,128,122.240,0.4920,41958
296,125,128,123.200,0.4904,42083
297,172,128,123.200,0.4884,42255
298,82,64,122.560,0.4874,42337
299,412,512,126.400,0.4824,42749
300,190,128,127.040,0.4801,42939
301,171,128,127.040,0.4780,43110
302,157,128,127.040,0.4761,43267
303,148,64,127.040,0.4743,43415
304,129,64,126.400,0.4728,43544
305,233,256,127.680,0.4699,43777
306,91,64,127.680,0.4688,43868
307,151,128,127.680,0.4670,44019
308,95,64,127.040,0.4659,44114
309,221,256,128.320,0.4632,44335
310,149,128,128.320,0.4614,44484
311,147,128,128.320,0.4596,44631
312,187,128,128.320,0.4573,44818
313,257,256,129.600,0.4542,45075
314,225,256,130.880,0.4515,45300
315,137,128,130.880,0.4498,45437
316,195,128,130.880,0.4475,45632
317,138,128,129.600,0.4458,45770
318,220,256,131.520,0.4431,45990
319,231,256,132.800,0.4403,46221
320,159,128,132.800,0.4384,46380
321,200,128,132.800,0.4360,46580
322,196,128,132.800,0.4336,46776
323,89,64,132.800,0.4325,46865
324,233,128,133.440,0.4297,47098
325,178,128,133.440,0.4276,47276
326,233,256,134.720,0.4247,47509
327,82,64,134.080,0.4238,47591
328,149,128,135.040,0.4220,47740
329,104,128,133.760,0.4207,47844
330,171,128,133.760,0.4186,48015
331,212,128,134.400,0.4161,48227
332,176,128,134.400,0.4139,48403
333,142,64,134.400,0.4122,48545
334,148,64,133.760,0.4104,48693
335,133,128,133.760,0.4088,48826
336,174,128,133.760,0.4067,49000
337,173,128,133.760,0.4046,49173
338,113,64,134.080,0.4032,49286
339,211,128,134.080,0.4007,49497
340,198,128,134.720,0.3983,49695
341,146,128,133.440,0.3965,49841
342,93,64,133.440,0.3954,49934
343,183,128,133.440,0.3932,50117
344,168,128,132.160,0.3911,50285
345,205,128,132.160,0.3887,50490
346,112,64,131.520,0.3873,50602
347,170,128,130.240,0.3852,50772
348,125,64,129.600,0.3837,50897
349,131,64,127.680,0.3821,51028
350,188,128,127.680,0.3799,51216
351,137,128,128.320,0.3782,51353
352,141,128,128.960,0.3765,51494
353,161,128,129.600,0.3745,51655
354,197,128,129.600,0.3722,51852
355,157,128,130.240,0.3703,52009
356,289,256,131.520,0.3668,52298
357,119,64,131.520,0.3653,52417
358,203,128,131.520,0.3629,52620
359,220,128,132.480,0.3602,52840
360,131,64,131.840,0.3586,52971
361,148,128,131.840,0.3568,53119
362,181,128,131.840,0.3546,53300
363,168,128,131.840,0.3526,53468
364,87,64,131.200,0.3515,53555
365,243,256,133.120,0.3486,53798
366,192,128,133.760,0.3463,53990
367,162,128,132.480,0.3443,54152
368,137,128,132.480,0.3427,54289
369,142,128,132.480,0.3409,54431
370,169,128,132.480,0.3389,54600
371,178,128,132.480,0.3367,54778
372,93,64,131.840,0.3356,54871
373,117,64,131.200,0.3342,54988
374,160,128,131.840,0.3323,55148
375,129,64,131.200,0.3307,55277
376,161,128,131.840,0.3287,55438
377,191,128,132.480,0.3264,55629
378,111,64,131.840,0.3251,55740
379,163,128,132.800,0.3231,55903
380,232,128,133.440,0.3203,56135
381,218,128,134.080,0.3177,56353
382,154,64,132.160,0.3158,56507
383,218,128,130.880,0.3132,56725
384,153,128,129.600,0.3113,56878
385,243,256,131.520,0.3084,57121
386,123,128,131.520,0.3069,57244
387,65,32,130.560,0.3061,57309
388,151,128,131.520,0.3043,57460
389,155,128,130.240,0.3024,57615
390,337,256,131.520,0.2983,57952
391,194,128,131.520,0.2960,58146
392,188,128,130.240,0.2937,58334
393,128,64,129.600,0.2921,58462
394,197,128,130.240,0.2897,58659
395,205,128,130.240,0.2873,58864
396,193,128,130.240,0.2849,59057
397,192,128,130.240,0.2826,59249
398,177,128,130.880,0.2805,59426
399,166,128,127.040,0.2784,59592
400,289,256,128.320,0.2749,59881
401,305,256,129.600,0.2713,60186
402,69,32,128.640,0.2704,60255
403,171,128,129.280,0.2683,60426
404,225,128,129.920,0.2656,60651
405,182,128,128.640,0.2634,60833
406,119,64,128.640,0.2620,60952
407,301,256,129.920,0.2583,61253
408,201,128,130.560,0.2559,61454
409,240,128,129.280,0.2530,61694
410,155,128,129.280,0.2511,61849
411,124,128,129.280,0.2496,61973
412,205,128,129.280,0.2471,62178
413,193,128,128.000,0.2448,62371
414,253,256,128.000,0.2417,62624
415,337,128,128.000,0.2377,62961
416,211,128,128.000,0.2351,63172
417,222,256,129.280,0.2324,63394
418,153,128,128.000,0.2306,63547
419,95,64,126.080,0.2294,63642
420,225,128,126.080,0.2267,63867
421,269,128,126.080,0.2234,64136
422,219,128,126.080,0.2208,64355
423,198,128,126.720,0.2184,64553
424,190,128,126.720,0.2161,64743
425,78,64,126.080,0.2151,64821
426,393,256,126.080,0.2104,65214
427,96,64,126.080,0.2092,65310
428,148,128,126.080,0.2074,65458
429,159,128,126.080,0.2055,65617
430,171,128,126.080,0.2034,65788
431,200,128,126.080,0.2010,65988
432,175,128,126.080,0.1989,66163
433,238,128,126.720,0.1960,66401
434,188,128,127.360,0.1937,66589
435,214,128,127.360,0.1911,66803
436,102,64,126.720,0.1899,66905
437,227,128,126.720,0.1871,67132
438,129,128,127.360,0.1856,67261
439,138,128,127.360,0.1839,67399
440,192,128,127.360,0.1816,67591
441,180,128,127.360,0.1794,67771
442,153,128,128.000,0.1776,67924
443,194,128,128.000,0.1752,68118
444,152,128,128.000,0.1734,68270
445,118,32,127.040,0.1719,68388
446,202,128,127.680,0.1695,68590
447,104,64,127.040,0.1682,68694
448,177,128,127.680,0.1661,68871
449,289,256,129.600,0.1626,69160
450,146,128,129.600,0.1608,69306
451,270,256,130.880,0.1576,69576
452,186,128,130.880,0.1553,69762
453,118,64,130.240,0.1539,69880
454,166,128,130.240,0.1519,70046
455,316,128,130.240,0.1480,70362
456,497,256,130.240,0.1420,70859
457,101,64,130.240,0.1408,70960
458,168,128,130.240,0.1388,71128
459,321,256,131.520,0.1349,71449
460,261,128,132.160,0.1317,71710
461,134,128,132.160,0.1301,71844
462,178,128,132.160,0.1279,72022
463,131,64,131.520,0.1264,72153
464,205,128,132.160,0.1239,72358
465,283,128,130.880,0.1204,72641
466,251,128,130.880,0.1174,72892
467,386,256,132.160,0.1127,73278
468,258,128,132.160,0.1096,73536
469,173,128,132.160,0.1075,73709
470,408,256,133.440,0.1026,74117
471,94,64,132.800,0.1014,74211
472,389,256,134.720,0.0967,74600
473,149,64,134.720,0.0949,74749
474,249,128,134.720,0.0919,74998
475,236,128,135.360,0.0890,75234
476,457,128,135.360,0.0835,75691
477,360,64,134.720,0.0792,76051
478,294,128,135.360,0.0756,76345
479,335,256,136.640,0.0715,76680
480,201,128,136.640,0.0691,76881
481,349,128,136.640,0.0649,77230
482,289,128,137.280,0.0614,77519
483,161,128,137.280,0.0594,77680
484,440,128,137.280,0.0541,78120
485,498,256,137.280,0.0500,78618
486,174,64,136.640,0.0500,78792
487,423,128,137.600,0.0500,79215
488,639,256,138.880,0.0500,79854
489,200,64,138.240,0.0500,80054
490,218,64,136.320,0.0500,80272
491,162,128,136.320,0.0500,80434
492,484,128,136.320,0.0500,80918
493,361,256,138.240,0.0500,81279
494,354,64,137.600,0.0500,81633
495,499,256,138.880,0.0500,82132
496,328,128,138.880,0.0500,82460
497,450,256,140.160,0.0500,82910
498,311,128,140.160,0.0500,83221
499,345,256,141.440,0.0500,83566
500,315,128,140.160,0.0500,83881
