episode,step,max_tile,avg_max_tile,epsilon,buffer_size
193,301,128,96.640,0.2651,29186
194,193,64,96.640,0.2602,29379
195,202,64,96.000,0.2551,29581
196,116,64,96.000,0.2522,29697
197,156,64,95.360,0.2483,29853
198,166,64,95.680,0.2441,30019
199,208,128,96.320,0.2389,30227
200,125,64,95.680,0.2357,30352
201,190,64,95.040,0.2309,30542
202,301,128,95.040,0.2234,30843
203,245,128,95.680,0.2172,31088
204,298,128,96.640,0.2097,31386
205,95,64,96.640,0.2073,31481
206,532,256,96.640,0.1939,32013
207,100,64,94.720,0.1914,32113
208,312,256,96.960,0.1835,32425
209,93,32,96.640,0.1812,32518
210,263,64,96.000,0.1746,32781
211,278,64,95.360,0.1676,33059
212,345,128,95.360,0.1589,33404
213,140,32,95.040,0.1554,33544
214,215,64,94.400,0.1499,33759
215,222,64,94.400,0.1444,33981
216,371,128,94.400,0.1350,34352
217,403,128,94.400,0.1249,34755
218,342,128,95.040,0.1163,35097
219,645,128,96.000,0.1000,35742
220,345,64,94.080,0.0913,36087
221,195,64,93.440,0.0864,36282
222,129,64,92.800,0.0832,36411
223,137,64,92.160,0.0797,36548
224,191,32,91.840,0.0749,36739
225,105,32,91.520,0.0723,36844
226,462,128,91.520,0.0606,37306
227,114,32,91.200,0.0578,37420
228,909,256,93.440,0.0500,38329
229,126,32,93.120,0.0500,38455
230,354,64,93.120,0.0500,38809
231,662,128,93.120,0.0500,39471
232,282,32,92.800,0.0500,39753
233,552,32,91.840,0.0500,40305
234,276,32,90.880,0.0500,40581
235,442,128,90.880,0.0500,41023
236,336,64,90.240,0.0500,41359
237,545,64,90.240,0.0500,41904
238,548,128,90.240,0.0500,42452
239,309,64,89.600,0.0500,42761
240,468,32,89.280,0.0500,43229
241,533,64,88.640,0.0500,43762
242,199,32,88.320,0.0500,43961
243,256,32,88.000,0.0500,44217
244,571,64,88.320,0.0500,44788
245,589,128,88.960,0.0500,45377
246,250,64,88.960,0.0500,45627
247,985,128,88.960,0.0500,46612
248,271,32,88.000,0.0500,46883
249,666,64,87.360,0.0500,47549
250,304,32,86.400,0.0500,47853
251,568,128,85.120,0.0500,48421
252,598,64,85.120,0.0500,49019
253,619,128,85.760,0.0500,49638
254,142,64,85.760,0.0500,49780
255,294,64,85.760,0.0500,50074
256,317,32,85.760,0.0500,50391
257,911,128,86.400,0.0500,51302
258,380,64,86.400,0.0500,51682
259,1050,128,87.360,0.0500,52732
260,575,64,87.680,0.0500,53307
261,243,64,87.680,0.0500,53550
262,608,128,87.680,0.0500,54158
263,1343,128,87.680,0.0500,55501
264,249,64,87.040,0.0500,55750
265,108,32,86.080,0.0500,55858
266,483,64,85.440,0.0500,56341
267,184,32,85.440,0.0500,56525
268,981,128,86.400,0.0500,57506
269,1143,128,87.040,0.0500,58649
270,505,32,86.080,0.0500,59154
271,489,64,85.440,0.0500,59643
272,460,8,84.880,0.0500,60103
273,653,64,84.880,0.0500,60756
274,394,64,84.880,0.0500,61150
275,455,64,84.880,0.0500,61605
276,582,128,85.520,0.0500,62187
277,346,64,84.880,0.0500,62533
278,836,64,84.240,0.0500,63369
279,651,64,84.240,0.0500,64020
280,711,128,82.960,0.0500,64731
281,985,128,83.600,0.0500,65716
282,367,16,83.440,0.0500,66083
283,716,128,84.080,0.0500,66799
284,1045,128,84.080,0.0500,67844
285,532,64,84.080,0.0500,68376
286,629,128,84.080,0.0500,69005
287,611,64,83.440,0.0500,69616
288,944,128,83.440,0.0500,70560
289,926,128,84.080,0.0500,71486
290,351,64,84.080,0.0500,71837
291,449,64,83.440,0.0500,72286
292,1238,128,84.080,0.0500,73524
293,432,64,83.440,0.0500,73956
294,649,128,84.080,0.0500,74605
295,527,64,84.080,0.0500,75132
296,355,64,84.080,0.0500,75487
297,146,64,84.080,0.0500,75633
298,672,128,84.720,0.0500,76305
299,542,64,84.080,0.0500,76847
300,655,64,84.080,0.0500,77502
301,223,64,84.080,0.0500,77725
302,212,128,84.080,0.0500,77937
303,371,64,83.440,0.0500,78308
304,720,128,83.440,0.0500,79028
305,322,64,83.440,0.0500,79350
306,966,128,82.160,0.0500,80316
307,657,128,82.800,0.0500,80973
308,273,32,80.560,0.0500,81246
309,379,64,80.880,0.0500,81625
310,55,16,80.400,0.0500,81680
311,722,256,82.320,0.0500,82402
312,344,64,81.680,0.0500,82746
313,819,128,82.640,0.0500,83565
314,1084,128,83.280,0.0500,84649
315,234,64,83.280,0.0500,84883
316,402,128,83.280,0.0500,85285
317,474,128,83.280,0.0500,85759
318,848,256,84.560,0.0500,86607
319,425,64,83.920,0.0500,87032
320,462,128,84.560,0.0500,87494
321,238,32,84.240,0.0500,87732
322,515,128,84.880,0.0500,88247
323,580,128,85.520,0.0500,88827
324,171,32,85.520,0.0500,88998
325,160,64,85.840,0.0500,89158
326,715,256,87.120,0.0500,89873
327,93,64,87.440,0.0500,89966
328,139,128,86.160,0.0500,90105
329,105,64,86.480,0.0500,90210
330,408,128,87.120,0.0500,90618
331,679,128,87.120,0.0500,91297
332,628,128,88.080,0.0500,91925
333,183,128,89.040,0.0500,92108
334,126,64,89.360,0.0500,92234
335,110,64,88.720,0.0500,92344
336,653,64,88.720,0.0500,92997
337,429,64,88.720,0.0500,93426
338,156,64,88.080,0.0500,93582
339,584,64,88.080,0.0500,94166
340,100,128,89.040,0.0500,94266
341,214,64,89.040,0.0500,94480
342,217,128,90.000,0.0500,94697
343,208,128,90.960,0.0500,94905
344,330,64,90.960,0.0500,95235
345,141,32,90.000,0.0500,95376
346,176,64,90.000,0.0500,95552
347,189,64,89.360,0.0500,95741
348,149,64,89.680,0.0500,95890
349,220,32,89.360,0.0500,96110
350,635,256,91.600,0.0500,96745
351,298,128,91.600,0.0500,97043
352,68,32,91.280,0.0500,97111
353,233,128,91.280,0.0500,97344
354,120,64,91.280,0.0500,97464
355,144,64,91.280,0.0500,97608
356,177,32,91.280,0.0500,97785
357,61,64,90.640,0.0500,97846
358,658,128,91.280,0.0500,98504
359,149,64,90.640,0.0500,98653
360,174,64,90.640,0.0500,98827
361,562,128,91.280,0.0500,99389
362,129,64,90.640,0.0500,99518
363,148,128,90.640,0.0500,99666
364,256,128,91.280,0.0500,99922
365,114,64,91.600,0.0500,100036
366,195,64,91.600,0.0500,100231
367,164,64,91.920,0.0500,100395
368,98,64,91.280,0.0500,100493
369,233,64,90.640,0.0500,100726
370,166,64,90.960,0.0500,100892
371,64,32,90.640,0.0500,100956
372,67,32,90.880,0.0500,101023
373,84,64,90.880,0.0500,101107
374,70,32,90.560,0.0500,101177
375,100,32,90.240,0.0500,101277
376,205,128,90.240,0.0500,101482
377,176,64,90.240,0.0500,101658
378,215,64,90.240,0.0500,101873
379,63,32,89.920,0.0500,101936
380,129,128,89.920,0.0500,102065
381,254,64,89.280,0.0500,102319
382,228,128,90.400,0.0500,102547
383,456,128,90.400,0.0500,103003
384,132,64,89.760,0.0500,103135
385,163,64,89.760,0.0500,103298
386,128,128,89.760,0.0500,103426
387,222,128,90.400,0.0500,103648
388,665,64,89.760,0.0500,104313
389,142,64,89.120,0.0500,104455
390,104,64,89.120,0.0500,104559
391,105,64,89.120,0.0500,104664
392,721,256,90.400,0.0500,105385
393,55,32,90.080,0.0500,105440
394,175,64,89.440,0.0500,105615
395,205,128,90.080,0.0500,105820
396,144,128,90.720,0.0500,105964
397,148,64,90.720,0.0500,106112
398,290,128,90.720,0.0500,106402
399,219,64,90.720,0.0500,106621
400,105,64,90.720,0.0500,106726
401,82,64,90.720,0.0500,106808
402,353,256,92.000,0.0500,107161
403,154,128,92.640,0.0500,107315
404,107,64,92.000,0.0500,107422
405,64,32,91.680,0.0500,107486
406,65,32,90.720,0.0500,107551
407,171,64,90.080,0.0500,107722
408,351,128,91.040,0.0500,108073
409,81,32,90.720,0.0500,108154
410,146,64,91.200,0.0500,108300
411,487,128,89.920,0.0500,108787
412,96,64,89.920,0.0500,108883
413,129,64,89.280,0.0500,109012
414,288,64,88.640,0.0500,109300
415,75,32,88.320,0.0500,109375
416,382,128,88.320,0.0500,109757
417,180,64,87.680,0.0500,109937
418,177,128,86.400,0.0500,110114
419,67,32,86.080,0.0500,110181
420,202,64,85.440,0.0500,110383
421,152,64,85.760,0.0500,110535
422,54,32,84.800,0.0500,110589
423,215,64,84.160,0.0500,110804
424,125,64,84.480,0.0500,110929
425,219,64,84.480,0.0500,111148
426,361,128,83.200,0.0500,111509
427,210,128,83.840,0.0500,111719
428,147,64,83.200,0.0500,111866
429,115,64,83.200,0.0500,111981
430,432,256,84.480,0.0500,112413
431,85,64,83.840,0.0500,112498
432,151,128,83.840,0.0500,112649
433,411,128,83.840,0.0500,113060
434,251,128,84.480,0.0500,113311
435,94,64,84.480,0.0500,113405
436,51,32,84.160,0.0500,113456
437,353,128,84.800,0.0500,113809
438,106,64,84.800,0.0500,113915
439,61,64,84.800,0.0500,113976
440,161,64,84.160,0.0500,114137
441,535,128,84.800,0.0500,114672
442,96,64,84.160,0.0500,114768
443,156,128,84.160,0.0500,114924
444,164,64,84.160,0.0500,115088
445,56,32,84.160,0.0500,115144
446,137,128,84.800,0.0500,115281
447,97,64,84.800,0.0500,115378
448,337,64,84.800,0.0500,115715
449,114,128,85.760,0.0500,115829
450,254,128,84.480,0.0500,116083
451,153,128,84.480,0.0500,116236
452,211,128,85.440,0.0500,116447
453,166,32,84.480,0.0500,116613
454,110,64,84.480,0.0500,116723
455,93,64,84.480,0.0500,116816
456,81,32,84.480,0.0500,116897
457,283,64,84.480,0.0500,117180
458,267,128,84.480,0.0500,117447
459,96,64,84.480,0.0500,117543
460,194,64,84.480,0.0500,117737
461,56,32,83.520,0.0500,117793
462,123,32,83.200,0.0500,117916
463,101,64,82.560,0.0500,118017
464,80,32,81.600,0.0500,118097
465,293,64,81.600,0.0500,118390
466,227,64,81.600,0.0500,118617
467,168,64,81.600,0.0500,118785
468,95,64,81.600,0.0500,118880
469,226,128,82.240,0.0500,119106
470,117,64,82.240,0.0500,119223
471,93,32,82.240,0.0500,119316
472,114,128,83.200,0.0500,119430
473,179,128,83.840,0.0500,119609
474,121,64,84.160,0.0500,119730
475,128,128,85.120,0.0500,119858
476,133,64,84.480,0.0500,119991
477,311,128,85.120,0.0500,120302
478,107,64,85.120,0.0500,120409
479,602,128,86.080,0.0500,121011
480,369,128,86.080,0.0500,121380
481,76,64,86.080,0.0500,121456
482,183,128,86.080,0.0500,121639
483,62,32,85.120,0.0500,121701
484,116,64,85.120,0.0500,121817
485,79,64,85.120,0.0500,121896
486,283,64,84.480,0.0500,122179
487,201,128,84.480,0.0500,122380
488,220,128,85.120,0.0500,122600
489,130,128,85.760,0.0500,122730
490,112,128,86.400,0.0500,122842
491,446,64,86.400,0.0500,123288
492,329,128,85.120,0.0500,123617
493,57,32,85.120,0.0500,123674
494,75,64,85.120,0.0500,123749
495,222,64,84.480,0.0500,123971
496,88,64,83.840,0.0500,124059
497,180,64,83.840,0.0500,124239
498,327,128,83.840,0.0500,124566
499,187,128,84.480,0.0500,124753
500,197,128,85.120,0.0500,124950
