episode,step,max_tile,avg_max_tile,epsilon,buffer_size
57,105,64,111.158,0.8904,8321
58,94,64,110.345,0.8892,8415
59,125,64,109.559,0.8875,8540
60,141,128,109.867,0.8857,8681
61,196,256,112.262,0.8831,8877
62,166,128,112.516,0.8809,9043
63,137,64,111.746,0.8791,9180
64,166,128,112.000,0.8769,9346
65,161,128,112.246,0.8748,9507
66,172,128,112.485,0.8725,9679
67,168,128,112.716,0.8703,9847
68,105,64,112.000,0.8689,9952
69,172,128,112.232,0.8666,10124
70,92,64,111.543,0.8654,10216
71,144,128,111.775,0.8635,10360
72,97,64,111.111,0.8623,10457
73,63,32,110.027,0.8614,10520
74,176,128,110.270,0.8591,10696
75,106,64,109.653,0.8577,10802
76,173,128,109.895,0.8554,10975
77,203,128,110.130,0.8528,11178
78,146,64,109.538,0.8508,11324
79,128,128,109.772,0.8492,11452
80,119,64,109.200,0.8476,11571
81,184,128,109.432,0.8452,11755
82,157,128,109.659,0.8431,11912
83,100,64,109.108,0.8418,12012
84,98,64,108.571,0.8405,12110
85,192,256,110.306,0.8380,12302
86,143,128,110.512,0.8361,12445
87,159,128,110.713,0.8340,12604
88,273,256,112.364,0.8304,12877
89,91,64,111.820,0.8292,12968
90,154,128,112.000,0.8272,13122
91,150,128,112.176,0.8252,13272
92,146,128,112.348,0.8233,13418
93,159,128,112.516,0.8212,13577
94,110,64,112.000,0.8197,13687
95,54,32,111.158,0.8190,13741
96,170,128,111.333,0.8168,13911
97,92,64,110.845,0.8155,14003
98,166,128,111.020,0.8134,14169
99,98,64,110.545,0.8121,14267
100,164,128,110.720,0.8099,14431
101,105,64,110.720,0.8085,14536
102,123,64,110.080,0.8069,14659
103,118,64,109.440,0.8054,14777
104,95,64,108.800,0.8041,14872
105,99,64,108.800,0.8028,14971
106,90,64,108.160,0.8016,15061
107,70,64,108.160,0.8007,15131
108,147,128,109.120,0.7988,15278
109,178,128,109.760,0.7964,15456
110,123,64,109.760,0.7948,15579
111,120,64,109.120,0.7932,15699
112,121,64,108.480,0.7916,15820
113,90,32,107.520,0.7904,15910
114,146,128,107.520,0.7885,16056
115,100,64,107.520,0.7872,16156
116,218,256,108.800,0.7843,16374
117,107,64,108.160,0.7829,16481
118,101,64,108.160,0.7816,16582
119,109,64,107.520,0.7801,16691
120,139,128,108.160,0.7783,16830
121,94,64,108.480,0.7771,16924
122,110,64,107.840,0.7756,17034
123,110,64,105.920,0.7742,17144
124,187,128,106.560,0.7717,17331
125,79,64,105.920,0.7707,17410
126,97,64,105.920,0.7694,17507
127,157,128,105.920,0.7673,17664
128,93,64,104.000,0.7661,17757
129,125,128,104.000,0.7645,17882
130,185,128,104.000,0.7620,18067
131,69,32,103.680,0.7611,18136
132,226,128,104.320,0.7581,18362
133,78,32,104.320,0.7571,18440
134,99,64,103.680,0.7558,18539
135,140,64,103.040,0.7540,18679
136,67,32,100.800,0.7531,18746
137,149,128,101.760,0.7511,18895
138,315,256,103.680,0.7470,19210
139,217,256,105.920,0.7441,19427
140,240,256,107.200,0.7409,19667
141,132,128,107.200,0.7392,19799
142,119,128,107.200,0.7376,19918
143,129,64,106.560,0.7359,20047
144,201,128,107.200,0.7333,20248
145,109,64,107.520,0.7319,20357
146,289,256,108.800,0.7280,20646
147,159,128,108.800,0.7259,20805
148,158,128,107.520,0.7239,20963
149,153,128,108.160,0.7219,21116
150,140,128,108.160,0.7200,21256
151,75,64,108.160,0.7190,21331
152,166,128,108.800,0.7168,21497
153,99,32,106.560,0.7155,21596
154,90,64,105.920,0.7143,21686
155,119,64,105.280,0.7128,21805
156,72,64,103.360,0.7118,21877
157,153,128,104.000,0.7098,22030
158,161,128,104.640,0.7077,22191
159,183,128,105.280,0.7053,22374
160,219,256,106.560,0.7024,22593
161,58,32,104.320,0.7016,22651
162,142,128,104.320,0.6998,22793
163,147,128,104.960,0.6978,22940
164,175,128,104.960,0.6955,23115
165,91,64,104.320,0.6943,23206
166,170,64,103.680,0.6921,23376
167,123,128,103.680,0.6905,23499
168,101,64,103.680,0.6891,23600
169,118,64,103.040,0.6876,23718
170,138,128,103.680,0.6858,23856
171,124,64,103.040,0.6841,23980
172,92,64,103.040,0.6829,24072
173,123,64,103.360,0.6813,24195
174,158,128,103.360,0.6792,24353
175,229,128,104.000,0.6762,24582
176,170,128,104.000,0.6740,24752
177,82,64,103.360,0.6729,24834
178,111,64,103.360,0.6714,24945
179,157,128,103.360,0.6693,25102
180,143,64,103.360,0.6675,25245
181,92,64,102.720,0.6663,25337
182,91,64,102.080,0.6651,25428
183,110,64,102.080,0.6636,25538
184,152,128,102.720,0.6616,25690
185,131,64,100.800,0.6599,25821
186,84,64,100.160,0.6588,25905
187,205,256,101.440,0.6561,26110
188,128,128,100.160,0.6544,26238
189,150,128,100.800,0.6524,26388
190,163,128,100.800,0.6503,26551
191,79,64,100.160,0.6492,26630
192,96,64,99.520,0.6480,26726
193,189,128,99.520,0.6455,26915
194,109,64,99.520,0.6440,27024
195,170,128,100.480,0.6418,27194
196,98,64,99.840,0.6405,27292
197,133,128,100.480,0.6387,27425
198,152,128,100.480,0.6367,27577
199,124,128,101.120,0.6351,27701
200,167,128,101.120,0.6329,27868
201,83,64,101.120,0.6318,27951
202,243,256,103.040,0.6286,28194
203,80,32,102.720,0.6276,28274
204,107,64,102.720,0.6262,28381
205,186,128,103.360,0.6237,28567
206,162,128,104.000,0.6216,28729
207,146,128,104.640,0.6196,28875
208,118,64,104.000,0.6181,28993
209,196,128,104.000,0.6155,29189
210,87,64,104.000,0.6144,29276
211,160,128,104.640,0.6123,29436
212,163,128,105.280,0.6101,29599
213,153,128,106.240,0.6081,29752
214,91,64,105.600,0.6069,29843
215,135,128,106.240,0.6051,29978
216,119,64,104.320,0.6036,30097
217,91,64,104.320,0.6024,30188
218,201,128,104.960,0.5997,30389
219,186,128,105.600,0.5973,30575
220,183,128,105.600,0.5948,30758
221,120,64,105.600,0.5933,30878
222,57,16,105.120,0.5925,30935
223,108,64,105.120,0.5911,31043
224,161,128,105.120,0.5890,31204
225,95,64,105.120,0.5877,31299
226,82,64,105.120,0.5866,31381
227,219,256,106.400,0.5838,31600
228,101,64,106.400,0.5824,31701
229,124,64,105.760,0.5808,31825
230,176,128,105.760,0.5785,32001
231,100,64,106.080,0.5772,32101
232,72,32,105.120,0.5762,32173
233,170,128,106.080,0.5740,32343
234,70,64,106.080,0.5730,32413
235,134,128,106.720,0.5713,32547
236,111,64,107.040,0.5698,32658
237,172,128,107.040,0.5676,32830
238,125,128,105.760,0.5659,32955
239,182,128,104.480,0.5635,33137
240,107,64,102.560,0.5621,33244
241,210,256,103.840,0.5593,33454
242,170,128,103.840,0.5571,33624
243,169,128,104.480,0.5549,33793
244,93,64,103.840,0.5536,33886
245,327,256,105.760,0.5493,34213
246,168,128,104.480,0.5471,34381
247,121,128,104.480,0.5455,34502
248,200,128,104.480,0.5429,34702
249,127,128,104.480,0.5412,34829
250,92,64,103.840,0.5400,34921
251,114,64,103.840,0.5385,35035
252,144,128,103.840,0.5366,35179
253,81,64,104.160,0.5355,35260
254,72,64,104.160,0.5346,35332
255,145,128,104.800,0.5327,35477
256,78,64,104.800,0.5317,35555
257,131,128,104.800,0.5299,35686
258,176,128,104.800,0.5276,35862
259,174,128,104.800,0.5253,36036
260,246,256,104.800,0.5221,36282
261,66,32,104.800,0.5212,36348
262,147,128,104.800,0.5193,36495
263,200,128,104.800,0.5166,36695
264,133,64,104.160,0.5149,36828
265,127,128,104.800,0.5132,36955
266,125,64,104.800,0.5116,37080
267,86,64,104.160,0.5104,37166
268,220,128,104.800,0.5075,37386
269,95,64,104.800,0.5063,37481
270,77,64,104.160,0.5053,37558
271,95,64,104.160,0.5040,37653
272,184,128,104.800,0.5016,37837
273,108,64,104.800,0.5002,37945
274,182,128,104.800,0.4978,38127
275,180,128,104.800,0.4954,38307
276,206,128,104.800,0.4927,38513
277,87,64,104.800,0.4915,38600
278,125,64,104.800,0.4899,38725
279,198,128,104.800,0.4873,38923
280,216,256,106.720,0.4844,39139
281,160,128,107.360,0.4823,39299
282,82,32,107.040,0.4813,39381
283,115,64,107.040,0.4797,39496
284,174,128,107.040,0.4775,39670
285,146,128,107.680,0.4755,39816
286,101,64,107.680,0.4742,39917
287,194,128,106.400,0.4716,40111
288,131,128,106.400,0.4699,40242
289,115,64,105.760,0.4684,40357
290,150,128,105.760,0.4664,40507
291,111,64,105.760,0.4650,40618
292,106,64,105.760,0.4636,40724
293,79,64,105.120,0.4625,40803
294,121,64,105.120,0.4609,40924
295,201,128,105.120,0.4583,41125
296,95,64,105.120,0.4570,41220
297,185,128,105.120,0.4546,41405
298,185,128,105.120,0.4522,41590
299,161,128,105.120,0.4500,41751
300,66,32,104.160,0.4492,41817
301,203,128,104.800,0.4465,42020
302,116,64,102.880,0.4450,42136
303,113,64,103.200,0.4435,42249
304,159,128,103.840,0.4414,42408
305,111,64,103.200,0.4399,42519
306,86,64,102.560,0.4388,42605
307,136,128,102.560,0.4370,42741
308,183,128,103.200,0.4346,42924
309,165,128,103.200,0.4324,43089
310,213,128,103.840,0.4296,43302
311,281,256,105.120,0.4259,43583
312,139,64,104.480,0.4241,43722
313,231,256,105.760,0.4210,43953
314,85,64,105.760,0.4199,44038
315,94,64,105.120,0.4187,44132
316,81,32,104.800,0.4176,44213
317,92,64,104.800,0.4164,44305
318,78,32,103.840,0.4154,44383
319,73,32,102.880,0.4144,44456
320,162,128,102.880,0.4123,44618
321,107,64,102.880,0.4109,44725
322,125,128,104.000,0.4092,44850
323,165,128,104.640,0.4070,45015
324,165,128,104.640,0.4049,45180
325,110,128,105.280,0.4034,45290
326,108,64,105.280,0.4020,45398
327,146,64,103.360,0.4001,45544
328,162,128,104.000,0.3979,45706
329,99,64,104.000,0.3966,45805
330,84,64,103.360,0.3955,45889
331,142,128,104.000,0.3937,46031
332,178,128,104.960,0.3913,46209
333,159,128,104.960,0.3892,46368
334,239,128,105.600,0.3861,46607
335,126,128,105.600,0.3844,46733
336,100,64,105.600,0.3831,46833
337,288,256,106.880,0.3793,47121
338,95,64,106.240,0.3781,47216
339,111,128,106.240,0.3766,47327
340,47,32,105.920,0.3760,47374
341,92,64,104.000,0.3748,47466
342,115,64,103.360,0.3732,47581
343,52,32,102.400,0.3726,47633
344,201,128,103.040,0.3699,47834
345,214,256,103.040,0.3671,48048
346,63,32,102.080,0.3663,48111
347,117,64,101.440,0.3647,48228
348,129,64,100.800,0.3630,48357
349,195,128,100.800,0.3605,48552
350,93,64,100.800,0.3592,48645
351,113,64,100.800,0.3577,48758
352,98,64,100.160,0.3565,48856
353,101,64,100.160,0.3551,48957
354,130,64,100.160,0.3534,49087
355,70,32,99.200,0.3525,49157
356,135,64,99.200,0.3507,49292
357,254,256,100.480,0.3474,49546
358,192,128,100.480,0.3448,49738
359,121,128,100.480,0.3432,49859
360,160,128,99.200,0.3411,50019
361,203,128,100.160,0.3385,50222
362,164,128,100.160,0.3363,50386
363,118,64,99.520,0.3347,50504
364,124,128,100.160,0.3331,50628
365,142,128,100.160,0.3312,50770
366,67,32,99.840,0.3304,50837
367,50,32,99.520,0.3297,50887
368,116,64,98.880,0.3282,51003
369,259,256,100.800,0.3248,51262
370,81,64,100.800,0.3237,51343
371,111,64,100.800,0.3222,51454
372,149,128,100.800,0.3203,51603
373,148,128,101.440,0.3183,51751
374,80,32,100.480,0.3173,51831
375,117,128,100.480,0.3157,51948
376,54,32,99.520,0.3150,52002
377,184,128,100.160,0.3126,52186
378,199,256,102.080,0.3100,52385
379,91,64,101.440,0.3088,52476
380,128,64,99.520,0.3071,52604
381,188,128,99.520,0.3046,52792
382,149,128,100.480,0.3026,52941
383,102,32,100.160,0.3013,53043
384,161,128,100.160,0.2992,53204
385,89,64,99.520,0.2980,53293
386,149,128,100.160,0.2960,53442
387,239,128,100.160,0.2929,53681
388,171,64,99.520,0.2906,53852
389,121,64,99.520,0.2890,53973
390,210,256,100.800,0.2863,54183
391,187,256,102.720,0.2838,54370
392,167,128,103.360,0.2816,54537
393,94,64,103.360,0.2804,54631
394,129,128,104.000,0.2787,54760
395,221,128,104.000,0.2758,54981
396,125,128,104.640,0.2741,55106
397,81,64,104.000,0.2731,55187
398,196,128,104.000,0.2705,55383
399,118,64,103.360,0.2689,55501
400,161,128,104.320,0.2668,55662
401,146,128,104.320,0.2649,55808
402,107,32,104.000,0.2635,55915
403,176,128,104.640,0.2612,56091
404,129,64,104.000,0.2595,56220
405,227,128,104.640,0.2565,56447
406,182,64,104.640,0.2541,56629
407,62,32,103.680,0.2532,56691
408,139,64,103.040,0.2514,56830
409,251,128,103.040,0.2481,57081
410,63,32,102.080,0.2473,57144
411,139,64,100.160,0.2454,57283
412,93,64,100.160,0.2442,57376
413,123,64,98.240,0.2426,57499
414,145,128,98.880,0.2407,57644
415,90,64,98.880,0.2395,57734
416,95,64,99.200,0.2383,57829
417,129,64,99.200,0.2366,57958
418,91,64,99.520,0.2354,58049
419,93,64,99.840,0.2341,58142
420,120,64,99.200,0.2326,58262
421,199,128,99.840,0.2299,58461
422,97,64,99.200,0.2287,58558
423,161,128,99.200,0.2265,58719
424,84,64,98.560,0.2254,58803
425,65,32,97.600,0.2246,58868
426,172,128,98.240,0.2223,59040
427,73,64,98.240,0.2213,59113
428,101,64,97.600,0.2200,59214
429,152,64,97.600,0.2180,59366
430,285,256,99.520,0.2143,59651
431,187,128,99.520,0.2118,59838
432,456,256,100.800,0.2058,60294
433,230,128,100.800,0.2028,60524
434,176,256,102.080,0.2004,60700
435,116,64,101.440,0.1989,60816
436,210,128,102.080,0.1961,61026
437,107,64,100.160,0.1947,61133
438,198,128,100.800,0.1921,61331
439,137,32,99.840,0.1903,61468
440,209,128,100.800,0.1876,61677
441,107,64,100.800,0.1862,61784
442,64,32,100.480,0.1853,61848
443,181,128,101.440,0.1829,62029
444,142,32,100.480,0.1811,62171
445,105,64,98.560,0.1797,62276
446,106,64,98.880,0.1783,62382
447,63,32,98.560,0.1775,62445
448,339,128,99.200,0.1730,62784
449,166,128,99.200,0.1708,62950
450,103,64,99.200,0.1694,63053
451,254,128,99.840,0.1661,63307
452,160,128,100.480,0.1640,63467
453,69,32,100.160,0.1631,63536
454,205,128,100.800,0.1604,63741
455,102,64,101.120,0.1590,63843
456,71,32,100.800,0.1581,63914
457,270,256,100.800,0.1545,64184
458,112,64,100.160,0.1531,64296
459,95,64,99.520,0.1518,64391
460,134,64,98.880,0.1501,64525
461,93,64,98.240,0.1488,64618
462,172,128,98.240,0.1466,64790
463,317,256,100.160,0.1424,65107
464,364,256,101.440,0.1376,65471
465,200,128,101.440,0.1350,65671
466,323,256,103.680,0.1307,65994
467,155,64,104.000,0.1287,66149
468,104,64,104.000,0.1273,66253
469,121,128,102.720,0.1257,66374
470,195,64,102.720,0.1231,66569
471,188,64,102.720,0.1207,66757
472,89,64,102.080,0.1195,66846
473,141,32,101.120,0.1176,66987
474,128,64,101.440,0.1159,67115
475,410,128,101.440,0.1105,67525
476,110,64,101.760,0.1091,67635
477,201,64,101.120,0.1064,67836
478,231,256,101.120,0.1034,68067
479,160,64,101.120,0.1013,68227
480,130,64,101.120,0.0996,68357
481,259,128,101.120,0.0962,68616
482,180,128,101.120,0.0938,68796
483,94,64,101.440,0.0926,68890
484,253,128,101.440,0.0892,69143
485,87,64,101.440,0.0881,69230
486,151,128,101.440,0.0861,69381
487,113,64,100.800,0.0846,69494
488,85,64,100.800,0.0835,69579
489,305,256,102.720,0.0795,69884
490,534,256,102.720,0.0724,70418
491,320,128,101.440,0.0682,70738
492,48,32,100.480,0.0676,70786
493,114,64,100.480,0.0661,70900
494,372,256,101.760,0.0612,71272
495,83,64,101.120,0.0601,71355
496,232,64,100.480,0.0570,71587
497,203,64,100.480,0.0544,71790
498,68,32,99.520,0.0535,71858
499,231,128,100.160,0.0504,72089
500,433,128,100.160,0.0500,72522
