episode,step,max_tile,avg_max_tile,epsilon,buffer_size
66,160,128,109.091,0.7648,9542
67,253,256,111.284,0.7585,9795
68,121,64,110.588,0.7556,9916
69,129,64,109.913,0.7524,10045
70,92,64,109.257,0.7501,10137
71,157,128,109.521,0.7462,10294
72,155,128,109.778,0.7424,10449
73,225,256,111.781,0.7369,10674
74,117,64,111.135,0.7340,10791
75,224,256,113.067,0.7285,11015
76,89,64,112.421,0.7263,11104
77,84,32,111.377,0.7242,11188
78,48,32,110.359,0.7230,11236
79,90,64,109.772,0.7208,11326
80,135,64,109.200,0.7175,11461
81,101,64,108.642,0.7150,11562
82,107,128,108.878,0.7123,11669
83,93,64,108.337,0.7101,11762
84,233,256,110.095,0.7043,11995
85,138,128,110.306,0.7009,12133
86,110,64,109.767,0.6982,12243
87,98,64,109.241,0.6958,12341
88,153,128,109.455,0.6920,12494
89,121,64,108.944,0.6890,12615
90,166,128,109.156,0.6849,12781
91,69,32,108.308,0.6832,12850
92,65,32,107.478,0.6816,12915
93,113,64,107.011,0.6788,13028
94,113,64,106.553,0.6761,13141
95,102,64,106.105,0.6735,13243
96,124,128,106.333,0.6705,13367
97,124,128,106.557,0.6674,13491
98,88,64,106.122,0.6653,13579
99,80,64,105.697,0.6633,13659
100,201,128,105.920,0.6583,13860
101,83,64,105.920,0.6563,13943
102,110,128,105.920,0.6536,14053
103,72,32,104.960,0.6518,14125
104,149,128,104.960,0.6481,14274
105,146,128,104.960,0.6445,14420
106,242,256,106.880,0.6386,14662
107,104,64,106.880,0.6360,14766
108,149,128,107.520,0.6323,14915
109,143,128,107.520,0.6288,15058
110,129,128,107.520,0.6256,15187
111,157,128,108.160,0.6218,15344
112,107,64,106.240,0.6191,15451
113,184,128,106.240,0.6146,15635
114,87,64,106.240,0.6124,15722
115,97,64,106.240,0.6100,15819
116,99,64,104.320,0.6076,15918
117,87,64,104.640,0.6055,16005
118,195,128,105.280,0.6007,16200
119,149,128,105.280,0.5970,16349
120,232,256,105.280,0.5913,16581
121,186,128,105.920,0.5867,16767
122,108,64,105.280,0.5840,16875
123,53,32,104.320,0.5827,16928
124,115,64,104.320,0.5799,17043
125,109,64,103.680,0.5772,17152
126,98,64,103.680,0.5748,17250
127,103,64,104.000,0.5722,17353
128,102,64,104.000,0.5697,17455
129,103,64,104.320,0.5672,17558
130,101,64,103.680,0.5647,17659
131,92,64,103.040,0.5624,17751
132,63,32,100.800,0.5609,17814
133,185,128,100.800,0.5563,17999
134,105,64,100.800,0.5537,18104
135,79,32,100.480,0.5518,18183
136,161,128,101.120,0.5478,18344
137,85,64,100.480,0.5457,18429
138,133,64,100.480,0.5424,18562
139,100,64,99.840,0.5400,18662
140,98,64,97.920,0.5375,18760
141,103,64,98.240,0.5350,18863
142,234,256,99.520,0.5292,19097
143,98,64,98.880,0.5268,19195
144,126,128,99.520,0.5237,19321
145,144,128,100.160,0.5202,19465
146,100,64,99.520,0.5177,19565
147,170,128,100.160,0.5135,19735
148,77,64,99.520,0.5116,19812
149,172,128,99.520,0.5074,19984
150,104,64,99.840,0.5048,20088
151,124,128,100.480,0.5018,20212
152,183,128,100.480,0.4972,20395
153,54,32,98.240,0.4959,20449
154,247,256,99.520,0.4898,20696
155,117,64,98.880,0.4869,20813
156,140,64,98.880,0.4835,20953
157,118,64,98.880,0.4806,21071
158,79,64,98.240,0.4786,21150
159,169,128,98.240,0.4745,21319
160,78,64,97.600,0.4725,21397
161,82,32,96.640,0.4705,21479
162,176,128,97.280,0.4662,21655
163,150,64,97.280,0.4625,21805
164,67,32,96.320,0.4608,21872
165,74,64,95.680,0.4590,21946
166,138,64,95.040,0.4556,22084
167,85,64,93.120,0.4535,22169
168,95,64,93.120,0.4512,22264
169,152,128,93.760,0.4474,22416
170,151,64,93.760,0.4437,22567
171,146,128,93.760,0.4401,22713
172,143,128,93.760,0.4366,22856
173,61,32,91.520,0.4351,22917
174,81,32,91.200,0.4331,22998
175,206,128,89.920,0.4280,23204
176,66,64,89.920,0.4264,23270
177,142,128,90.880,0.4229,23412
178,135,128,91.840,0.4195,23547
179,179,128,92.480,0.4151,23726
180,138,128,93.120,0.4117,23864
181,151,128,93.760,0.4080,24015
182,92,64,93.120,0.4057,24107
183,123,64,93.120,0.4027,24230
184,133,128,91.840,0.3994,24363
185,93,64,91.200,0.3971,24456
186,113,64,91.200,0.3943,24569
187,160,128,91.840,0.3904,24729
188,155,128,91.840,0.3866,24884
189,132,128,92.480,0.3833,25016
190,138,128,92.480,0.3799,25154
191,157,128,93.440,0.3761,25311
192,117,128,94.400,0.3732,25428
193,104,64,94.400,0.3706,25532
194,192,128,95.040,0.3659,25724
195,147,64,95.040,0.3623,25871
196,223,256,96.320,0.3568,26094
197,216,256,97.600,0.3514,26310
198,141,128,98.240,0.3480,26451
199,147,128,98.880,0.3443,26598
200,188,128,98.880,0.3397,26786
201,138,64,98.880,0.3363,26924
202,173,128,98.880,0.3320,27097
203,197,256,101.120,0.3272,27294
204,97,64,100.480,0.3248,27391
205,166,128,100.480,0.3207,27557
206,292,256,100.480,0.3135,27849
207,173,128,101.120,0.3092,28022
208,82,64,100.480,0.3072,28104
209,77,64,99.840,0.3053,28181
210,177,128,99.840,0.3009,28358
211,84,64,99.200,0.2989,28442
212,180,128,99.840,0.2944,28622
213,276,256,101.120,0.2876,28898
214,171,128,101.760,0.2834,29069
215,170,128,102.400,0.2792,29239
216,190,256,104.320,0.2745,29429
217,248,128,104.960,0.2684,29677
218,115,64,104.320,0.2656,29792
219,158,128,104.320,0.2617,29950
220,284,256,104.320,0.2547,30234
221,246,256,105.600,0.2486,30480
222,145,128,106.240,0.2451,30625
223,153,128,107.200,0.2413,30778
224,227,256,109.120,0.2357,31005
225,175,128,109.760,0.2314,31180
226,326,256,111.680,0.2233,31506
227,287,256,113.600,0.2163,31793
228,117,128,114.240,0.2134,31910
229,207,128,114.880,0.2083,32117
230,128,64,114.880,0.2051,32245
231,198,128,115.520,0.2002,32443
232,163,128,116.480,0.1962,32606
233,166,128,116.480,0.1921,32772
234,170,128,117.120,0.1879,32942
235,286,256,119.360,0.1809,33228
236,126,128,119.360,0.1778,33354
237,135,128,120.000,0.1745,33489
238,221,256,121.920,0.1690,33710
239,82,64,121.920,0.1670,33792
240,236,256,123.840,0.1612,34028
241,170,256,125.760,0.1570,34198
242,104,64,123.840,0.1544,34302
243,175,128,124.480,0.1501,34477
244,155,128,124.480,0.1463,34632
245,261,128,124.480,0.1399,34893
246,391,128,125.120,0.1302,35284
247,108,64,124.480,0.1276,35392
248,229,256,126.400,0.1219,35621
249,284,128,126.400,0.1149,35905
250,157,128,127.040,0.1110,36062
251,267,256,128.320,0.1045,36329
252,252,128,128.320,0.0982,36581
253,286,256,130.560,0.0912,36867
254,299,256,130.560,0.0838,37166
255,148,64,130.560,0.0802,37314
256,222,128,131.200,0.0747,37536
257,146,128,131.840,0.0711,37682
258,174,128,132.480,0.0668,37856
259,224,128,132.480,0.0613,38080
260,203,64,132.480,0.0563,38283
261,143,128,133.440,0.0528,38426
262,362,256,134.720,0.0500,38788
263,139,128,135.360,0.0500,38927
264,410,256,137.600,0.0500,39337
265,448,128,138.240,0.0500,39785
266,341,256,140.160,0.0500,40126
267,492,256,142.080,0.0500,40618
268,341,256,144.000,0.0500,40959
269,188,256,145.280,0.0500,41147
270,255,128,145.920,0.0500,41402
271,160,128,145.920,0.0500,41562
272,262,128,145.920,0.0500,41824
273,247,128,146.880,0.0500,42071
274,397,256,149.120,0.0500,42468
275,327,256,150.400,0.0500,42795
276,374,256,152.320,0.0500,43169
277,97,64,151.680,0.0500,43266
278,260,128,151.680,0.0500,43526
279,363,256,152.960,0.0500,43889
280,113,128,152.960,0.0500,44002
281,364,256,154.240,0.0500,44366
282,369,128,154.880,0.0500,44735
283,256,256,156.800,0.0500,44991
284,431,256,158.080,0.0500,45422
285,186,128,158.720,0.0500,45608
286,390,256,160.640,0.0500,45998
287,316,128,160.640,0.0500,46314
288,118,128,160.640,0.0500,46432
289,358,256,161.920,0.0500,46790
290,280,128,161.920,0.0500,47070
291,180,128,161.920,0.0500,47250
292,280,256,163.200,0.0500,47530
293,201,128,163.840,0.0500,47731
294,216,256,165.120,0.0500,47947
295,132,128,165.760,0.0500,48079
296,181,128,164.480,0.0500,48260
297,266,128,163.200,0.0500,48526
298,371,256,164.480,0.0500,48897
299,160,128,164.480,0.0500,49057
300,412,256,165.760,0.0500,49469
301,412,256,167.680,0.0500,49881
302,182,128,167.680,0.0500,50063
303,303,256,167.680,0.0500,50366
304,467,128,168.320,0.0500,50833
305,490,256,169.600,0.0500,51323
306,252,256,169.600,0.0500,51575
307,206,256,170.880,0.0500,51781
308,93,64,170.880,0.0500,51874
309,267,128,171.520,0.0500,52141
310,153,128,171.520,0.0500,52294
311,216,128,172.160,0.0500,52510
312,203,128,172.160,0.0500,52713
313,320,256,172.160,0.0500,53033
314,247,128,172.160,0.0500,53280
315,653,256,173.440,0.0500,53933
316,280,256,173.440,0.0500,54213
317,217,128,173.440,0.0500,54430
318,150,128,174.080,0.0500,54580
319,470,256,175.360,0.0500,55050
320,204,256,175.360,0.0500,55254
321,84,64,173.440,0.0500,55338
322,219,128,173.440,0.0500,55557
323,306,256,174.720,0.0500,55863
324,165,128,173.440,0.0500,56028
325,315,256,174.720,0.0500,56343
326,132,128,173.440,0.0500,56475
327,228,128,172.160,0.0500,56703
328,445,256,173.440,0.0500,57148
329,405,256,174.720,0.0500,57553
330,290,256,176.640,0.0500,57843
331,241,256,177.920,0.0500,58084
332,288,128,177.920,0.0500,58372
333,128,128,177.920,0.0500,58500
334,273,128,177.920,0.0500,58773
335,260,64,176.000,0.0500,59033
336,195,256,177.280,0.0500,59228
337,466,128,177.280,0.0500,59694
338,221,128,176.000,0.0500,59915
339,202,128,176.640,0.0500,60117
340,369,256,176.640,0.0500,60486
341,241,128,175.360,0.0500,60727
342,321,128,176.000,0.0500,61048
343,154,128,176.000,0.0500,61202
344,153,128,176.000,0.0500,61355
345,364,256,177.280,0.0500,61719
346,196,256,178.560,0.0500,61915
347,419,256,180.480,0.0500,62334
348,218,128,179.200,0.0500,62552
349,137,128,179.200,0.0500,62689
350,228,128,179.200,0.0500,62917
351,138,128,177.920,0.0500,63055
352,257,128,177.920,0.0500,63312
353,246,256,177.920,0.0500,63558
354,535,256,177.920,0.0500,64093
355,392,256,179.840,0.0500,64485
356,543,512,183.680,0.0500,65028
357,374,128,183.680,0.0500,65402
358,369,256,184.960,0.0500,65771
359,201,256,186.240,0.0500,65972
360,430,256,188.160,0.0500,66402
361,146,128,188.160,0.0500,66548
362,230,256,188.160,0.0500,66778
363,344,256,189.440,0.0500,67122
364,384,256,189.440,0.0500,67506
365,276,256,190.720,0.0500,67782
366,123,128,189.440,0.0500,67905
367,208,256,189.440,0.0500,68113
368,304,128,188.160,0.0500,68417
369,218,128,186.880,0.0500,68635
370,421,256,188.160,0.0500,69056
371,194,256,189.440,0.0500,69250
372,317,256,190.720,0.0500,69567
373,449,256,192.000,0.0500,70016
374,218,256,192.000,0.0500,70234
375,198,256,192.000,0.0500,70432
376,330,128,190.720,0.0500,70762
377,556,256,192.640,0.0500,71318
378,271,256,193.920,0.0500,71589
379,172,128,192.640,0.0500,71761
380,356,256,193.920,0.0500,72117
381,86,64,192.000,0.0500,72203
382,282,256,193.280,0.0500,72485
383,276,256,193.280,0.0500,72761
384,352,128,192.000,0.0500,73113
385,245,256,193.280,0.0500,73358
386,224,256,193.280,0.0500,73582
387,289,256,194.560,0.0500,73871
388,390,256,195.840,0.0500,74261
389,166,128,194.560,0.0500,74427
390,284,256,195.840,0.0500,74711
391,363,256,197.120,0.0500,75074
392,320,256,197.120,0.0500,75394
393,123,64,196.480,0.0500,75517
394,349,128,195.200,0.0500,75866
395,226,256,196.480,0.0500,76092
396,151,128,196.480,0.0500,76243
397,350,256,197.760,0.0500,76593
398,170,128,196.480,0.0500,76763
399,415,512,200.320,0.0500,77178
400,160,128,199.040,0.0500,77338
401,140,64,197.120,0.0500,77478
402,384,512,200.960,0.0500,77862
403,250,64,199.040,0.0500,78112
404,151,128,199.040,0.0500,78263
405,153,128,197.760,0.0500,78416
406,284,256,197.760,0.0500,78700
407,273,256,197.760,0.0500,78973
408,241,256,199.680,0.0500,79214
409,540,512,203.520,0.0500,79754
410,212,128,203.520,0.0500,79966
411,373,256,204.800,0.0500,80339
412,198,128,204.800,0.0500,80537
413,240,128,203.520,0.0500,80777
414,145,128,203.520,0.0500,80922
415,241,256,203.520,0.0500,81163
416,218,256,203.520,0.0500,81381
417,83,64,202.880,0.0500,81464
418,209,128,202.880,0.0500,81673
419,236,256,202.880,0.0500,81909
420,196,128,201.600,0.0500,82105
421,320,128,202.240,0.0500,82425
422,99,64,201.600,0.0500,82524
423,522,512,204.160,0.0500,83046
424,249,256,205.440,0.0500,83295
425,175,128,204.160,0.0500,83470
426,487,256,205.440,0.0500,83957
427,151,128,205.440,0.0500,84108
428,305,256,205.440,0.0500,84413
429,147,128,204.160,0.0500,84560
430,111,64,202.240,0.0500,84671
431,211,128,200.960,0.0500,84882
432,345,256,202.240,0.0500,85227
433,218,256,203.520,0.0500,85445
434,187,128,203.520,0.0500,85632
435,181,128,204.160,0.0500,85813
436,164,128,202.880,0.0500,85977
437,303,256,204.160,0.0500,86280
438,259,128,204.160,0.0500,86539
439,353,256,205.440,0.0500,86892
440,123,64,203.520,0.0500,87015
441,237,128,203.520,0.0500,87252
442,288,256,204.800,0.0500,87540
443,416,256,206.080,0.0500,87956
444,206,256,207.360,0.0500,88162
445,157,128,206.080,0.0500,88319
446,201,128,204.800,0.0500,88520
447,223,256,204.800,0.0500,88743
448,254,256,206.080,0.0500,88997
449,258,256,207.360,0.0500,89255
450,248,256,208.640,0.0500,89503
451,291,128,208.640,0.0500,89794
452,478,128,208.640,0.0500,90272
453,248,256,208.640,0.0500,90520
454,221,256,208.640,0.0500,90741
455,340,256,208.640,0.0500,91081
456,240,128,204.800,0.0500,91321
457,123,128,204.800,0.0500,91444
458,255,128,203.520,0.0500,91699
459,339,256,203.520,0.0500,92038
460,677,128,202.240,0.0500,92715
461,230,128,202.240,0.0500,92945
462,462,256,202.240,0.0500,93407
463,173,128,200.960,0.0500,93580
464,351,256,200.960,0.0500,93931
465,222,256,200.960,0.0500,94153
466,233,256,202.240,0.0500,94386
467,251,256,202.240,0.0500,94637
468,133,128,202.240,0.0500,94770
469,249,128,202.240,0.0500,95019
470,271,256,202.240,0.0500,95290
471,205,256,202.240,0.0500,95495
472,289,256,202.240,0.0500,95784
473,626,128,200.960,0.0500,96410
474,299,256,200.960,0.0500,96709
475,143,128,199.680,0.0500,96852
476,183,128,199.680,0.0500,97035
477,345,512,202.240,0.0500,97380
478,587,256,202.240,0.0500,97967
479,218,256,203.520,0.0500,98185
480,205,256,203.520,0.0500,98390
481,166,128,204.160,0.0500,98556
482,226,256,204.160,0.0500,98782
483,213,256,204.160,0.0500,98995
484,206,128,204.160,0.0500,99201
485,281,128,202.880,0.0500,99482
486,399,256,202.880,0.0500,99881
487,563,128,201.600,0.0500,100444
488,297,128,200.320,0.0500,100741
489,377,256,201.600,0.0500,101118
490,588,256,201.600,0.0500,101706
491,116,128,200.320,0.0500,101822
492,251,128,199.040,0.0500,102073
493,344,256,200.960,0.0500,102417
494,452,256,202.240,0.0500,102869
495,359,256,202.240,0.0500,103228
496,283,256,203.520,0.0500,103511
497,490,256,203.520,0.0500,104001
498,215,256,204.800,0.0500,104216
499,208,256,202.240,0.0500,104424
500,342,256,203.520,0.0500,104766
