episode,step,max_tile,avg_max_tile,epsilon,buffer_size
173,159,128,109.440,0.9282,24534
174,174,128,109.440,0.9277,24708
175,169,128,110.080,0.9272,24877
176,170,128,110.080,0.9267,25047
177,131,128,110.720,0.9263,25178
178,108,64,110.720,0.9260,25286
179,183,128,110.720,0.9255,25469
180,88,64,110.080,0.9252,25557
181,102,128,110.720,0.9249,25659
182,141,128,111.680,0.9245,25800
183,89,64,111.680,0.9242,25889
184,257,256,113.600,0.9235,26146
185,112,64,111.680,0.9232,26258
186,165,128,112.320,0.9227,26423
187,106,64,111.680,0.9224,26529
188,155,128,111.680,0.9219,26684
189,99,64,111.040,0.9216,26783
190,133,128,111.680,0.9212,26916
191,79,64,111.040,0.9210,26995
192,148,64,111.040,0.9206,27143
193,125,128,111.040,0.9202,27268
194,231,256,112.320,0.9195,27499
195,90,64,110.400,0.9193,27589
196,62,32,109.440,0.9191,27651
197,130,128,109.440,0.9187,27781
198,79,64,108.800,0.9185,27860
199,135,128,108.800,0.9181,27995
200,101,64,108.800,0.9178,28096
201,82,64,108.800,0.9175,28178
202,162,128,108.800,0.9171,28340
203,154,128,109.760,0.9166,28494
204,108,64,109.120,0.9163,28602
205,130,128,109.760,0.9159,28732
206,160,128,109.760,0.9155,28892
207,197,128,109.760,0.9149,29089
208,233,256,112.000,0.9142,29322
209,171,128,112.640,0.9137,29493
210,140,128,113.280,0.9133,29633
211,112,64,113.280,0.9130,29745
212,175,128,113.280,0.9125,29920
213,185,128,113.280,0.9119,30105
214,101,64,113.280,0.9116,30206
215,196,128,113.280,0.9110,30402
216,161,128,114.240,0.9106,30563
217,105,64,113.600,0.9103,30668
218,130,128,114.240,0.9099,30798
219,89,64,114.240,0.9096,30887
220,198,128,114.880,0.9090,31085
221,177,256,117.120,0.9085,31262
222,127,64,117.120,0.9082,31389
223,245,256,119.040,0.9074,31634
224,94,64,119.040,0.9072,31728
225,110,128,117.760,0.9068,31838
226,157,128,117.760,0.9064,31995
227,103,64,118.080,0.9061,32098
228,138,128,116.800,0.9057,32236
229,137,128,117.440,0.9053,32373
230,175,128,118.080,0.9048,32548
231,89,64,117.440,0.9045,32637
232,100,64,115.520,0.9042,32737
233,120,64,115.520,0.9039,32857
234,99,64,114.880,0.9036,32956
235,220,256,116.160,0.9029,33176
236,90,64,115.520,0.9027,33266
237,151,128,116.480,0.9022,33417
238,103,64,116.480,0.9019,33520
239,110,64,116.480,0.9016,33630
240,81,64,116.480,0.9014,33711
241,205,128,115.200,0.9008,33916
242,122,128,116.160,0.9004,34038
243,164,128,114.880,0.8999,34202
244,154,128,114.880,0.8995,34356
245,88,64,114.240,0.8992,34444
246,141,64,114.240,0.8988,34585
247,94,64,113.600,0.8985,34679
248,170,128,113.600,0.8980,34849
249,145,128,113.600,0.8976,34994
250,131,64,113.600,0.8972,35125
251,105,64,112.960,0.8969,35230
252,122,64,112.960,0.8966,35352
253,156,128,111.680,0.8961,35508
254,160,128,111.680,0.8956,35668
255,113,64,109.760,0.8953,35781
256,151,128,108.480,0.8949,35932
257,120,128,108.480,0.8945,36052
258,88,64,108.480,0.8943,36140
259,106,64,106.560,0.8939,36246
260,226,256,107.840,0.8933,36472
261,113,64,107.200,0.8929,36585
262,93,64,106.560,0.8927,36678
263,201,128,107.200,0.8921,36879
264,151,128,107.840,0.8916,37030
265,170,128,107.840,0.8911,37200
266,142,128,107.840,0.8907,37342
267,111,64,107.840,0.8904,37453
268,238,256,109.120,0.8897,37691
269,159,128,109.760,0.8892,37850
270,96,64,109.760,0.8890,37946
271,179,128,110.400,0.8884,38125
272,161,128,111.040,0.8880,38286
273,164,128,111.040,0.8875,38450
274,165,128,111.040,0.8870,38615
275,88,64,110.400,0.8868,38703
276,124,64,109.760,0.8864,38827
277,89,64,109.120,0.8861,38916
278,154,128,109.760,0.8857,39070
279,93,64,109.120,0.8854,39163
280,145,128,109.760,0.8850,39308
281,134,128,109.760,0.8846,39442
282,125,128,109.760,0.8842,39567
283,133,128,110.400,0.8838,39700
284,106,64,108.480,0.8835,39806
285,217,256,110.400,0.8829,40023
286,169,128,110.400,0.8824,40192
287,140,128,111.040,0.8820,40332
288,84,64,110.400,0.8817,40416
289,200,128,111.040,0.8812,40616
290,179,128,111.040,0.8806,40795
291,92,64,111.040,0.8804,40887
292,94,64,111.040,0.8801,40981
293,155,128,111.040,0.8796,41136
294,101,64,109.120,0.8793,41237
295,87,32,108.800,0.8791,41324
296,78,64,109.120,0.8789,41402
297,124,128,109.120,0.8785,41526
298,241,256,111.040,0.8778,41767
299,77,64,110.400,0.8776,41844
300,124,128,111.040,0.8772,41968
301,152,128,111.680,0.8768,42120
302,262,256,112.960,0.8760,42382
303,110,64,112.320,0.8757,42492
304,154,64,112.320,0.8752,42646
305,129,64,111.680,0.8748,42775
306,92,64,111.040,0.8746,42867
307,94,64,110.400,0.8743,42961
308,102,64,108.480,0.8740,43063
309,148,128,108.480,0.8736,43211
310,86,64,107.840,0.8733,43297
311,226,256,109.760,0.8726,43523
312,119,64,109.120,0.8723,43642
313,138,128,109.120,0.8719,43780
314,145,128,109.760,0.8715,43925
315,191,128,109.760,0.8709,44116
316,242,256,111.040,0.8702,44358
317,134,128,111.680,0.8698,44492
318,149,64,111.040,0.8694,44641
319,91,64,111.040,0.8691,44732
320,91,64,110.400,0.8688,44823
321,103,64,108.480,0.8685,44926
322,142,128,109.120,0.8681,45068
323,91,64,107.200,0.8679,45159
324,112,64,107.200,0.8675,45271
325,177,128,107.200,0.8670,45448
326,112,64,106.560,0.8667,45560
327,83,64,106.560,0.8664,45643
328,107,64,105.920,0.8661,45750
329,209,256,107.200,0.8655,45959
330,155,128,107.200,0.8651,46114
331,241,256,109.120,0.8644,46355
332,128,128,109.760,0.8640,46483
333,157,128,110.400,0.8635,46640
334,215,256,112.320,0.8629,46855
335,100,64,110.400,0.8626,46955
336,163,128,111.040,0.8621,47118
337,110,64,110.400,0.8618,47228
338,114,64,110.400,0.8615,47342
339,206,256,112.320,0.8609,47548
340,98,64,112.320,0.8606,47646
341,171,128,112.320,0.8601,47817
342,241,256,113.600,0.8594,48058
343,117,64,112.960,0.8590,48175
344,131,64,112.320,0.8587,48306
345,137,128,112.960,0.8583,48443
346,154,128,113.600,0.8578,48597
347,107,64,113.600,0.8575,48704
348,200,256,114.880,0.8569,48904
349,179,128,114.880,0.8564,49083
350,93,64,114.880,0.8561,49176
351,95,64,114.880,0.8558,49271
352,140,64,114.880,0.8554,49411
353,121,128,114.880,0.8551,49532
354,166,128,114.880,0.8546,49698
355,57,32,114.560,0.8544,49755
356,190,128,114.560,0.8539,49945
357,182,128,114.560,0.8533,50127
358,228,256,116.480,0.8527,50355
359,132,128,117.120,0.8523,50487
360,235,256,117.120,0.8516,50722
361,69,32,116.800,0.8514,50791
362,154,128,117.440,0.8509,50945
363,115,64,116.800,0.8506,51060
364,101,64,116.160,0.8503,51161
365,145,64,115.520,0.8499,51306
366,163,128,115.520,0.8494,51469
367,211,128,116.160,0.8488,51680
368,138,64,114.240,0.8484,51818
369,161,128,114.240,0.8479,51979
370,177,128,114.880,0.8474,52156
371,151,128,114.880,0.8469,52307
372,85,64,114.240,0.8467,52392
373,131,128,114.240,0.8463,52523
374,150,128,114.240,0.8459,52673
375,156,128,114.880,0.8454,52829
376,129,64,114.880,0.8450,52958
377,130,128,115.520,0.8447,53088
378,181,128,115.520,0.8441,53269
379,163,128,116.160,0.8437,53432
380,113,64,115.520,0.8433,53545
381,170,128,115.520,0.8428,53715
382,73,32,114.560,0.8426,53788
383,110,64,113.920,0.8423,53898
384,100,64,113.920,0.8420,53998
385,150,64,112.000,0.8416,54148
386,242,256,113.280,0.8408,54390
387,159,128,113.280,0.8404,54549
388,201,256,115.200,0.8398,54750
389,157,128,115.200,0.8393,54907
390,150,128,115.200,0.8389,55057
391,133,64,115.200,0.8385,55190
392,99,64,115.200,0.8382,55289
393,87,64,114.560,0.8380,55376
394,166,128,115.200,0.8375,55542
395,153,128,116.160,0.8370,55695
396,166,128,116.800,0.8365,55861
397,288,256,118.080,0.8357,56149
398,191,128,116.800,0.8351,56340
399,158,128,117.440,0.8347,56498
400,284,256,118.720,0.8338,56782
401,145,128,118.720,0.8334,56927
402,93,64,116.800,0.8332,57020
403,174,128,117.440,0.8326,57194
404,157,128,118.080,0.8322,57351
405,179,128,118.720,0.8317,57530
406,156,128,119.360,0.8312,57686
407,185,128,120.000,0.8307,57871
408,98,64,120.000,0.8304,57969
409,151,128,120.000,0.8299,58120
410,186,128,120.640,0.8294,58306
411,129,128,119.360,0.8290,58435
412,170,128,120.000,0.8285,58605
413,101,64,119.360,0.8282,58706
414,89,64,118.720,0.8280,58795
415,159,128,118.720,0.8275,58954
416,118,128,117.440,0.8271,59072
417,221,256,118.720,0.8265,59293
418,130,128,119.360,0.8261,59423
419,99,64,119.360,0.8258,59522
420,181,128,120.000,0.8253,59703
421,86,64,120.000,0.8251,59789
422,138,128,120.000,0.8246,59927
423,137,128,120.640,0.8242,60064
424,89,64,120.640,0.8240,60153
425,82,64,120.000,0.8237,60235
426,146,128,120.640,0.8233,60381
427,122,128,121.280,0.8230,60503
428,131,128,121.920,0.8226,60634
429,184,128,120.640,0.8220,60818
430,110,64,120.000,0.8217,60928
431,122,64,118.080,0.8214,61050
432,160,128,118.080,0.8209,61210
433,145,128,118.080,0.8205,61355
434,215,256,118.080,0.8198,61570
435,113,128,118.720,0.8195,61683
436,134,128,118.720,0.8191,61817
437,114,64,118.720,0.8188,61931
438,108,64,118.720,0.8185,62039
439,170,128,117.440,0.8180,62209
440,155,128,118.080,0.8175,62364
441,195,128,118.080,0.8169,62559
442,275,256,118.080,0.8161,62834
443,117,64,118.080,0.8158,62951
444,176,128,118.720,0.8153,63127
445,191,128,118.720,0.8147,63318
446,127,64,118.080,0.8144,63445
447,210,256,120.000,0.8137,63655
448,153,128,118.720,0.8133,63808
449,142,128,118.720,0.8129,63950
450,58,32,118.400,0.8127,64008
451,148,128,119.040,0.8123,64156
452,153,128,119.680,0.8118,64309
453,95,64,119.040,0.8115,64404
454,112,64,118.400,0.8112,64516
455,148,128,119.360,0.8108,64664
456,147,128,119.360,0.8104,64811
457,253,256,120.640,0.8096,65064
458,148,128,119.360,0.8092,65212
459,157,128,119.360,0.8087,65369
460,122,64,117.440,0.8084,65491
461,167,128,118.400,0.8079,65658
462,160,128,118.400,0.8074,65818
463,102,64,118.400,0.8071,65920
464,100,64,118.400,0.8068,66020
465,110,64,118.400,0.8065,66130
466,169,128,118.400,0.8060,66299
467,160,128,118.400,0.8055,66459
468,158,128,119.040,0.8051,66617
469,217,256,120.320,0.8044,66834
470,311,256,121.600,0.8035,67145
471,145,128,121.600,0.8031,67290
472,112,64,121.600,0.8028,67402
473,207,256,122.880,0.8022,67609
474,230,256,124.160,0.8015,67839
475,167,128,124.160,0.8010,68006
476,94,64,124.160,0.8007,68100
477,289,256,125.440,0.7999,68389
478,138,128,125.440,0.7995,68527
479,92,64,124.800,0.7992,68619
480,232,256,126.720,0.7985,68851
481,132,128,126.720,0.7981,68983
482,255,256,128.960,0.7974,69238
483,162,128,129.600,0.7969,69400
484,233,256,131.520,0.7962,69633
485,130,128,132.160,0.7959,69763
486,117,64,130.240,0.7955,69880
487,217,256,131.520,0.7949,70097
488,221,128,130.240,0.7942,70318
489,288,256,131.520,0.7934,70606
490,84,64,130.880,0.7932,70690
491,114,128,131.520,0.7928,70804
492,142,128,132.160,0.7924,70946
493,114,64,132.160,0.7921,71060
494,178,128,132.160,0.7915,71238
495,177,128,132.160,0.7910,71415
496,148,128,132.160,0.7906,71563
497,228,256,132.160,0.7899,71791
498,74,32,131.200,0.7897,71865
499,134,128,131.200,0.7893,71999
500,103,64,129.280,0.7890,72102
