episode,step,max_tile,avg_max_tile,epsilon,buffer_size
406,152,128,106.880,0.8031,57079
407,163,128,107.520,0.8025,57242
408,151,128,107.520,0.8020,57393
409,65,32,105.280,0.8018,57458
410,123,128,105.280,0.8014,57581
411,125,64,103.360,0.8009,57706
412,253,256,104.640,0.8001,57959
413,78,32,103.680,0.7998,58037
414,173,128,102.400,0.7992,58210
415,136,64,102.400,0.7987,58346
416,65,32,102.080,0.7985,58411
417,71,32,101.760,0.7983,58482
418,129,64,101.120,0.7978,58611
419,103,64,101.120,0.7975,58714
420,98,64,100.480,0.7971,58812
421,106,64,99.840,0.7968,58918
422,105,64,99.200,0.7964,59023
423,114,64,99.200,0.7960,59137
424,89,64,98.560,0.7957,59226
425,173,128,99.200,0.7951,59399
426,108,64,99.200,0.7947,59507
427,143,128,99.200,0.7942,59650
428,292,256,101.120,0.7932,59942
429,94,32,100.160,0.7929,60036
430,237,256,100.160,0.7921,60273
431,143,128,100.800,0.7916,60416
432,223,256,102.720,0.7908,60639
433,170,128,102.720,0.7902,60809
434,106,64,103.040,0.7899,60915
435,233,256,104.960,0.7891,61148
436,100,64,103.040,0.7887,61248
437,123,64,103.040,0.7883,61371
438,190,128,103.040,0.7876,61561
439,162,128,103.040,0.7871,61723
440,185,128,101.760,0.7864,61908
441,153,128,102.400,0.7859,62061
442,148,128,103.040,0.7854,62209
443,168,128,103.040,0.7848,62377
444,240,256,104.960,0.7840,62617
445,304,256,106.240,0.7829,62921
446,151,128,106.880,0.7824,63072
447,99,64,106.880,0.7821,63171
448,114,64,106.880,0.7817,63285
449,134,128,107.520,0.7812,63419
450,87,64,107.520,0.7809,63506
451,81,64,106.880,0.7806,63587
452,209,128,106.880,0.7799,63796
453,158,128,106.880,0.7794,63954
454,199,128,107.520,0.7787,64153
455,182,128,107.520,0.7781,64335
456,153,128,107.520,0.7775,64488
457,108,64,107.520,0.7772,64596
458,84,64,107.520,0.7769,64680
459,90,64,107.520,0.7766,64770
460,159,128,108.160,0.7760,64929
461,208,128,108.800,0.7753,65137
462,189,128,109.440,0.7746,65326
463,171,128,110.080,0.7741,65497
464,111,64,110.080,0.7737,65608
465,224,128,110.080,0.7729,65832
466,90,64,109.440,0.7726,65922
467,140,128,110.400,0.7721,66062
468,129,128,111.360,0.7717,66191
469,202,128,111.360,0.7710,66393
470,101,64,110.720,0.7706,66494
471,155,128,111.360,0.7701,66649
472,104,64,109.440,0.7697,66753
473,143,128,109.440,0.7692,66896
474,63,32,107.200,0.7690,66959
475,97,64,107.520,0.7687,67056
476,97,64,106.880,0.7683,67153
477,222,128,107.520,0.7676,67375
478,84,64,107.520,0.7673,67459
479,81,32,106.560,0.7670,67540
480,136,128,105.280,0.7665,67676
481,169,128,105.280,0.7660,67845
482,129,128,105.920,0.7655,67974
483,161,128,105.920,0.7650,68135
484,102,64,105.920,0.7646,68237
485,101,64,105.280,0.7643,68338
486,161,128,105.920,0.7637,68499
487,110,64,105.280,0.7633,68609
488,137,64,105.280,0.7628,68746
489,110,64,104.640,0.7625,68856
490,81,64,104.640,0.7622,68937
491,121,64,104.000,0.7618,69058
492,119,64,103.360,0.7614,69177
493,148,128,104.320,0.7609,69325
494,57,32,103.360,0.7607,69382
495,85,64,103.360,0.7604,69467
496,89,64,102.720,0.7601,69556
497,122,64,102.080,0.7596,69678
498,124,128,102.720,0.7592,69802
499,108,64,102.720,0.7588,69910
500,104,64,102.720,0.7585,70014
