episode,step,max_tile,avg_max_tile,epsilon,buffer_size
152,85,32,106.240,0.8720,21358
153,147,64,104.320,0.8711,21505
154,153,128,104.320,0.8702,21658
155,191,256,105.600,0.8690,21849
156,119,64,104.960,0.8683,21968
157,117,64,104.960,0.8676,22085
158,120,128,104.960,0.8669,22205
159,134,64,104.320,0.8661,22339
160,168,128,104.320,0.8651,22507
161,193,128,104.320,0.8639,22700
162,117,128,104.960,0.8632,22817
163,159,128,103.680,0.8623,22976
164,86,64,101.760,0.8618,23062
165,94,64,101.120,0.8612,23156
166,185,128,101.120,0.8601,23341
167,236,256,102.400,0.8587,23577
168,249,256,103.680,0.8572,23826
169,289,256,104.960,0.8554,24115
170,84,64,104.320,0.8549,24199
171,125,64,104.320,0.8542,24324
172,149,128,104.960,0.8533,24473
173,178,128,105.600,0.8522,24651
174,187,128,106.240,0.8511,24838
175,242,256,108.160,0.8497,25080
176,202,256,109.440,0.8485,25282
177,139,128,109.440,0.8476,25421
178,161,128,109.440,0.8467,25582
179,164,128,109.440,0.8457,25746
180,98,64,108.800,0.8451,25844
181,128,128,108.800,0.8443,25972
182,88,64,108.160,0.8438,26060
183,157,128,108.160,0.8428,26217
184,105,64,107.520,0.8422,26322
185,172,128,107.520,0.8412,26494
186,253,256,109.440,0.8397,26747
187,101,64,108.800,0.8391,26848
188,125,128,108.800,0.8383,26973
189,152,128,109.760,0.8374,27125
190,148,128,109.760,0.8365,27273
191,117,64,109.760,0.8358,27390
192,174,128,109.760,0.8348,27564
193,104,64,109.760,0.8342,27668
194,98,64,109.120,0.8336,27766
195,155,128,110.080,0.8326,27921
196,200,256,112.000,0.8314,28121
197,160,128,112.640,0.8305,28281
198,138,128,113.280,0.8296,28419
199,123,64,112.640,0.8289,28542
200,79,32,112.640,0.8284,28621
201,131,128,112.640,0.8277,28752
202,143,128,112.640,0.8268,28895
203,219,256,113.920,0.8255,29114
204,138,128,113.920,0.8247,29252
205,102,64,113.280,0.8240,29354
206,162,128,113.920,0.8231,29516
207,212,128,113.920,0.8218,29728
208,166,128,113.920,0.8208,29894
209,104,64,113.280,0.8202,29998
210,97,64,112.640,0.8196,30095
211,227,256,114.560,0.8182,30322
212,99,64,114.560,0.8176,30421
213,133,64,114.560,0.8169,30554
214,206,256,115.840,0.8156,30760
215,244,256,117.760,0.8142,31004
216,94,64,117.760,0.8136,31098
217,52,32,117.440,0.8133,31150
218,174,128,117.440,0.8122,31324
219,191,256,119.360,0.8111,31515
220,125,64,118.720,0.8103,31640
221,139,128,119.360,0.8095,31779
222,210,128,119.360,0.8082,31989
223,159,128,120.000,0.8073,32148
224,123,64,120.000,0.8066,32271
225,85,32,119.680,0.8060,32356
226,137,128,120.320,0.8052,32493
227,95,64,120.320,0.8047,32588
228,127,128,120.960,0.8039,32715
229,97,64,120.320,0.8033,32812
230,147,128,120.320,0.8024,32959
231,78,32,119.360,0.8020,33037
232,183,128,120.000,0.8009,33220
233,167,128,120.000,0.7999,33387
234,186,128,120.000,0.7988,33573
235,83,64,120.000,0.7983,33656
236,153,128,120.000,0.7973,33809
237,157,128,120.000,0.7964,33966
238,143,64,120.000,0.7955,34109
239,117,64,118.080,0.7948,34226
240,150,128,118.080,0.7939,34376
241,128,64,117.440,0.7932,34504
242,88,64,116.800,0.7926,34592
243,167,128,117.440,0.7916,34759
244,97,64,116.800,0.7911,34856
245,211,256,118.720,0.7898,35067
246,133,128,118.720,0.7890,35200
247,63,32,118.400,0.7886,35263
248,99,64,118.400,0.7880,35362
249,148,128,119.040,0.7871,35510
250,207,256,120.320,0.7859,35717
251,172,128,120.320,0.7849,35889
252,126,64,120.640,0.7841,36015
253,144,128,121.280,0.7833,36159
254,162,128,121.280,0.7823,36321
255,99,64,119.360,0.7817,36420
256,156,128,120.000,0.7808,36576
257,122,64,120.000,0.7800,36698
258,86,64,119.360,0.7795,36784
259,128,128,120.000,0.7787,36912
260,168,128,120.000,0.7777,37080
261,133,64,119.360,0.7769,37213
262,174,128,119.360,0.7759,37387
263,81,64,118.720,0.7754,37468
264,165,128,119.360,0.7744,37633
265,189,128,120.000,0.7733,37822
266,169,128,120.000,0.7723,37991
267,106,64,118.080,0.7716,38097
268,160,128,116.800,0.7707,38257
269,284,256,116.800,0.7690,38541
270,169,128,117.440,0.7680,38710
271,87,64,117.440,0.7674,38797
272,189,128,117.440,0.7663,38986
273,208,256,118.720,0.7651,39194
274,160,128,118.720,0.7641,39354
275,108,64,116.800,0.7635,39462
276,183,128,115.520,0.7624,39645
277,59,32,114.560,0.7620,39704
278,134,128,114.560,0.7612,39838
279,98,64,113.920,0.7606,39936
280,228,256,115.840,0.7592,40164
281,188,128,115.840,0.7581,40352
282,115,64,115.840,0.7574,40467
283,158,128,115.840,0.7565,40625
284,256,256,117.760,0.7549,40881
285,114,64,117.120,0.7543,40995
286,162,128,115.840,0.7533,41157
287,119,128,116.480,0.7526,41276
288,220,256,117.760,0.7513,41496
289,256,256,119.040,0.7497,41752
290,138,128,119.040,0.7489,41890
291,141,128,119.680,0.7481,42031
292,185,128,119.680,0.7469,42216
293,103,64,119.680,0.7463,42319
294,178,128,120.320,0.7453,42497
295,227,256,121.600,0.7439,42724
296,130,128,120.320,0.7431,42854
297,196,128,120.320,0.7419,43050
298,141,128,120.320,0.7411,43191
299,159,128,120.960,0.7401,43350
300,193,128,121.920,0.7390,43543
301,81,32,120.960,0.7385,43624
302,133,64,120.320,0.7377,43757
303,147,128,119.040,0.7368,43904
304,262,256,120.320,0.7353,44166
305,170,128,120.960,0.7342,44336
306,108,64,120.320,0.7336,44444
307,167,128,120.320,0.7326,44611
308,258,128,120.320,0.7310,44869
309,98,64,120.320,0.7305,44967
310,158,128,120.960,0.7295,45125
311,115,64,119.040,0.7288,45240
312,61,32,118.720,0.7285,45301
313,57,32,118.400,0.7281,45358
314,112,128,117.120,0.7274,45470
315,160,128,115.840,0.7265,45630
316,150,128,116.480,0.7256,45780
317,159,128,117.440,0.7246,45939
318,154,128,117.440,0.7237,46093
319,180,128,116.160,0.7226,46273
320,143,128,116.800,0.7218,46416
321,167,128,116.800,0.7208,46583
322,104,64,116.160,0.7201,46687
323,162,128,116.160,0.7192,46849
324,142,128,116.800,0.7183,46991
325,66,64,117.120,0.7179,47057
326,73,64,116.480,0.7175,47130
327,202,128,117.120,0.7163,47332
328,89,64,116.480,0.7157,47421
329,167,128,117.120,0.7147,47588
330,164,128,117.120,0.7138,47752
331,156,128,118.080,0.7128,47908
332,136,128,118.080,0.7120,48044
333,126,128,118.080,0.7113,48170
334,165,128,118.080,0.7103,48335
335,263,256,120.000,0.7087,48598
336,103,64,119.360,0.7081,48701
337,158,128,119.360,0.7071,48859
338,190,128,120.000,0.7060,49049
339,266,256,121.920,0.7044,49315
340,175,128,121.920,0.7033,49490
341,171,128,122.560,0.7023,49661
342,117,64,122.560,0.7016,49778
343,131,128,122.560,0.7008,49909
344,113,128,123.200,0.7002,50022
345,256,256,123.200,0.6986,50278
346,148,64,122.560,0.6977,50426
347,135,128,123.520,0.6969,50561
348,167,128,124.160,0.6959,50728
349,151,128,124.160,0.6950,50879
350,163,128,122.880,0.6940,51042
351,149,128,122.880,0.6931,51191
352,101,64,122.880,0.6925,51292
353,108,64,122.240,0.6919,51400
354,82,64,121.600,0.6914,51482
355,161,128,122.240,0.6904,51643
356,99,64,121.600,0.6898,51742
357,67,32,121.280,0.6894,51809
358,149,128,121.920,0.6885,51958
359,109,64,121.280,0.6879,52067
360,139,128,121.280,0.6871,52206
361,109,64,121.280,0.6864,52315
362,244,256,122.560,0.6849,52559
363,119,128,123.200,0.6842,52678
364,198,128,123.200,0.6830,52876
365,83,64,122.560,0.6825,52959
366,141,128,122.560,0.6817,53100
367,136,128,123.200,0.6809,53236
368,97,64,122.560,0.6803,53333
369,186,128,121.280,0.6792,53519
370,96,64,120.640,0.6786,53615
371,141,128,121.280,0.6778,53756
372,89,64,120.640,0.6772,53845
373,158,128,119.360,0.6763,54003
374,145,128,119.360,0.6754,54148
375,138,128,120.000,0.6746,54286
376,134,64,119.360,0.6738,54420
377,167,128,120.320,0.6728,54587
378,113,64,119.680,0.6721,54700
379,240,256,121.600,0.6707,54940
380,83,32,119.360,0.6702,55023
381,113,128,119.360,0.6695,55136
382,145,128,120.000,0.6686,55281
383,198,128,120.000,0.6674,55479
384,171,128,118.720,0.6664,55650
385,281,256,120.640,0.6647,55931
386,109,64,120.000,0.6641,56040
387,144,128,120.000,0.6632,56184
388,119,128,118.720,0.6625,56303
389,100,64,116.800,0.6619,56403
390,77,64,116.160,0.6614,56480
391,229,256,117.440,0.6601,56709
392,257,256,118.720,0.6585,56966
393,231,256,120.640,0.6571,57197
394,60,32,119.680,0.6568,57257
395,109,64,117.760,0.6561,57366
396,108,64,117.120,0.6555,57474
397,235,256,118.400,0.6541,57709
398,179,128,118.400,0.6530,57888
399,112,128,118.400,0.6523,58000
400,158,128,118.400,0.6514,58158
401,75,32,118.400,0.6509,58233
402,179,128,119.040,0.6499,58412
403,131,128,119.040,0.6491,58543
404,117,64,117.120,0.6484,58660
405,149,128,117.120,0.6475,58809
406,150,128,117.760,0.6466,58959
407,147,128,117.760,0.6457,59106
408,140,128,117.760,0.6449,59246
409,153,128,118.400,0.6439,59399
410,73,32,117.440,0.6435,59472
411,107,64,117.440,0.6429,59579
412,233,256,119.680,0.6415,59812
413,165,128,120.640,0.6405,59977
414,56,32,119.680,0.6401,60033
415,83,64,119.040,0.6396,60116
416,283,256,120.320,0.6380,60399
417,151,128,120.320,0.6370,60550
418,103,64,119.680,0.6364,60653
419,232,256,120.960,0.6350,60885
420,132,128,120.960,0.6342,61017
421,90,32,120.000,0.6337,61107
422,213,128,120.640,0.6324,61320
423,344,256,121.920,0.6304,61664
424,138,128,121.920,0.6295,61802
425,164,128,122.560,0.6286,61966
426,82,64,122.560,0.6281,62048
427,90,32,121.600,0.6275,62138
428,164,128,122.240,0.6265,62302
429,102,64,121.600,0.6259,62404
430,100,64,120.960,0.6253,62504
431,136,128,120.960,0.6245,62640
432,228,256,122.240,0.6232,62868
433,188,128,122.240,0.6220,63056
434,245,256,123.520,0.6206,63301
435,127,128,122.240,0.6198,63428
436,126,64,122.240,0.6190,63554
437,150,128,122.240,0.6181,63704
438,126,128,122.240,0.6174,63830
439,97,64,120.320,0.6168,63927
440,156,128,120.320,0.6159,64083
441,174,128,120.320,0.6148,64257
442,210,128,120.960,0.6136,64467
443,143,64,120.320,0.6127,64610
444,236,256,121.600,0.6113,64846
445,158,128,120.320,0.6103,65004
446,139,128,120.960,0.6095,65143
447,124,64,120.320,0.6088,65267
448,129,128,120.320,0.6080,65396
449,156,128,120.320,0.6071,65552
450,234,256,121.600,0.6057,65786
451,81,64,120.960,0.6052,65867
452,94,64,120.960,0.6046,65961
453,266,256,122.880,0.6030,66227
454,156,128,123.520,0.6021,66383
455,162,128,123.520,0.6011,66545
456,157,128,124.160,0.6002,66702
457,93,64,124.480,0.5996,66795
458,138,128,124.480,0.5988,66933
459,105,64,124.480,0.5982,67038
460,231,256,125.760,0.5968,67269
461,256,256,127.680,0.5952,67525
462,218,128,126.400,0.5939,67743
463,205,128,126.400,0.5927,67948
464,138,128,126.400,0.5919,68086
465,119,64,126.400,0.5912,68205
466,80,64,125.760,0.5907,68285
467,209,256,127.040,0.5894,68494
468,263,256,128.960,0.5879,68757
469,210,128,128.960,0.5866,68967
470,121,64,128.960,0.5859,69088
471,167,128,128.960,0.5849,69255
472,127,128,129.600,0.5841,69382
473,220,256,130.880,0.5828,69602
474,223,256,132.160,0.5815,69825
475,124,128,132.160,0.5807,69949
476,183,128,132.800,0.5796,70132
477,86,64,132.160,0.5791,70218
478,61,16,131.680,0.5787,70279
479,96,64,129.760,0.5782,70375
480,98,64,130.080,0.5776,70473
481,89,64,129.440,0.5770,70562
482,151,128,129.440,0.5761,70713
483,206,256,130.720,0.5749,70919
484,84,64,130.080,0.5744,71003
485,112,64,128.160,0.5737,71115
486,77,32,127.840,0.5733,71192
487,102,64,127.200,0.5726,71294
488,211,256,128.480,0.5714,71505
489,95,64,128.480,0.5708,71600
490,176,256,130.400,0.5698,71776
491,244,256,130.400,0.5683,72020
492,218,256,130.400,0.5670,72238
493,371,256,130.400,0.5648,72609
494,165,128,131.360,0.5638,72774
495,207,128,132.000,0.5625,72981
496,192,128,132.640,0.5614,73173
497,265,256,132.640,0.5598,73438
498,174,128,132.640,0.5587,73612
499,262,256,133.920,0.5572,73874
500,91,64,133.280,0.5566,73965
