episode,step,max_tile,avg_max_tile,epsilon,buffer_size
82,119,64,96.780,0.0500,14787
83,653,128,97.157,0.0500,15440
84,139,32,96.381,0.0500,15579
85,129,64,96.000,0.0500,15708
86,227,64,95.628,0.0500,15935
87,103,64,95.264,0.0500,16038
88,138,64,94.909,0.0500,16176
89,980,256,96.719,0.0500,17156
90,244,128,97.067,0.0500,17400
91,75,64,96.703,0.0500,17475
92,241,128,97.043,0.0500,17716
93,136,64,96.688,0.0500,17852
94,254,128,97.021,0.0500,18106
95,352,128,97.347,0.0500,18458
96,233,64,97.000,0.0500,18691
97,427,128,97.320,0.0500,19118
98,171,128,97.633,0.0500,19289
99,360,128,97.939,0.0500,19649
100,182,128,98.240,0.0500,19831
101,324,128,98.880,0.0500,20155
102,130,64,98.880,0.0500,20285
103,104,64,98.240,0.0500,20389
104,91,64,98.240,0.0500,20480
105,215,64,97.600,0.0500,20695
106,95,64,97.920,0.0500,20790
107,249,64,97.920,0.0500,21039
108,254,128,97.920,0.0500,21293
109,121,128,97.920,0.0500,21414
110,312,128,98.880,0.0500,21726
111,320,128,98.880,0.0500,22046
112,202,128,98.880,0.0500,22248
113,338,256,100.160,0.0500,22586
114,131,128,100.160,0.0500,22717
115,129,128,100.160,0.0500,22846
116,145,128,100.160,0.0500,22991
117,146,128,100.800,0.0500,23137
118,135,64,101.120,0.0500,23272
119,84,64,100.480,0.0500,23356
120,247,128,101.120,0.0500,23603
121,391,128,102.080,0.0500,23994
122,280,128,102.080,0.0500,24274
123,191,128,102.080,0.0500,24465
124,152,128,102.720,0.0500,24617
125,563,256,104.000,0.0500,25180
126,421,128,104.640,0.0500,25601
127,199,128,104.640,0.0500,25800
128,369,128,105.280,0.0500,26169
129,230,256,107.200,0.0500,26399
130,445,128,107.200,0.0500,26844
131,98,64,107.200,0.0500,26942
132,145,128,107.840,0.0500,27087
133,217,128,107.840,0.0500,27304
134,310,256,110.080,0.0500,27614
135,187,128,110.080,0.0500,27801
136,295,128,108.800,0.0500,28096
137,312,128,108.800,0.0500,28408
138,190,64,108.160,0.0500,28598
139,247,128,108.800,0.0500,28845
140,153,128,109.440,0.0500,28998
141,104,128,109.440,0.0500,29102
142,269,256,111.360,0.0500,29371
143,170,256,113.600,0.0500,29541
144,561,256,114.880,0.0500,30102
145,723,256,116.160,0.0500,30825
146,121,128,116.800,0.0500,30946
147,360,256,118.720,0.0500,31306
148,245,256,118.720,0.0500,31551
149,381,128,119.680,0.0500,31932
150,120,64,119.040,0.0500,32052
151,81,64,118.400,0.0500,32133
152,287,128,118.400,0.0500,32420
153,61,64,117.760,0.0500,32481
154,184,128,116.480,0.0500,32665
155,165,128,116.480,0.0500,32830
156,283,128,117.440,0.0500,33113
157,166,128,116.160,0.0500,33279
158,176,256,117.440,0.0500,33455
159,457,256,119.360,0.0500,33912
160,95,32,118.400,0.0500,34007
161,148,128,119.040,0.0500,34155
162,436,256,120.960,0.0500,34591
163,135,64,120.960,0.0500,34726
164,163,128,122.080,0.0500,34889
165,504,128,122.080,0.0500,35393
166,267,256,124.000,0.0500,35660
167,242,128,124.000,0.0500,35902
168,127,128,124.000,0.0500,36029
169,229,128,124.000,0.0500,36258
170,210,128,124.640,0.0500,36468
171,211,128,125.600,0.0500,36679
172,243,256,127.840,0.0500,36922
173,483,128,128.800,0.0500,37405
174,334,64,128.160,0.0500,37739
175,400,128,128.800,0.0500,38139
176,110,64,128.160,0.0500,38249
177,290,256,130.080,0.0500,38539
178,158,128,130.720,0.0500,38697
179,131,128,131.840,0.0500,38828
180,150,128,131.840,0.0500,38978
181,152,128,132.480,0.0500,39130
182,387,256,134.400,0.0500,39517
183,233,128,134.400,0.0500,39750
184,387,128,135.360,0.0500,40137
185,611,128,136.000,0.0500,40748
186,232,128,136.640,0.0500,40980
187,363,128,137.280,0.0500,41343
188,225,64,137.280,0.0500,41568
189,461,256,137.280,0.0500,42029
190,250,128,137.280,0.0500,42279
191,318,256,139.200,0.0500,42597
192,148,128,139.200,0.0500,42745
193,300,256,141.120,0.0500,43045
194,109,64,140.480,0.0500,43154
195,145,128,140.480,0.0500,43299
196,177,128,141.120,0.0500,43476
197,200,128,141.120,0.0500,43676
198,399,256,142.400,0.0500,44075
199,212,128,142.400,0.0500,44287
200,225,128,142.400,0.0500,44512
201,139,64,141.760,0.0500,44651
202,228,256,143.680,0.0500,44879
203,94,64,143.680,0.0500,44973
204,321,256,145.600,0.0500,45294
205,139,128,146.240,0.0500,45433
206,201,128,146.880,0.0500,45634
207,157,128,147.520,0.0500,45791
208,382,128,147.520,0.0500,46173
209,160,128,147.520,0.0500,46333
210,109,128,147.520,0.0500,46442
211,322,256,148.800,0.0500,46764
212,448,256,150.080,0.0500,47212
213,287,256,150.080,0.0500,47499
214,291,128,150.080,0.0500,47790
215,334,256,151.360,0.0500,48124
216,439,256,152.640,0.0500,48563
217,353,256,153.920,0.0500,48916
218,211,128,154.560,0.0500,49127
219,170,256,156.480,0.0500,49297
220,144,128,156.480,0.0500,49441
221,133,128,156.480,0.0500,49574
222,127,64,155.840,0.0500,49701
223,500,128,155.840,0.0500,50201
224,186,128,155.840,0.0500,50387
225,314,256,155.840,0.0500,50701
226,219,256,157.120,0.0500,50920
227,166,128,157.120,0.0500,51086
228,96,32,156.160,0.0500,51182
229,151,128,154.880,0.0500,51333
230,366,256,156.160,0.0500,51699
231,198,256,158.080,0.0500,51897
232,145,128,158.080,0.0500,52042
233,124,128,158.080,0.0500,52166
234,301,256,158.080,0.0500,52467
235,99,64,157.440,0.0500,52566
236,200,64,156.800,0.0500,52766
237,229,128,156.800,0.0500,52995
238,257,256,158.720,0.0500,53252
239,179,64,158.080,0.0500,53431
240,269,256,159.360,0.0500,53700
241,259,256,160.640,0.0500,53959
242,139,128,159.360,0.0500,54098
243,117,64,157.440,0.0500,54215
244,229,128,156.160,0.0500,54444
245,251,128,154.880,0.0500,54695
246,296,256,156.160,0.0500,54991
247,277,256,156.160,0.0500,55268
248,244,128,154.880,0.0500,55512
249,182,256,156.160,0.0500,55694
250,217,128,156.800,0.0500,55911
251,323,128,157.440,0.0500,56234
252,210,128,157.440,0.0500,56444
253,140,128,158.080,0.0500,56584
254,329,128,158.080,0.0500,56913
255,261,256,159.360,0.0500,57174
256,207,256,160.640,0.0500,57381
257,402,256,161.920,0.0500,57783
258,285,256,161.920,0.0500,58068
259,271,256,161.920,0.0500,58339
260,132,128,162.880,0.0500,58471
261,202,128,162.880,0.0500,58673
262,280,128,161.600,0.0500,58953
263,660,256,163.520,0.0500,59613
264,354,128,163.520,0.0500,59967
265,203,256,164.800,0.0500,60170
266,207,128,163.520,0.0500,60377
267,436,128,163.520,0.0500,60813
268,470,256,164.800,0.0500,61283
269,347,256,166.080,0.0500,61630
270,308,128,166.080,0.0500,61938
271,271,256,167.360,0.0500,62209
272,181,128,166.080,0.0500,62390
273,160,128,166.080,0.0500,62550
274,139,128,166.720,0.0500,62689
275,181,64,166.080,0.0500,62870
276,824,128,166.720,0.0500,63694
277,168,128,165.440,0.0500,63862
278,210,128,165.440,0.0500,64072
279,227,128,165.440,0.0500,64299
280,163,128,165.440,0.0500,64462
281,180,128,165.440,0.0500,64642
282,179,128,164.160,0.0500,64821
283,596,256,165.440,0.0500,65417
284,382,256,166.720,0.0500,65799
285,243,256,168.000,0.0500,66042
286,335,128,168.000,0.0500,66377
287,142,128,168.000,0.0500,66519
288,460,256,169.920,0.0500,66979
289,279,128,168.640,0.0500,67258
290,208,128,168.640,0.0500,67466
291,358,256,168.640,0.0500,67824
292,344,256,169.920,0.0500,68168
293,324,64,168.000,0.0500,68492
294,101,64,168.000,0.0500,68593
295,145,128,168.000,0.0500,68738
296,136,64,167.360,0.0500,68874
297,494,128,167.360,0.0500,69368
298,152,128,166.080,0.0500,69520
299,312,64,165.440,0.0500,69832
300,215,128,165.440,0.0500,70047
301,265,128,166.080,0.0500,70312
302,403,256,166.080,0.0500,70715
303,365,256,168.000,0.0500,71080
304,201,256,168.000,0.0500,71281
305,136,128,168.000,0.0500,71417
306,384,256,169.280,0.0500,71801
307,156,128,169.280,0.0500,71957
308,217,256,170.560,0.0500,72174
309,185,128,170.560,0.0500,72359
310,274,128,170.560,0.0500,72633
311,166,128,169.280,0.0500,72799
312,398,256,169.280,0.0500,73197
313,157,128,168.000,0.0500,73354
314,242,256,169.280,0.0500,73596
315,213,256,169.280,0.0500,73809
316,133,128,168.000,0.0500,73942
317,415,256,168.000,0.0500,74357
318,347,256,169.280,0.0500,74704
319,203,128,168.000,0.0500,74907
320,434,256,169.280,0.0500,75341
321,232,128,169.280,0.0500,75573
322,138,128,169.920,0.0500,75711
323,218,64,169.280,0.0500,75929
324,153,128,169.280,0.0500,76082
325,244,128,168.000,0.0500,76326
326,257,256,168.000,0.0500,76583
327,97,64,167.360,0.0500,76680
328,282,256,169.600,0.0500,76962
329,344,256,170.880,0.0500,77306
330,149,128,169.600,0.0500,77455
331,188,256,169.600,0.0500,77643
332,213,128,169.600,0.0500,77856
333,149,128,169.600,0.0500,78005
334,153,64,167.680,0.0500,78158
335,450,256,169.600,0.0500,78608
336,359,128,170.240,0.0500,78967
337,274,256,171.520,0.0500,79241
338,168,128,170.240,0.0500,79409
339,307,256,172.160,0.0500,79716
340,446,256,172.160,0.0500,80162
341,242,128,170.880,0.0500,80404
342,288,256,172.160,0.0500,80692
343,182,256,174.080,0.0500,80874
344,155,128,174.080,0.0500,81029
345,281,256,175.360,0.0500,81310
346,309,256,175.360,0.0500,81619
347,627,512,177.920,0.0500,82246
348,217,256,179.200,0.0500,82463
349,199,256,179.200,0.0500,82662
350,267,256,180.480,0.0500,82929
351,326,256,181.760,0.0500,83255
352,211,128,181.760,0.0500,83466
353,265,256,183.040,0.0500,83731
354,186,256,184.320,0.0500,83917
355,372,256,184.320,0.0500,84289
356,234,128,183.040,0.0500,84523
357,216,128,181.760,0.0500,84739
358,373,256,181.760,0.0500,85112
359,103,64,179.840,0.0500,85215
360,256,256,181.120,0.0500,85471
361,94,64,180.480,0.0500,85565
362,166,128,180.480,0.0500,85731
363,533,256,180.480,0.0500,86264
364,118,128,180.480,0.0500,86382
365,175,128,179.200,0.0500,86557
366,376,256,180.480,0.0500,86933
367,431,256,181.760,0.0500,87364
368,235,128,180.480,0.0500,87599
369,133,128,179.200,0.0500,87732
370,208,128,179.200,0.0500,87940
371,308,128,177.920,0.0500,88248
372,163,128,177.920,0.0500,88411
373,129,128,177.920,0.0500,88540
374,323,256,179.200,0.0500,88863
375,371,256,181.120,0.0500,89234
376,342,256,182.400,0.0500,89576
377,189,128,182.400,0.0500,89765
378,689,256,183.680,0.0500,90454
379,464,256,184.960,0.0500,90918
380,343,256,186.240,0.0500,91261
381,176,64,185.600,0.0500,91437
382,203,128,185.600,0.0500,91640
383,96,64,183.680,0.0500,91736
384,283,256,183.680,0.0500,92019
385,286,256,183.680,0.0500,92305
386,183,256,184.960,0.0500,92488
387,79,64,184.320,0.0500,92567
388,249,128,183.040,0.0500,92816
389,196,128,183.040,0.0500,93012
390,116,128,183.040,0.0500,93128
391,153,128,181.760,0.0500,93281
392,313,256,181.760,0.0500,93594
393,147,128,182.400,0.0500,93741
394,146,128,183.040,0.0500,93887
395,191,128,183.040,0.0500,94078
396,405,256,184.960,0.0500,94483
397,207,256,186.240,0.0500,94690
398,365,256,187.520,0.0500,95055
399,132,128,188.160,0.0500,95187
400,92,64,187.520,0.0500,95279
401,406,512,191.360,0.0500,95685
402,258,256,191.360,0.0500,95943
403,201,128,190.080,0.0500,96144
404,279,256,190.080,0.0500,96423
405,379,256,191.360,0.0500,96802
406,136,64,189.440,0.0500,96938
407,90,64,188.800,0.0500,97028
408,282,128,187.520,0.0500,97310
409,269,256,188.800,0.0500,97579
410,592,256,190.080,0.0500,98171
411,106,64,189.440,0.0500,98277
412,111,128,188.160,0.0500,98388
413,116,128,188.160,0.0500,98504
414,211,128,186.880,0.0500,98715
415,195,128,185.600,0.0500,98910
416,148,128,185.600,0.0500,99058
417,166,64,183.680,0.0500,99224
418,457,256,183.680,0.0500,99681
419,338,128,183.680,0.0500,100019
420,206,256,183.680,0.0500,100225
421,284,256,184.960,0.0500,100509
422,328,256,186.240,0.0500,100837
423,283,256,188.160,0.0500,101120
424,114,128,188.160,0.0500,101234
425,297,256,189.440,0.0500,101531
426,242,256,189.440,0.0500,101773
427,553,256,191.360,0.0500,102326
428,205,128,190.080,0.0500,102531
429,107,64,188.160,0.0500,102638
430,286,256,189.440,0.0500,102924
431,360,128,188.160,0.0500,103284
432,113,64,187.520,0.0500,103397
433,363,256,188.800,0.0500,103760
434,174,64,188.800,0.0500,103934
435,189,256,188.800,0.0500,104123
436,152,128,188.800,0.0500,104275
437,220,128,187.520,0.0500,104495
438,269,256,188.800,0.0500,104764
439,294,256,188.800,0.0500,105058
440,473,256,188.800,0.0500,105531
441,272,256,190.080,0.0500,105803
442,134,128,188.800,0.0500,105937
443,337,256,188.800,0.0500,106274
444,276,256,190.080,0.0500,106550
445,464,512,192.640,0.0500,107014
446,215,256,192.640,0.0500,107229
447,138,128,188.800,0.0500,107367
448,162,128,187.520,0.0500,107529
449,155,128,186.240,0.0500,107684
450,206,128,184.960,0.0500,107890
451,159,128,183.680,0.0500,108049
452,349,256,184.960,0.0500,108398
453,241,256,184.960,0.0500,108639
454,228,128,183.680,0.0500,108867
455,348,512,186.240,0.0500,109215
456,288,128,186.240,0.0500,109503
457,538,256,187.520,0.0500,110041
458,168,128,186.240,0.0500,110209
459,185,128,186.880,0.0500,110394
460,345,256,186.880,0.0500,110739
461,150,128,187.520,0.0500,110889
462,212,128,187.520,0.0500,111101
463,488,256,187.520,0.0500,111589
464,228,128,187.520,0.0500,111817
465,358,256,188.800,0.0500,112175
466,315,256,188.800,0.0500,112490
467,296,256,188.800,0.0500,112786
468,265,256,190.080,0.0500,113051
469,362,256,191.360,0.0500,113413
470,259,256,192.640,0.0500,113672
471,285,256,193.920,0.0500,113957
472,264,128,193.920,0.0500,114221
473,372,256,195.200,0.0500,114593
474,463,256,195.200,0.0500,115056
475,230,128,193.920,0.0500,115286
476,199,128,192.640,0.0500,115485
477,233,256,193.920,0.0500,115718
478,155,128,192.640,0.0500,115873
479,423,256,192.640,0.0500,116296
480,375,128,191.360,0.0500,116671
481,645,256,193.280,0.0500,117316
482,553,256,194.560,0.0500,117869
483,178,128,195.200,0.0500,118047
484,248,128,193.920,0.0500,118295
485,228,64,192.000,0.0500,118523
486,730,512,194.560,0.0500,119253
487,221,128,195.200,0.0500,119474
488,352,256,196.480,0.0500,119826
489,340,128,196.480,0.0500,120166
490,225,256,197.760,0.0500,120391
491,65,64,197.120,0.0500,120456
492,168,256,197.120,0.0500,120624
493,218,128,197.120,0.0500,120842
494,535,512,200.960,0.0500,121377
495,85,64,200.320,0.0500,121462
496,156,256,200.320,0.0500,121618
497,654,256,200.320,0.0500,122272
498,320,256,200.320,0.0500,122592
499,196,256,201.600,0.0500,122788
500,296,256,203.520,0.0500,123084
