episode,step,max_tile,avg_max_tile,epsilon,buffer_size
177,73,64,129.600,0.0500,38727
178,242,256,130.880,0.0500,38969
179,253,128,131.520,0.0500,39222
180,389,256,133.440,0.0500,39611
181,95,128,134.080,0.0500,39706
182,296,128,134.720,0.0500,40002
183,161,128,134.720,0.0500,40163
184,306,128,134.720,0.0500,40469
185,309,256,136.640,0.0500,40778
186,113,64,136.640,0.0500,40891
187,405,256,138.880,0.0500,41296
188,272,128,137.600,0.0500,41568
189,116,128,137.600,0.0500,41684
190,286,128,138.560,0.0500,41970
191,204,128,139.200,0.0500,42174
192,306,256,141.120,0.0500,42480
193,210,256,143.040,0.0500,42690
194,209,64,142.400,0.0500,42899
195,166,64,141.760,0.0500,43065
196,239,256,143.680,0.0500,43304
197,180,128,143.680,0.0500,43484
198,157,64,143.680,0.0500,43641
199,154,128,144.320,0.0500,43795
200,165,128,144.320,0.0500,43960
201,208,128,144.960,0.0500,44168
202,229,256,146.240,0.0500,44397
203,105,32,145.280,0.0500,44502
204,133,64,144.640,0.0500,44635
205,449,128,144.640,0.0500,45084
206,94,64,144.000,0.0500,45178
207,166,128,144.640,0.0500,45344
208,96,64,142.720,0.0500,45440
209,301,128,143.360,0.0500,45741
210,199,128,142.080,0.0500,45940
211,222,128,142.720,0.0500,46162
212,430,256,144.640,0.0500,46592
213,167,128,143.360,0.0500,46759
214,205,64,141.440,0.0500,46964
215,239,256,143.360,0.0500,47203
216,235,256,144.640,0.0500,47438
217,367,256,146.560,0.0500,47805
218,188,128,146.560,0.0500,47993
219,307,256,146.560,0.0500,48300
220,147,128,146.560,0.0500,48447
221,448,256,148.480,0.0500,48895
222,283,256,148.480,0.0500,49178
223,162,32,147.520,0.0500,49340
224,310,256,148.800,0.0500,49650
225,116,128,147.520,0.0500,49766
226,197,128,146.240,0.0500,49963
227,137,128,146.240,0.0500,50100
228,448,128,146.240,0.0500,50548
229,113,128,144.960,0.0500,50661
230,328,256,144.960,0.0500,50989
231,211,256,146.880,0.0500,51200
232,225,64,146.240,0.0500,51425
233,566,256,147.520,0.0500,51991
234,391,256,149.440,0.0500,52382
235,411,128,148.160,0.0500,52793
236,262,128,146.880,0.0500,53055
237,637,512,150.720,0.0500,53692
238,178,64,150.080,0.0500,53870
239,118,64,150.400,0.0500,53988
240,257,128,150.400,0.0500,54245
241,269,128,150.400,0.0500,54514
242,323,128,150.400,0.0500,54837
243,148,128,149.120,0.0500,54985
244,236,256,150.400,0.0500,55221
245,158,128,150.400,0.0500,55379
246,332,256,152.320,0.0500,55711
247,324,256,153.600,0.0500,56035
248,232,128,154.240,0.0500,56267
249,328,256,155.520,0.0500,56595
250,176,128,155.520,0.0500,56771
251,307,256,157.440,0.0500,57078
252,209,128,158.080,0.0500,57287
253,280,128,158.080,0.0500,57567
254,150,128,158.080,0.0500,57717
255,197,256,159.360,0.0500,57914
256,345,256,160.640,0.0500,58259
257,183,64,160.000,0.0500,58442
258,325,128,160.000,0.0500,58767
259,163,64,159.360,0.0500,58930
260,216,128,158.080,0.0500,59146
261,252,128,158.080,0.0500,59398
262,286,128,158.080,0.0500,59684
263,232,256,160.000,0.0500,59916
264,123,128,160.640,0.0500,60039
265,192,64,158.720,0.0500,60231
266,218,128,158.720,0.0500,60449
267,283,256,160.000,0.0500,60732
268,175,128,158.720,0.0500,60907
269,311,128,158.720,0.0500,61218
270,91,64,158.080,0.0500,61309
271,314,256,160.000,0.0500,61623
272,187,256,161.280,0.0500,61810
273,97,32,160.960,0.0500,61907
274,173,128,160.960,0.0500,62080
275,239,128,159.680,0.0500,62319
276,186,128,158.400,0.0500,62505
277,116,64,158.400,0.0500,62621
278,232,128,157.120,0.0500,62853
279,330,256,158.400,0.0500,63183
280,154,128,157.120,0.0500,63337
281,155,128,157.120,0.0500,63492
282,157,64,156.480,0.0500,63649
283,410,256,157.760,0.0500,64059
284,187,128,157.760,0.0500,64246
285,215,128,156.480,0.0500,64461
286,403,256,158.400,0.0500,64864
287,344,256,158.400,0.0500,65208
288,465,256,159.680,0.0500,65673
289,516,256,160.960,0.0500,66189
290,142,128,160.960,0.0500,66331
291,233,256,162.240,0.0500,66564
292,463,512,164.800,0.0500,67027
293,140,64,162.880,0.0500,67167
294,427,256,164.800,0.0500,67594
295,368,256,166.720,0.0500,67962
296,135,64,164.800,0.0500,68097
297,350,256,166.080,0.0500,68447
298,260,256,168.000,0.0500,68707
299,148,128,168.000,0.0500,68855
300,242,256,169.280,0.0500,69097
301,405,256,170.560,0.0500,69502
302,303,256,170.560,0.0500,69805
303,116,64,170.880,0.0500,69921
304,312,256,172.800,0.0500,70233
305,158,256,174.080,0.0500,70391
306,367,256,176.000,0.0500,70758
307,134,128,176.000,0.0500,70892
308,129,128,176.640,0.0500,71021
309,432,256,177.920,0.0500,71453
310,134,128,177.920,0.0500,71587
311,371,256,179.200,0.0500,71958
312,146,128,177.920,0.0500,72104
313,296,128,177.920,0.0500,72400
314,141,128,178.560,0.0500,72541
315,137,128,177.280,0.0500,72678
316,366,128,176.000,0.0500,73044
317,357,256,176.000,0.0500,73401
318,230,256,177.280,0.0500,73631
319,256,256,177.280,0.0500,73887
320,275,128,177.280,0.0500,74162
321,301,64,175.360,0.0500,74463
322,275,128,174.080,0.0500,74738
323,316,128,175.040,0.0500,75054
324,188,256,175.040,0.0500,75242
325,163,128,175.040,0.0500,75405
326,230,128,175.040,0.0500,75635
327,134,64,174.400,0.0500,75769
328,120,64,173.760,0.0500,75889
329,360,256,175.040,0.0500,76249
330,195,128,173.760,0.0500,76444
331,270,128,172.480,0.0500,76714
332,287,128,173.120,0.0500,77001
333,156,128,171.840,0.0500,77157
334,227,256,171.840,0.0500,77384
335,110,64,171.200,0.0500,77494
336,386,256,172.480,0.0500,77880
337,218,128,168.640,0.0500,78098
338,706,128,169.280,0.0500,78804
339,176,128,169.920,0.0500,78980
340,256,128,169.920,0.0500,79236
341,348,128,169.920,0.0500,79584
342,245,256,171.200,0.0500,79829
343,256,64,170.560,0.0500,80085
344,280,256,170.560,0.0500,80365
345,235,256,171.840,0.0500,80600
346,193,128,170.560,0.0500,80793
347,941,512,173.120,0.0500,81734
348,296,256,174.400,0.0500,82030
349,175,128,173.120,0.0500,82205
350,402,256,174.400,0.0500,82607
351,432,256,174.400,0.0500,83039
352,363,256,175.680,0.0500,83402
353,284,256,176.960,0.0500,83686
354,177,64,176.320,0.0500,83863
355,696,256,176.320,0.0500,84559
356,162,128,175.040,0.0500,84721
357,268,128,175.680,0.0500,84989
358,202,256,176.960,0.0500,85191
359,302,256,178.880,0.0500,85493
360,224,64,178.240,0.0500,85717
361,181,128,178.240,0.0500,85898
362,176,128,178.240,0.0500,86074
363,124,128,176.960,0.0500,86198
364,364,256,178.240,0.0500,86562
365,299,256,180.160,0.0500,86861
366,366,256,181.440,0.0500,87227
367,143,128,180.160,0.0500,87370
368,260,256,181.440,0.0500,87630
369,323,256,182.720,0.0500,87953
370,175,128,183.360,0.0500,88128
371,169,128,182.080,0.0500,88297
372,197,128,180.800,0.0500,88494
373,153,128,181.760,0.0500,88647
374,207,128,181.760,0.0500,88854
375,265,128,181.760,0.0500,89119
376,212,128,181.760,0.0500,89331
377,209,128,182.400,0.0500,89540
378,175,128,182.400,0.0500,89715
379,284,256,182.400,0.0500,89999
380,304,512,186.240,0.0500,90303
381,247,128,186.240,0.0500,90550
382,129,128,186.880,0.0500,90679
383,441,256,186.880,0.0500,91120
384,78,64,186.240,0.0500,91198
385,232,128,186.240,0.0500,91430
386,314,256,186.240,0.0500,91744
387,218,256,186.240,0.0500,91962
388,456,256,186.240,0.0500,92418
389,162,128,184.960,0.0500,92580
390,267,256,186.240,0.0500,92847
391,242,128,184.960,0.0500,93089
392,150,128,181.120,0.0500,93239
393,173,256,183.040,0.0500,93412
394,162,128,181.760,0.0500,93574
395,302,256,181.760,0.0500,93876
396,152,128,182.400,0.0500,94028
397,194,128,181.120,0.0500,94222
398,147,128,179.840,0.0500,94369
399,268,256,181.120,0.0500,94637
400,230,256,181.120,0.0500,94867
401,81,64,179.200,0.0500,94948
402,160,128,177.920,0.0500,95108
403,123,128,178.560,0.0500,95231
404,319,256,178.560,0.0500,95550
405,159,64,176.640,0.0500,95709
406,296,128,175.360,0.0500,96005
407,242,256,176.640,0.0500,96247
408,183,128,176.640,0.0500,96430
409,202,128,175.360,0.0500,96632
410,420,128,175.360,0.0500,97052
411,165,128,174.080,0.0500,97217
412,257,128,174.080,0.0500,97474
413,155,64,173.440,0.0500,97629
414,379,256,174.720,0.0500,98008
415,327,64,174.080,0.0500,98335
416,208,128,174.080,0.0500,98543
417,271,256,174.080,0.0500,98814
418,353,256,174.080,0.0500,99167
419,251,256,174.080,0.0500,99418
420,221,256,175.360,0.0500,99639
421,262,256,177.280,0.0500,99901
422,229,256,178.560,0.0500,100130
423,310,256,179.840,0.0500,100440
424,116,128,178.560,0.0500,100556
425,405,512,182.400,0.0500,100961
426,180,256,183.680,0.0500,101141
427,405,256,185.600,0.0500,101546
428,403,512,190.080,0.0500,101949
429,270,256,190.080,0.0500,102219
430,180,256,191.360,0.0500,102399
431,213,256,192.640,0.0500,102612
432,237,128,192.640,0.0500,102849
433,107,128,192.640,0.0500,102956
434,132,128,191.360,0.0500,103088
435,133,128,192.000,0.0500,103221
436,480,256,192.000,0.0500,103701
437,256,128,192.000,0.0500,103957
438,155,128,192.000,0.0500,104112
439,389,256,193.280,0.0500,104501
440,151,128,193.280,0.0500,104652
441,192,128,193.280,0.0500,104844
442,251,128,192.000,0.0500,105095
443,306,256,193.920,0.0500,105401
444,199,64,192.000,0.0500,105600
445,154,128,190.720,0.0500,105754
446,271,256,192.000,0.0500,106025
447,302,512,192.000,0.0500,106327
448,132,128,190.720,0.0500,106459
449,193,128,190.720,0.0500,106652
450,193,128,189.440,0.0500,106845
451,339,256,189.440,0.0500,107184
452,260,256,189.440,0.0500,107444
453,175,128,188.160,0.0500,107619
454,189,128,188.800,0.0500,107808
455,439,128,187.520,0.0500,108247
456,226,128,187.520,0.0500,108473
457,282,128,187.520,0.0500,108755
458,492,256,187.520,0.0500,109247
459,188,128,186.240,0.0500,109435
460,516,256,188.160,0.0500,109951
461,443,256,189.440,0.0500,110394
462,221,128,189.440,0.0500,110615
463,288,128,189.440,0.0500,110903
464,204,256,189.440,0.0500,111107
465,193,128,188.160,0.0500,111300
466,330,256,188.160,0.0500,111630
467,365,256,189.440,0.0500,111995
468,191,128,188.160,0.0500,112186
469,144,128,186.880,0.0500,112330
470,262,256,188.160,0.0500,112592
471,382,256,189.440,0.0500,112974
472,399,256,190.720,0.0500,113373
473,270,256,192.000,0.0500,113643
474,141,128,192.000,0.0500,113784
475,155,128,192.000,0.0500,113939
476,441,256,193.280,0.0500,114380
477,275,256,194.560,0.0500,114655
478,171,128,194.560,0.0500,114826
479,234,256,194.560,0.0500,115060
480,361,256,192.000,0.0500,115421
481,286,256,193.280,0.0500,115707
482,308,256,194.560,0.0500,116015
483,386,256,194.560,0.0500,116401
484,287,128,195.200,0.0500,116688
485,261,128,195.200,0.0500,116949
486,401,256,195.200,0.0500,117350
487,258,128,193.920,0.0500,117608
488,196,128,192.640,0.0500,117804
489,447,256,193.920,0.0500,118251
490,162,128,192.640,0.0500,118413
491,281,256,193.920,0.0500,118694
492,237,256,195.200,0.0500,118931
493,351,256,195.200,0.0500,119282
494,230,128,195.200,0.0500,119512
495,261,256,195.200,0.0500,119773
496,208,128,195.200,0.0500,119981
497,249,256,196.480,0.0500,120230
498,487,256,197.760,0.0500,120717
499,260,128,196.480,0.0500,120977
500,425,256,196.480,0.0500,121402
501,175,128,197.120,0.0500,121577
502,341,128,197.120,0.0500,121918
503,152,128,197.120,0.0500,122070
504,414,256,197.120,0.0500,122484
505,604,256,199.040,0.0500,123088
506,117,128,199.040,0.0500,123205
507,356,256,199.040,0.0500,123561
508,230,256,200.320,0.0500,123791
509,607,256,201.600,0.0500,124398
510,407,256,202.880,0.0500,124805
511,241,256,204.160,0.0500,125046
512,346,256,205.440,0.0500,125392
513,402,256,207.360,0.0500,125794
514,293,256,207.360,0.0500,126087
515,129,64,207.360,0.0500,126216
516,172,128,207.360,0.0500,126388
517,142,128,206.080,0.0500,126530
518,150,128,204.800,0.0500,126680
519,257,256,204.800,0.0500,126937
520,216,256,204.800,0.0500,127153
521,390,256,204.800,0.0500,127543
522,310,256,204.800,0.0500,127853
523,393,256,204.800,0.0500,128246
524,180,128,204.800,0.0500,128426
525,228,256,202.240,0.0500,128654
526,243,64,200.320,0.0500,128897
527,236,128,199.040,0.0500,129133
528,215,256,196.480,0.0500,129348
529,200,128,195.200,0.0500,129548
530,133,128,193.920,0.0500,129681
531,169,128,192.640,0.0500,129850
532,381,256,193.920,0.0500,130231
533,302,256,195.200,0.0500,130533
534,349,128,195.200,0.0500,130882
535,105,64,194.560,0.0500,130987
536,98,64,192.640,0.0500,131085
537,75,64,192.000,0.0500,131160
538,262,128,192.000,0.0500,131422
539,232,128,190.720,0.0500,131654
540,194,128,190.720,0.0500,131848
541,97,64,190.080,0.0500,131945
542,568,256,191.360,0.0500,132513
543,223,128,190.080,0.0500,132736
544,273,256,192.000,0.0500,133009
545,303,256,193.280,0.0500,133312
546,113,64,191.360,0.0500,133425
547,925,512,191.360,0.0500,134350
548,97,64,190.720,0.0500,134447
549,270,256,192.000,0.0500,134717
550,227,128,192.000,0.0500,134944
551,106,64,190.080,0.0500,135050
552,323,128,188.800,0.0500,135373
553,273,256,190.080,0.0500,135646
554,641,512,193.920,0.0500,136287
555,304,256,195.200,0.0500,136591
556,214,256,196.480,0.0500,136805
557,306,256,197.760,0.0500,137111
558,250,128,196.480,0.0500,137361
559,259,256,197.760,0.0500,137620
560,187,128,196.480,0.0500,137807
561,242,256,196.480,0.0500,138049
562,142,64,195.840,0.0500,138191
563,161,128,195.840,0.0500,138352
564,220,256,195.840,0.0500,138572
565,110,64,195.200,0.0500,138682
566,248,256,195.200,0.0500,138930
